timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
69266.07,23,253952,62,202248,13324821444,1346,6244,567,10024535,0,19,79449,69,17732,115584161,1136,1,0,4,3908,251869787,9,1007155876,68,70,76,6,21839,567,0,0,143919069,489117721,4224945697,0,567,571,0,3,1,8,8,4555,3,4227536886,4197832401,691346187,255985487,256114400,3,1,13301873708,73389,73389,8,8,8,255805267,9,3,625756,10191496,3959620,35083,4227536886,10024535,139964174,25525
70310.82,25,253952,62,214678,14144399910,1432,6245,576,10867231,0,19,84306,69,17732,117083050,1154,1,0,4,3908,267316857,9,1068363388,68,70,76,6,21839,576,0,0,153025147,534519305,4484949179,0,576,579,0,3,1,8,8,4555,3,4486542617,4455985096,755022386,271751152,271865840,3,1,14127652064,73389,73389,8,8,8,271685620,9,3,664228,11041824,4212552,37241,4486673689,10867299,148817651,25560
71365.03,27,253952,62,228167,15034766936,1516,6246,576,11787887,0,19,89647,69,17732,117083050,1154,1,0,4,3908,284223188,9,1136181988,68,70,76,6,21839,576,0,0,163255596,584971489,4766311550,0,576,579,0,3,1,8,8,4555,3,4765624793,4736064560,822566298,288880563,288993092,3,1,15017641736,73389,73389,8,8,8,288800806,9,3,710326,11972805,4477997,39559,4765624793,11787887,158782999,25560
72446.15,28,253952,62,239925,15808367790,1588,6248,576,12605533,0,19,94301,69,17732,117083050,1154,1,0,4,3908,299029351,9,1195535540,68,70,76,6,21839,576,0,0,172348356,630309863,5007535278,0,576,579,0,3,1,8,8,4555,3,5009705781,4979507082,889532663,303719261,303897326,3,1,15786585860,73389,73389,8,8,8,303588193,9,3,751506,12808400,4740790,41563,5009705781,12605533,167685921,25560
73484.83,18044,253952,62,253844,16724146976,1682,6250,576,13384970,0,19,99767,69,17732,117083050,1154,1,0,4,3908,316370121,9,1264769756,68,70,76,6,21839,576,0,0,181690627,677529547,5297363281,0,576,579,0,3,1,8,8,4555,3,5297901477,5268101493,949856450,321371689,321469993,3,1,16708771956,73389,73389,8,8,8,321322541,9,3,792212,13607271,4990676,43961,5297901477,13384970,176706056,25560
74516.77,18046,253952,62,267869,17649684356,1766,6254,576,14239864,0,19,105302,69,17732,117396766,1154,1,0,4,3908,333934643,9,1335027192,68,70,76,6,21839,576,0,0,192485142,728591713,5588862905,0,576,579,0,3,1,8,8,4555,3,5587742917,5559078686,1016832997,339105149,339348750,3,1,17630911876,73389,73389,8,8,8,339056001,9,3,842847,14465766,5269426,46358,5587742917,14239864,187221174,25560
75565.97,36063,253952,62,280739,18498079736,1856,6254,576,14958643,0,19,110368,69,17732,117396766,1154,1,0,4,3908,350003738,9,1399239528,68,70,76,6,21839,576,0,0,201329707,774939311,5855524754,0,576,579,0,3,1,8,8,4555,3,5854423931,5826687751,1076815421,355487373,355585677,3,1,18481083588,73389,73389,8,8,8,355405457,9,3,922342,15187702,5621512,48575,5854423931,14958643,195714994,25560
76609.06,36065,253952,62,293595,19344592332,1938,6255,594,15955542,0,19,115414,69,17732,120394185,1190,1,0,4,3908,365967543,9,1463095468,68,70,76,6,21839,594,0,0,211222215,825279261,6122208697,0,594,601,0,3,1,8,8,4555,3,6121111696,6093347048,1146477289,371794154,371826922,3,1,19323924392,73389,73389,8,8,8,371613934,9,3,974046,16236044,5898578,50775,6121111696,15955542,205330785,25651
77656.78,36067,253952,62,307450,20257661332,2027,18273,594,16781397,0,19,120839,69,17732,120707901,1190,1,0,4,3908,383156170,9,1531849304,68,70,76,6,21839,594,0,0,220891180,872673544,6409571281,0,594,601,0,3,1,8,8,4555,3,6407859319,6380690981,1210732496,389241338,389437946,3,1,20239697640,73389,73389,8,8,8,389224958,9,3,1016513,17065385,6178188,53157,6407859319,16781397,214719028,25651
78703.47,36068,253952,62,320974,21149255104,2115,18273,594,17466197,0,19,126185,69,17732,121021617,1190,1,0,4,3908,400190982,9,1599665336,68,70,76,6,21839,594,0,0,230721806,919990215,6689559092,0,594,601,0,3,1,8,8,4555,3,6686953779,6661244160,1273414439,406456987,406604443,3,1,21131503516,73389,73389,8,8,8,406375071,9,3,1059560,17753531,6443727,55463,6686953779,17466197,224283932,25651
79779.90,36069,253952,62,334086,22013582592,2199,18275,594,18521228,0,19,131371,69,17732,121021617,1190,1,0,4,3908,416634340,9,1665632352,68,70,76,6,21839,594,0,0,240775247,970893003,6964489455,0,594,601,0,3,1,8,8,4555,3,6960994787,6933318704,1341431013,423101355,423199659,3,1,21997862620,73389,73389,8,8,8,423035823,9,3,1121413,18829991,6756246,57729,6960994787,18521228,234026303,25651
80816.67,36072,253952,62,350706,23108172348,2306,18276,594,19396440,0,19,137935,69,17732,121021617,1190,1,0,4,3908,437352632,9,1748893640,68,70,76,6,21839,594,0,0,253034176,1022009715,7308432041,0,594,601,0,3,1,8,8,4555,3,7306051023,7277929172,1411137504,444134476,444249164,3,1,23089029008,73389,73389,8,8,8,444019792,9,3,1215048,19731855,7176668,60590,7306051023,19396440,245866118,25651
81836.11,36076,253952,62,366618,24155650722,2411,18277,594,20117513,0,19,144199,69,17732,121021617,1190,1,0,4,3908,457240066,9,1828249120,68,70,76,6,21839,594,0,0,264339978,1068188617,7641557694,0,594,601,0,3,1,8,8,4555,3,7637318972,7607865726,1473042710,464303563,464369099,3,1,24141229404,73389,73389,8,8,8,464254415,9,3,1246378,20456784,7449108,63336,7637318972,20117513,256899866,25651
82865.25,36076,253952,62,381963,25168528176,2513,18279,594,21029721,0,19,150217,69,17732,121021617,1190,1,0,4,3908,476298461,9,1904612052,68,70,76,6,21839,594,0,0,274826687,1112352424,7959514087,0,594,601,0,3,1,8,8,4555,3,7955554270,7926643249,1534457995,483750866,483881938,3,1,25150785224,73389,73389,8,8,8,483668950,9,3,1278174,21386121,7707664,65974,7955554270,21029721,267127430,25651
83893.86,36081,253952,62,397872,26216159856,2612,18279,603,22042554,2,19,156505,69,17732,122463765,1208,1,0,4,3908,496239651,9,1984312052,68,70,76,6,21839,603,0,0,286015416,1159358507,8288491315,0,601,613,2,3,1,8,8,4555,3,8286179994,8256343377,1597752396,503860450,504007906,3,1,26192223752,73389,73389,8,8,8,503696614,9,3,1312877,22414869,7993839,68710,8286179994,22042554,278031383,25692
84924.51,36083,253952,62,414320,27299730806,2718,18279,603,23163379,2,19,162962,69,17732,122463765,1208,1,0,4,3908,516846803,9,2066353396,68,70,76,6,21839,603,0,0,298089705,1208687728,8632911100,0,601,613,2,3,1,8,8,4555,3,8628400770,8597535833,1663136716,524743956,524858644,3,1,27284129840,73389,73389,8,8,8,524694808,9,3,1360863,23565960,8334364,71539,8628400770,23163379,289765562,25692
85969.09,36085,253952,62,430711,28379891986,2822,18280,603,24048063,2,19,169422,69,17732,122463765,1208,1,0,4,3908,537305451,9,2148253240,68,70,76,6,21839,603,0,0,310019525,1257886198,8974751873,0,601,613,2,3,1,8,8,4555,3,8968453831,8937622123,1729097017,545543383,545625303,3,1,28367403980,73389,73389,8,8,8,545527003,9,3,1418881,24460726,8650725,74357,8968453831,24048063,301379446,25692
87009.04,36086,253952,62,446398,29413164056,2927,18282,612,24771784,4,19,175593,69,17732,123905369,1226,1,0,4,3908,556780933,9,2226542576,68,70,76,6,21839,612,0,0,320072398,1299422792,9297349030,0,608,631,4,3,1,8,8,4555,3,9293163671,9262841806,1787643940,565345545,565493001,3,1,29397116404,73389,73389,8,8,8,565329165,9,3,1457496,25188244,8897489,77058,9293163671,24771784,311185937,25744
88046.35,36089,253952,62,463557,30542019616,3027,18283,639,25720487,4,19,182297,69,17732,128431052,1280,1,0,4,3908,578048136,9,2311546732,68,70,76,6,21839,639,0,0,332836383,1351344562,9668257958,0,635,684,4,3,1,8,8,4555,3,9664368541,9620144512,1855618901,586993066,587058602,3,1,30519491892,73389,73389,8,8,8,586913309,9,3,1499637,26141260,9215858,80156,9664368541,25720487,323635953,25894
89043.21,36089,253952,62,473886,31222174918,3118,18285,738,26278638,4,19,186567,74,17732,152746538,1485,1,1228,4,3908,591599349,9,2366397396,73,77,120,68,22016,738,1228,132,342760408,1393053529,9901725964,8,734,9867,4,3,1,8,8,4555,3,9890296601,9835693879,1955506415,600037902,600037902,3,1,31201970936,73389,73389,8,8,8,600037906,9,3,1538785,26702108,9436456,82026,9890296601,26278638,333335789,26404
