timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
115971.82,253952,62,57732,3802977930,116,621,2597867,32,12430,68,28036,131301359,1244,1,0,67,70,3024,5,28627,621,0,0,0,12970467,49125574,1156822744,0,621,427,2,1,8,8,13732,1,1162860910,1115009484,232952778,86108027,86124411,2,1,3788753188,73389,73389,8,8,8,86108027,9,3,153741,2621589,1049609,8883,1162860910,2597867,11920150,40553
117007.74,253952,62,59172,3897880674,116,621,2658950,32,12819,68,28036,131301359,1244,1,0,67,70,3024,5,28627,621,0,0,0,13779598,52735148,1184903042,0,621,427,2,1,8,8,13732,1,1190648174,1142773083,255168914,88266397,88282781,2,1,3883721468,73389,73389,8,8,8,88266397,9,3,156646,2682986,1069426,9095,1190648174,2658950,12709503,40553
118034.25,253952,62,60647,3995077178,117,621,2704716,32,13279,68,28036,131301359,1244,1,0,67,70,3024,5,28627,621,0,0,0,14683972,56175799,1213508445,0,621,427,2,1,8,8,13732,1,1218828654,1171125141,276558436,90490303,90490303,2,1,3980852436,73389,73389,8,8,8,90473919,9,3,160701,2729053,1103555,9310,1218828654,2704716,13579783,40553
119076.67,253952,62,62363,4108067858,117,621,2785744,32,13749,68,28036,131301359,1244,1,0,67,70,3024,5,28627,621,0,0,0,14978823,57200132,1246702359,0,621,427,2,1,8,8,13732,1,1251989870,1204158515,286224527,93058273,93058273,2,1,4094564012,73389,73389,8,8,8,93058273,9,3,161193,2810432,1128449,9563,1251989870,2785744,13849772,40553
120099.68,253952,62,64035,4218174954,117,621,2862198,32,14203,68,28036,131301359,1244,1,0,67,70,3024,5,28627,621,0,0,0,15694836,60069469,1278719084,0,621,427,2,1,8,8,13732,1,1284102510,1236355259,300727560,95560707,95560707,2,1,4203950212,73389,73389,8,8,8,95544323,9,3,162621,2887226,1153857,9808,1284102510,2862198,14540411,40553
121137.77,253952,62,65917,4342310062,117,621,2957380,32,14714,68,28036,131301359,1244,1,0,67,70,3024,5,28627,621,0,0,0,15972147,60975376,1314665566,0,621,427,2,1,8,8,13732,1,1320278382,1272663754,302030134,98380470,98380470,2,1,4328019784,73389,73389,8,8,8,98364086,9,3,163414,2982762,1176955,10084,1320278382,2957380,14794657,40553
122153.75,253952,62,67595,4452798308,118,621,3065337,32,15229,68,28036,131554745,1244,1,0,67,70,3024,5,28627,621,0,0,0,17188079,65683690,1347074212,0,621,427,2,1,8,8,13732,1,1352915310,1304952436,345381158,100891096,100891096,2,1,4439208224,73389,73389,8,8,8,100891096,9,3,166954,3091084,1225362,10333,1352915310,3065337,15962212,40553
123186.74,253952,62,69246,4561794600,118,621,3115199,32,15679,68,28036,131554745,1244,1,0,67,70,3024,5,28627,621,0,0,0,17481632,66741190,1378826333,0,621,427,2,1,8,8,13732,1,1384634734,1336814201,351287141,103350411,103366795,2,1,4547418084,73389,73389,8,8,8,103350411,9,3,167070,3141251,1238853,10575,1384634734,3115199,16242310,40553
124220.68,253952,62,71329,4698836992,118,621,3171777,32,16247,68,28036,131554745,1244,1,0,67,70,3024,5,28627,621,0,0,0,18268144,69841584,1419100501,0,621,427,2,1,8,8,13732,1,1424611694,1376825603,365799467,106475437,106491821,2,1,4684919228,73389,73389,8,8,8,106475437,9,3,168331,3206198,1266148,10880,1424611694,3171777,17001562,40553
125249.44,253952,62,73376,4834050992,119,621,3281273,32,16861,68,28036,131820197,1244,1,0,67,70,3024,5,28627,621,0,0,0,18695669,71053326,1459376347,0,621,427,2,1,8,8,13732,1,1464195438,1416411832,369130743,109555185,109555185,2,1,4820428140,73389,73389,8,8,8,109555185,9,3,169190,3316123,1284727,11182,1464195438,3281273,17410545,40553
126280.18,253952,62,75589,4979878516,119,621,3385853,32,17457,68,28036,131820197,1244,1,0,67,70,3024,5,28627,621,0,0,0,20171700,76732968,1500698824,0,621,427,2,1,8,8,13732,1,1506924910,1459022049,414353858,112866468,112882852,2,1,4966124592,73389,73389,8,8,8,112866468,9,3,173362,3421145,1330529,11508,1506924910,3385853,18840810,40553
127297.95,253952,62,78074,5143531832,119,621,3449015,32,18143,68,28036,131820197,1244,1,0,67,70,3024,5,28627,621,0,0,0,21434559,80445905,1548970045,0,621,427,2,1,8,8,13732,1,1554897262,1506905656,430965473,116587351,116603735,2,1,5129843444,73389,73389,8,8,8,116587351,9,3,177191,3484814,1392712,11874,1554897262,3449015,20041523,40553
128309.71,253952,62,81234,5351699466,120,621,3518051,32,19054,68,28036,131820197,1244,1,0,67,70,3024,5,28627,621,0,0,0,22540560,83174229,1608385485,0,621,427,2,1,8,8,13732,1,1615583598,1567749162,468860939,121313691,121330075,2,1,5337802404,73389,73389,8,8,8,121313691,9,3,179383,3556446,1431704,12337,1615583598,3518051,21108572,40553
129336.47,253952,62,84179,5545764794,120,621,3559823,32,19861,68,28036,131820197,1244,1,0,67,70,3024,5,28627,621,0,0,0,23322909,84552697,1665832286,0,621,427,2,1,8,8,13732,1,1672075630,1624472446,475862668,125728735,125728735,2,1,5531343444,73389,73389,8,8,8,125712351,9,3,179669,3598696,1461440,12768,1672075630,3559823,21861217,40553
130349.41,253952,62,87215,5745528446,121,621,3628893,32,20738,68,28036,131820197,1244,1,0,67,70,3024,5,28627,621,0,0,0,24129917,85988504,1722886708,0,621,427,2,1,8,8,13732,1,1730664814,1682946977,485315651,130260626,130277010,2,1,5731467544,73389,73389,8,8,8,130260626,9,3,181798,3672175,1497943,13215,1730664814,3628893,22631760,40553
131353.12,253952,62,91726,6042754054,122,621,3686680,32,21976,68,28036,132085649,1244,1,0,67,70,3024,5,28627,621,0,0,0,25639660,88578451,1808518446,0,621,427,2,1,8,8,13732,1,1817303406,1769774113,504319666,137022456,137022456,2,1,6028988064,73389,73389,8,8,8,137022456,9,3,189506,3730654,1555299,13876,1817303406,3686680,24084191,40553
132356.95,253952,62,102975,6784215750,123,621,3725981,32,25099,68,28036,132351101,1244,1,0,67,70,3024,5,28627,621,0,0,0,27678702,88578492,2028151239,0,621,427,2,1,8,8,13732,1,2033965422,1986506563,507843862,153871624,153871624,2,1,6770351456,73389,73389,8,8,8,153871624,9,3,195681,3770929,1618218,15529,2033965422,3725981,26060406,40553
133360.74,253952,62,113952,7507586202,125,621,3766543,32,28204,68,28036,132616553,1244,1,0,67,70,3024,5,28627,621,0,0,0,29794526,88646909,2239129778,0,621,427,2,1,8,8,13732,1,2245253486,2197939630,512747006,170305159,170321543,2,1,7493426996,73389,73389,8,8,8,170305159,9,3,196260,3812568,1668731,17141,2245253486,3766543,28125808,40553
134364.65,253952,62,124775,8220598658,127,621,3805862,32,31264,68,28036,132882005,1244,1,0,67,70,3024,5,28627,621,0,0,0,31924533,88646945,2446832115,0,621,427,2,1,8,8,13732,1,2453395822,2406416552,516440710,186519669,186519669,2,1,8206144540,73389,73389,8,8,8,186503285,9,3,199072,3852906,1714805,18729,2453395822,3805862,30209831,40553
135368.48,253952,62,135663,8937870954,129,621,3847809,32,34345,68,28036,133147457,1244,1,0,67,70,3024,5,28627,621,0,0,0,34069191,88646977,2655583700,0,621,427,2,1,8,8,13732,1,2662848878,2616042134,523862414,202824291,202824291,2,1,8923547908,73389,73389,8,8,8,202807907,9,3,204827,3895943,1772647,20327,2662848878,3847809,32296738,40553
136371.98,253952,62,146620,9659930686,131,621,3889343,32,37444,68,28036,133412909,1244,1,0,67,70,3024,5,28627,621,0,0,0,36173588,88647069,2866038760,0,621,427,2,1,8,8,13732,1,2873874798,2827181390,528786589,219225058,219241442,2,1,9645902552,73389,73389,8,8,8,219225058,9,3,208709,3938529,1829104,21937,2873874798,3889343,34344757,40553
137375.83,253952,62,157824,10398201942,132,621,3933464,32,40552,68,28036,133678361,1244,1,0,67,70,3024,5,28627,621,0,0,0,38305776,88647091,3082820744,0,621,427,2,1,8,8,13732,1,3089651800,3043044649,533090864,236002657,236002657,2,1,10384116908,73389,73389,8,8,8,236002657,9,3,214763,3983741,1892409,23584,3089651800,3933464,36413730,40553
138379.86,253952,62,168487,11100543974,135,621,3974160,32,43621,68,28036,134209265,1244,1,0,67,70,3024,5,28627,621,0,0,0,40414647,88647607,3287333709,0,621,427,2,1,8,8,13732,1,3293949215,3248326701,537335480,251969248,251969248,2,1,11086646912,73389,73389,8,8,8,251969248,9,3,217942,4025467,1946183,25146,3293949215,3974160,38468910,40553
139383.46,253952,62,179834,11848428198,136,621,4015755,32,46771,68,28036,134474717,1244,1,0,67,70,3024,5,28627,621,0,0,0,42371907,88648014,3504607313,0,621,427,2,1,8,8,13732,1,3512315167,3467000489,540573940,268949488,268965872,2,1,11833777472,73389,73389,8,8,8,268949488,9,3,219423,4068148,1990346,26812,3512315167,4015755,40382094,40553
140386.75,253952,62,191036,12586544250,138,621,4053047,32,49936,68,28036,134740169,1244,1,0,67,70,3024,5,28627,621,0,0,0,44541872,88648556,3720833383,0,621,427,2,1,8,8,13732,1,3727797535,3682688331,543887156,285743471,285743471,2,1,12572712724,73389,73389,8,8,8,285743471,9,3,220308,4106392,2041343,28456,3727797535,4053047,42501155,40553
141390.29,253952,62,202333,13330886222,140,621,4089785,32,53128,68,28036,135005621,1244,1,0,67,70,3024,5,28627,621,0,0,0,46565535,88648570,3938761456,0,621,427,2,1,8,8,13732,1,3945377055,3900265530,546897964,302660334,302660334,2,1,13317054696,73389,73389,8,8,8,302660334,9,3,222981,4144064,2099830,30116,3945377055,4089785,44466413,40553
142394.31,253952,62,213410,14060544822,142,621,4129223,32,56257,68,28036,135271073,1244,1,0,67,70,3024,5,28627,621,0,0,0,48501070,88648631,4152101619,0,621,427,2,1,8,8,13732,1,4158631199,4113688110,552315829,319235292,319235292,2,1,14046352848,73389,73389,8,8,8,319235292,9,3,224038,4184528,2152114,31743,4158631199,4129223,46349755,40553
143397.55,253952,62,224471,14789685750,144,621,4170452,32,59386,68,28036,135801977,1244,1,0,67,70,3024,5,28627,621,0,0,0,50706968,88648696,4364786372,0,621,427,2,1,8,8,13732,1,4371754271,4326763308,562821565,335797740,335814124,2,1,14775100560,73389,73389,8,8,8,335797740,9,3,229657,4226812,2201742,33369,4371754271,4170452,48506114,40553
144400.15,253952,62,235836,15538484170,145,621,4209076,32,62539,68,28036,135801977,1244,1,0,67,70,3024,5,28627,621,0,0,0,52618181,88649217,4582190314,0,621,427,2,1,8,8,13732,1,4590382367,4545639173,565516866,352829291,352829291,2,1,15523767908,73389,73389,8,8,8,352812907,9,3,230538,4266427,2257018,35037,4590382367,4209076,50362146,40553
145403.70,253952,62,247013,16275227274,147,621,4247055,32,65698,68,28036,136332881,1244,1,0,67,70,3024,5,28627,621,0,0,0,54702306,88649247,4798545917,0,621,427,2,1,8,8,13732,1,4805733663,4761052688,571997840,369571963,369571963,2,1,16261166372,73389,73389,8,8,8,369571963,9,3,238116,4305393,2317648,36680,4805733663,4247055,52385727,40553
146407.05,253952,62,258386,17024284530,149,621,4283616,32,68911,68,28036,136332881,1244,1,0,67,70,3024,5,28627,621,0,0,0,56736431,88649366,5016342810,0,621,427,2,1,8,8,13732,1,5024230687,4980000084,575091580,386589289,386605673,2,1,17009928716,73389,73389,8,8,8,386589289,9,3,238818,4342845,2365459,38347,5024230687,4283616,54372124,40553
147410.64,253952,62,269694,17769612850,151,621,4321277,32,72106,68,28036,136863785,1244,1,0,67,70,3024,5,28627,621,0,0,0,58810337,88649425,5235714144,0,621,427,2,1,8,8,13732,1,5242203423,5197849774,582376555,403528569,403544953,2,1,17755257036,73389,73389,8,8,8,403528569,9,3,248132,4381402,2424440,40010,5242203423,4321277,56387136,40553
148413.99,253952,62,281132,18523195398,153,621,4356883,32,75334,68,28036,137129237,1244,1,0,67,70,3024,5,28627,621,0,0,0,60751359,88649450,5455478158,0,621,427,2,1,8,8,13732,1,5462142239,5418195141,586360819,420650232,420666616,2,1,18508610208,73389,73389,8,8,8,420650232,9,3,250403,4417891,2474788,41688,5462142239,4356883,58277900,40553
149417.43,253952,62,292590,19278088666,155,621,4392759,32,78568,68,28036,137394689,1244,1,0,67,70,3024,5,28627,621,0,0,0,62792740,88649596,5676554984,0,621,427,2,1,8,8,13732,1,5682867487,5638847535,589509574,437821047,437821047,2,1,19264126068,73389,73389,8,8,8,437821047,9,3,253970,4454614,2522332,43372,5682867487,4392759,60271828,40553
150420.49,253952,62,304054,20033280154,157,621,4428928,32,81805,68,28036,137925593,1244,1,0,67,70,3024,5,28627,621,0,0,0,64782799,88649726,5896308094,0,621,427,2,1,8,8,13732,1,5903058375,5859652324,592496316,454981511,454997895,2,1,20019186484,73389,73389,8,8,8,454981511,9,3,254886,4491658,2557765,45056,5903058375,4428928,62226544,40553
151423.44,253952,62,315553,20790860398,159,621,4464403,32,85048,68,28036,137925593,1244,1,0,67,70,3024,5,28627,621,0,0,0,66713441,88649926,6117777150,0,621,427,2,1,8,8,13732,1,6124045767,6081107315,595370311,472201478,472201478,2,1,20776865032,73389,73389,8,8,8,472201478,9,3,256710,4527981,2599585,46742,6124045767,4464403,64115453,40553
152426.33,253952,62,326741,21527898414,162,621,4499027,32,88267,68,28036,138721949,1244,1,0,67,70,3024,5,28627,621,0,0,0,68734890,88650207,6333325353,0,621,427,2,1,8,8,13732,1,6338721552,6296467482,598490598,488952342,488968726,2,1,21513903048,73389,73389,8,8,8,488952342,9,3,258389,4563478,2650011,48385,6338721552,4499027,66086563,40553
153429.23,253952,62,338242,22285609730,164,621,4534507,32,91510,68,28036,138987401,1244,1,0,67,70,3024,5,28627,621,0,0,0,70713307,88650258,6553483177,0,621,427,2,1,8,8,13732,1,6560102160,6518041915,601498060,506172309,506172309,2,1,22271581596,73389,73389,8,8,8,506172309,9,3,260407,4599806,2693469,50074,6560102160,4534507,68021607,40553
154432.52,253952,62,349447,23023663554,167,621,4569415,32,94729,68,28036,139518305,1244,1,0,67,70,3024,5,28627,621,0,0,0,72692693,88650276,6767809073,0,621,427,2,1,8,8,13732,1,6774735842,6733765230,604523753,522947749,522947749,2,1,23009700956,73389,73389,8,8,8,522947749,9,3,261767,4635579,2741791,51716,6774735842,4569415,69952758,40553
155435.50,253952,62,361239,23800445846,169,621,4610149,32,98004,68,28036,139518305,1244,1,0,67,70,3024,5,28627,621,0,0,0,74636059,88650308,6995046145,0,621,427,2,1,8,8,13732,1,7001621474,6960837584,607390416,540601892,540601892,2,1,23786483248,73389,73389,8,8,8,540601892,9,3,262418,4677191,2787918,53447,7001621474,4610149,71850088,40553
156438.25,253952,62,372625,24550885974,170,621,4648346,32,101218,68,28036,140037143,1244,1,0,67,70,3024,5,28627,621,0,0,0,76751724,88650533,7215531528,0,621,427,2,1,8,8,13732,1,7220839500,7180197248,618297688,557647668,557664052,2,1,24536497392,73389,73389,8,8,8,557647668,9,3,264216,4716252,2837144,55120,7220839500,4648346,73916617,40553
157440.44,253952,62,383101,25241157438,172,621,4685860,32,104218,68,28036,140568047,1244,1,0,67,70,3024,5,28627,621,0,0,0,78734438,88650885,7415882448,0,621,427,2,1,8,8,13732,1,7422155329,7381961110,621216283,573346082,573346082,2,1,25226506712,73389,73389,8,8,8,573329698,9,3,269242,4754724,2891981,56656,7422155329,4685860,75844576,40553
158443.03,253952,62,393765,25943749670,174,621,4723378,32,107236,68,28036,140833499,1244,1,0,67,70,3024,5,28627,621,0,0,0,80703983,88651044,7621357604,0,621,427,2,1,8,8,13732,1,7627151937,7587310677,636770894,589314832,589314832,2,1,25929852608,73389,73389,8,8,8,589314832,9,3,269750,4793172,2944617,58220,7627151937,4723378,77761573,40553
159157.96,253952,62,400935,26415466446,178,621,4747462,32,109410,75,28036,148439424,1251,1,1038,74,77,3024,67,28645,621,317,1038,71,84039539,159521932,7767616065,8,621,427,2,1,8,8,13732,1,7763456807,7725180361,4222810258,600037902,600037902,2,1,26401667688,73389,73389,8,8,8,600037902,9,3,287869,4817814,3052427,59276,7763456807,4747462,80991430,40553
