timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
31705.83,253952,62,79704,5250645096,120,621,2107457,43,18640,70,16116,131820197,1244,1,0,69,70,1,7,16471,621,0,0,0,19542993,43447277,1567061693,0,621,355,2,1,8,8,451,1,1585699182,1538234322,236934789,119001832,119018216,2,1,5236080608,73389,73389,8,8,8,119001832,10,3,363614,2128136,1869422,12109,1585699182,2107457,17674850,29759
32723.55,253952,62,81562,5373195274,120,621,2161397,43,19147,70,16116,131820197,1244,1,0,69,70,1,7,16471,621,0,0,0,20996699,48424508,1602486132,0,621,355,2,1,8,8,451,1,1621612910,1574042912,285734727,121805211,121805211,2,1,5358708388,73389,73389,8,8,8,121788827,10,3,365901,2182467,1914357,12383,1621612910,2161397,19083657,29759
33746.54,253952,62,84238,5549631418,120,621,2251365,43,19879,70,16116,131820197,1244,1,0,69,70,1,7,16471,621,0,0,0,21507930,49496968,1654951363,0,621,355,2,1,8,8,451,1,1673124206,1625605384,288572302,125810655,125827039,2,1,5535668820,73389,73389,8,8,8,125810655,10,3,366661,2272975,1944099,12776,1673124206,2251365,19565179,29759
34763.76,253952,62,86807,5718524306,121,621,2337631,43,20632,70,16116,131820197,1244,1,0,69,70,1,7,16471,621,0,0,0,22192449,51336472,1703354370,0,621,355,2,1,8,8,451,1,1722800494,1675061234,297333850,129648385,129648385,2,1,5704528940,73389,73389,8,8,8,129648385,10,3,369537,2371966,1981759,13155,1722800494,2337631,20211949,29759
35785.78,253952,62,89701,5909247298,121,621,2420998,43,21421,70,16116,131820197,1244,1,0,69,70,1,7,16471,621,0,0,0,23175749,53881627,1760277329,0,621,355,2,1,8,8,451,1,1778375022,1730836080,311750738,133981509,133981509,2,1,5895186396,73389,73389,8,8,8,133981509,10,3,371819,2462866,2026381,13579,1778375022,2420998,21150797,29759
36800.33,253952,62,91848,6051014898,122,621,2481139,43,22063,70,16116,132085649,1244,1,0,69,70,1,7,16471,621,0,0,0,23601130,54900061,1800944088,0,621,355,2,1,8,8,451,1,1819793774,1772205250,315201135,137208713,137208713,2,1,6036462476,73389,73389,8,8,8,137192329,10,3,372462,2523422,2048455,13895,1819793774,2481139,21554138,29759
37824.86,253952,62,94593,6231707574,122,621,2563618,43,22813,70,16116,132085649,1244,1,0,69,70,1,7,16471,621,0,0,0,23983318,55536588,1854326430,0,621,355,2,1,8,8,451,1,1872353646,1824995449,316229711,141306428,141322812,2,1,6217482832,73389,73389,8,8,8,141306428,10,3,372590,2606419,2082291,14296,1872353646,2563618,21902524,29759
38840.60,253952,62,97750,6439931986,123,621,2640896,43,23726,70,16116,132351101,1244,1,0,69,70,1,7,16471,621,0,0,0,25558151,59277679,1915312355,0,621,355,2,1,8,8,451,1,1933433198,1885877483,349991398,146046993,146046993,2,1,6425346796,73389,73389,8,8,8,146030609,10,3,382785,2684281,2149991,14762,1933433198,2640896,23409696,29759
39851.42,253952,62,100731,6636356610,123,621,2717984,43,24541,70,16116,132351101,1244,1,0,69,70,1,7,16471,621,0,0,0,26499982,61040345,1971317066,0,621,355,2,1,8,8,451,1,1990580590,1943273321,359979900,150494805,150511189,2,1,6621771420,73389,73389,8,8,8,150494805,10,3,386802,2761918,2202715,15198,1990580590,2717984,24297844,29759
40854.33,253952,62,111039,7315618026,125,621,2765409,43,27409,70,16116,132616553,1244,1,0,69,70,1,7,16471,621,0,0,0,28717394,61848571,2169833266,0,621,355,2,1,8,8,451,1,2189023598,2141854214,368011575,165939267,165955651,2,1,7301327748,73389,73389,8,8,8,165939267,10,3,396390,2810359,2291736,16712,2189023598,2765409,26427309,29759
41857.42,253952,62,122073,8042458578,127,621,2803530,43,30529,70,16116,132882005,1244,1,0,69,70,1,7,16471,621,0,0,0,30765975,61848597,2382385046,0,621,355,2,1,8,8,451,1,2401360238,2354363800,371005946,182465073,182481457,2,1,8028463212,73389,73389,8,8,8,182465073,10,3,398348,2849509,2346195,18332,2401360238,2803530,28421515,29759
42860.41,253952,62,133587,8801021862,128,621,2840363,43,33724,70,16116,132882005,1244,1,0,69,70,1,7,16471,621,0,0,0,32869731,61969115,2603458471,0,621,355,2,1,8,8,451,1,2623002990,2576057153,377700502,199701424,199717808,2,1,8786862656,73389,73389,8,8,8,199701424,10,3,398902,2887254,2400220,20023,2623002990,2840363,30471334,29759
43863.71,253952,62,144405,9514237542,130,621,2884446,43,36784,70,16116,133412909,1244,1,0,69,70,1,7,16471,621,0,0,0,35790929,64157991,2812731822,0,621,355,2,1,8,8,451,1,2831407470,2784581295,409677653,215919808,215919808,2,1,9500471552,73389,73389,8,8,8,215919808,10,3,407751,2932273,2493372,21613,2831407470,2884446,33298462,29759
44873.11,253952,62,151655,9991762610,131,621,2939273,43,38847,70,16116,133412909,1244,1,0,69,70,1,7,16471,621,0,0,0,37262641,65245113,2950938572,0,621,355,2,1,8,8,451,1,2970999150,2924187094,422162946,226771161,226771161,2,1,9977210188,73389,73389,8,8,8,226754777,10,3,413799,2987948,2547248,22678,2970999150,2939273,34717354,29759
45882.27,253952,62,156879,10335980838,132,621,3028300,43,40348,70,16116,133678361,1244,1,0,69,70,1,7,16471,621,0,0,0,38374443,66366755,3052823933,0,621,355,2,1,8,8,451,1,3071400302,3024860747,429522097,234587600,234587600,2,1,10321133504,73389,73389,8,8,8,234571216,10,3,421638,3077812,2631811,23444,3071400302,3028300,35744634,29759
46896.70,253952,62,162384,10698454150,134,621,3094572,43,41926,70,16116,133943813,1244,1,0,69,70,1,7,16471,621,0,0,0,41506135,72088596,3157358781,0,621,355,2,1,8,8,451,1,3176508703,3130764356,497403494,242827864,242844248,2,1,10684426016,73389,73389,8,8,8,242827864,10,3,442579,3144936,2751325,24250,3176508703,3094572,38756851,29759
47915.46,253952,62,166771,10987553294,134,621,3192614,43,43151,70,16116,134209265,1244,1,0,69,70,1,7,16471,621,0,0,0,42109687,72786717,3242071630,0,621,355,2,1,8,8,451,1,3261050143,3215291949,499941663,249401278,249401278,2,1,10972935336,73389,73389,8,8,8,249384894,10,3,442688,3243753,2792363,24895,3261050143,3192614,39319405,29759
48935.46,253952,62,170599,11239752362,135,621,3262165,43,44251,70,16116,134209265,1244,1,0,69,70,1,7,16471,621,0,0,0,42848322,73731620,3315993230,0,621,355,2,1,8,8,451,1,3334450463,3289017570,502971494,255116691,255133075,2,1,11225134404,73389,73389,8,8,8,255116691,10,3,444223,3313966,2835859,25455,3334450463,3262165,40014581,29759
49958.83,253952,62,173887,11456296538,135,621,3320674,43,45148,70,16116,134209265,1244,1,0,69,70,1,7,16471,621,0,0,0,44495179,76233636,3378030699,0,621,355,2,1,8,8,451,1,3397758239,3352350547,519145027,260039639,260056023,2,1,11441744116,73389,73389,8,8,8,260039639,10,3,448906,3373080,2875324,25938,3397758239,3320674,41622016,29759
50975.61,253952,62,177470,11692704738,136,621,3405593,43,46178,70,16116,134474717,1244,1,0,69,70,1,7,16471,621,0,0,0,45693920,78032398,3447669378,0,621,355,2,1,8,8,451,1,3466833183,3421437466,539669787,265425213,265425213,2,1,11678709372,73389,73389,8,8,8,265425213,10,3,456796,3458659,2937141,26465,3466833183,3405593,42758983,29759
51990.99,253952,62,181323,11946542206,137,621,3446621,43,47290,70,16116,134740169,1244,1,0,69,70,1,7,16471,621,0,0,0,46161168,78571559,3521893629,0,621,355,2,1,8,8,451,1,3541019935,3495624759,540679109,271197970,271214354,2,1,11932710680,73389,73389,8,8,8,271197970,10,3,459000,3500408,2974975,27031,3541019935,3446621,43188439,29759
53008.48,253952,62,185552,12225286662,137,621,3516557,43,48430,70,16116,134740169,1244,1,0,69,70,1,7,16471,621,0,0,0,49052176,83278490,3602283548,0,621,355,2,1,8,8,451,1,3622415647,3577040807,641570660,277525624,277542008,2,1,12211127456,73389,73389,8,8,8,277525624,10,3,477837,3571109,3082819,27652,3622415647,3516557,45971645,29759
54023.91,253952,62,191021,12585561210,138,621,3578208,43,49973,70,16116,134740169,1244,1,0,69,70,1,7,16471,621,0,0,0,50282834,84652548,3708232440,0,621,355,2,1,8,8,451,1,3727666463,3682364990,650722116,285710703,285727087,2,1,12571270932,73389,73389,8,8,8,285710703,10,3,482674,3633555,3154478,28455,3727666463,3578208,47130682,29759
55037.51,253952,62,196173,12924795394,139,621,3652885,43,51436,70,16116,134740169,1244,1,0,69,70,1,7,16471,621,0,0,0,51284255,85686387,3806839719,0,621,355,2,1,8,8,451,1,3826625823,3781528814,655784057,293422805,293439189,2,1,12910603420,73389,73389,8,8,8,293422805,10,3,485655,3709041,3210492,29210,3826625823,3652885,48076132,29759
56054.79,253952,62,200265,13194561418,140,621,3722133,43,52616,70,16116,135005621,1244,1,0,69,70,1,7,16471,621,0,0,0,52935670,87793135,3886046965,0,621,355,2,1,8,8,451,1,3905662239,3860417907,666384727,299562043,299562043,2,1,13180008996,73389,73389,8,8,8,299545659,10,3,490941,3778993,3266338,29813,3905662239,3722133,49671745,29759
57074.72,253952,62,203731,13423036454,140,621,3789639,43,53561,70,16116,135005621,1244,1,0,69,70,1,7,16471,621,0,0,0,53763564,89198101,3953323764,0,621,355,2,1,8,8,451,1,3972640031,3927229387,682689353,304753168,304753168,2,1,13408418496,73389,73389,8,8,8,304736784,10,3,491778,3847132,3298358,30324,3972640031,3789639,50467658,29759
58092.75,253952,62,208976,13768630938,141,621,3857822,43,55048,70,16116,135271073,1244,1,0,69,70,1,7,16471,621,0,0,0,55886045,91818111,4052192815,0,621,355,2,1,8,8,451,1,4073434399,4028318807,697293573,312602375,312602375,2,1,13753783604,73389,73389,8,8,8,312585991,10,3,511171,3916150,3408557,31093,4073434399,3857822,52479977,29759
59111.64,253952,62,211958,13964855646,142,621,3894556,43,55915,70,16116,135271073,1244,1,0,69,70,1,7,16471,621,0,0,0,56990456,93537030,4111738749,0,621,355,2,1,8,8,451,1,4131106079,4085722697,706647000,317060538,317060538,2,1,13949942776,73389,73389,8,8,8,317044154,10,3,513783,3953441,3439965,31533,4131106079,3894556,53553020,29759
60134.04,253952,62,213741,14082502690,142,621,3998726,43,56404,70,16116,135271073,1244,1,0,69,70,1,7,16471,621,0,0,0,57259120,94380571,4146114081,0,621,355,2,1,8,8,451,1,4165315871,4120109644,708273141,319732845,319749229,2,1,14068245180,73389,73389,8,8,8,319732845,10,3,513811,4058045,3462965,31794,4165315871,3998726,53798717,29759
61169.93,253952,62,215255,14182255098,142,621,4069600,43,56815,70,16116,135271073,1244,1,0,69,70,1,7,16471,621,0,0,0,57646630,95637687,4176164102,0,621,355,2,1,8,8,451,1,4194282783,4149258675,721992840,321989519,322005903,2,1,14167538836,73389,73389,8,8,8,321989519,10,3,515903,4129293,3502476,32015,4194282783,4069600,54146753,29759
62183.49,253952,62,216909,14291182546,142,621,4162006,43,57265,70,16116,135271073,1244,1,0,69,70,1,7,16471,621,0,0,0,58096045,96877980,4208051495,0,621,355,2,1,8,8,451,1,4226133279,4181107522,728376650,324475569,324475569,2,1,14276204140,73389,73389,8,8,8,324459185,10,3,516400,4222095,3525981,32258,4226133279,4162006,54572701,29759
63205.82,253952,62,218406,14389820842,143,621,4261527,43,57730,70,16116,135536525,1244,1,0,69,70,1,7,16471,621,0,0,0,58870356,99271546,4236787319,0,621,355,2,1,8,8,451,1,4254838047,4209863085,740819267,326724051,326724051,2,1,14375137348,73389,73389,8,8,8,326707667,10,3,522137,4321932,3566909,32477,4254838047,4261527,55306122,29759
64245.85,253952,62,220001,14495147118,143,621,4350696,43,58161,70,16116,135536525,1244,1,0,69,70,1,7,16471,621,0,0,0,59185322,100471315,4267098365,0,621,355,2,1,8,8,451,1,4285639967,4240692278,743164893,329101446,329117830,2,1,14480463624,73389,73389,8,8,8,329101446,10,3,523200,4411412,3593419,32712,4285639967,4350696,55594612,29759
65265.51,253952,62,221451,14590705222,143,621,4452813,43,58561,70,16116,135536525,1244,1,0,69,70,1,7,16471,621,0,0,0,59753717,102064306,4294916125,0,621,355,2,1,8,8,451,1,4313558303,4268619435,753555411,331276200,331292584,2,1,14576152800,73389,73389,8,8,8,331276200,10,3,523807,4513805,3617970,32925,4313558303,4452813,56138492,29759
66293.88,253952,62,222772,14677543730,143,621,4510949,43,58921,70,16116,135536525,1244,1,0,69,70,1,7,16471,621,0,0,0,60242743,103651672,4320373617,0,621,355,2,1,8,8,451,1,4338986271,4294020451,762477794,333248313,333264697,2,1,14662925772,73389,73389,8,8,8,333248313,10,3,525278,4587010,3646291,33119,4338986271,4510949,56599225,29759
67337.83,253952,62,224045,14761514028,144,621,4564167,43,59280,70,16116,135548591,1244,1,0,69,70,1,7,16471,621,0,0,0,60553886,104986424,4345043237,0,621,355,2,1,8,8,451,1,4363627807,4318560283,778853023,335169115,335169115,2,1,14747441060,73389,73389,8,8,8,335169115,10,3,527481,4640486,3661889,33307,4363627807,4564167,56894804,29759
68355.43,253952,62,225509,14857977570,144,621,4672884,43,59722,70,16116,135801977,1244,1,0,69,70,1,7,16471,621,0,0,0,60751951,105922785,4372332977,0,621,355,2,1,8,8,451,1,4391415071,4346738631,781472031,337360253,337360253,2,1,14843130236,73389,73389,8,8,8,337343869,10,3,530730,4759501,3686682,33519,4391415071,4672884,57068103,29759
69371.97,253952,62,226992,14955698362,144,621,4725078,43,60125,70,16116,135801977,1244,1,0,69,70,1,7,16471,621,0,0,0,61066445,107279049,4401460133,0,621,355,2,1,8,8,451,1,4420119839,4375269843,788317650,339584159,339584159,2,1,14940982100,73389,73389,8,8,8,339567775,10,3,534283,4811987,3715944,33738,4420119839,4725078,57353369,29759
70418.21,253952,62,228492,15054539299,144,621,4826504,43,60536,70,16116,135801977,1244,1,0,69,70,1,7,16471,621,0,0,0,61364007,108628321,4430718859,0,621,355,2,1,8,8,451,1,4449217823,4404183820,793947933,341824449,341840833,2,1,15040275756,73389,73389,8,8,8,341824449,10,3,536403,4913712,3747435,33960,4449217823,4826504,57619470,29759
71453.14,253952,62,230116,15161494634,145,621,4884364,43,60987,70,16116,135801977,1244,1,0,69,70,1,7,16471,621,0,0,0,62470776,113377228,4462472305,0,621,355,2,1,8,8,451,1,4480281887,4435430681,813368247,344261347,344261347,2,1,15146778372,73389,73389,8,8,8,344244963,10,3,538816,4971905,3783864,34197,4480281887,4884364,58689848,29759
72484.27,253952,62,231073,15224478038,145,621,4925101,43,61294,70,16116,135801977,1244,1,0,69,70,1,7,16471,621,0,0,0,62623193,114243133,4480321862,0,621,355,2,1,8,8,451,1,4498631967,4453830189,814386294,345692788,345692788,2,1,15209761776,73389,73389,8,8,8,345676404,10,3,538884,5012839,3788626,34337,4498631967,4925101,58837526,29759
73519.91,253952,62,232142,15295066926,145,621,4989091,43,61588,70,16116,135801977,1244,1,0,69,70,1,7,16471,621,0,0,0,62803816,115194518,4501188514,0,621,355,2,1,8,8,451,1,4519341343,4474438488,817392115,347294102,347310486,2,1,15280940488,73389,73389,8,8,8,347294102,10,3,539097,5077063,3799726,34495,4519341343,4989091,59007074,29759
74555.78,253952,62,233338,15373713434,145,621,5089402,43,61912,70,16116,135801977,1244,1,0,69,70,1,7,16471,621,0,0,0,62980525,116011226,4524022314,0,621,355,2,1,8,8,451,1,4542147871,4497451827,818431148,349085991,349085991,2,1,15359062708,73389,73389,8,8,8,349069607,10,3,539154,5177638,3811795,34669,4542147871,5089402,59171744,29759
75598.45,253952,62,234464,15448037874,145,621,5154701,43,62219,70,16116,135801977,1244,1,0,69,70,1,7,16471,621,0,0,0,63709880,119346913,4547904140,0,621,355,2,1,8,8,451,1,4564036895,4519196475,851639624,350769225,350785609,2,1,15433845900,73389,73389,8,8,8,350769225,10,3,542436,5249818,3845483,34836,4564036895,5154701,59867439,29759
76641.23,253952,62,235653,15526491082,145,621,5209447,43,62542,70,16116,135801977,1244,1,0,69,70,1,7,16471,621,0,0,0,63873410,120221357,4570867116,0,621,355,2,1,8,8,451,1,4586974495,4542100512,852676716,352550763,352550763,2,1,15511247224,73389,73389,8,8,8,352528346,10,3,543133,5304803,3858598,35011,4586974495,5209447,60017877,29759
