event,value,description
NetworkReceiveElapsedMicroseconds,2001255245,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,18086068,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,287139,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,127552396,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,1464,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolThreadCreationMicroseconds,2033136,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,964735,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,18262,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,10255937,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,17344,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,17296,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,4618762,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,4842150,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,36414,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,350091809081,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,17216922,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,101763,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,31169,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,632,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,93472697142,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,373890788568,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,2448,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,814908,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,1243566,Total time spent executing query plan optimizations.
SelectedParts,4095,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,4095,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,4095,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,23117535,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,23117535,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,189011965083,Number of rows SELECTed from all tables.
SelectedBytes,9074975097425,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,189011939130,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,189011939130,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,34,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14208,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,21027,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,4359524,Time spent loading marks
LoadedMarksFiles,143,Number of mark files loaded.
LoadedMarksCount,807422,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3661568,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,312426,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,28450,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,276,Time spent resetting task for Common executor.
ContextLock,548573,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,25287,Context lock wait time in microseconds
RWLockAcquiredReadLocks,1305,Number of times a read lock was acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,12638,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,79,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,288,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,72022,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,489,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,25640,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,391607060028,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,116913101937,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,3951426487,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,330577476,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,19661051050,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,120861264877,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,2803462119060,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,2632,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHit,22439843,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,2800353474875,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,2364392845,Time spent reading data from page cache in ThreadPoolReader.
SynchronousReadWaitMicroseconds,2416138419,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,99,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,38993,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,3438,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,6871,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,331,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1406,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,152,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,2,Number of log messages with level Warning
LogError,2,Number of log messages with level Error
LoggerElapsedNanoseconds,1951371,Cumulative time spend in logging
InterfaceHTTPSendBytes,124120,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,103192,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,127428276,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,183947,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,39,Number of created server HTTP connections
HTTPServerConnectionsReused,72,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,95,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,24,Number of expired server HTTP connections.
HTTPServerConnectionsReset,1,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,31530,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,20323309224,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,46699336404,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,921658,Total number of CPU preemptions
ConcurrencyControlUpscales,31530,Total number of CPU upscaling events
ConcurrencyControlDownscales,31530,Total number of CPU downscaling events
MemoryWorkerRun,27213,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,11255050,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,20582,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1258657,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,55,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,55,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,4,How many messages (accepted or dropped) have been sent to the async queue for the error file log
