event,start_value,end_value,diff,description
FunctionExecute,32592909,46705847,14112938,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,1464,1464,0,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,8302452,10255937,1953485,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,12460,18262,5802,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,736927,964735,227808,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,2033136,2033136,0,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1,39,38,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,24,24,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,95,95,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,72,72,Number of reused server HTTP connections
IOBufferAllocBytes,43189988508,63031811597,19841823089,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,433534,624967,191433,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,234,331,97,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,250,103192,102942,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,124120,124120,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,183717,183947,230,Number of bytes received through native interfaces
InterfaceNativeSendBytes,127380776,127428276,47500,Number of bytes sent through native interfaces
JoinBuildTableRowCount,440,632,192,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,638328,814908,176580,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,65075928390,93472697142,28396768752,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,1642,2448,806,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,260303713560,373890788568,113587075008,Total number of rows in the result of a JOIN operation.
LoadedDataParts,34,34,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14208,14208,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807422,807422,0,Number of marks loaded (total across columns).
LoadedMarksFiles,143,143,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3661568,3661568,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,247078804518,350091809081,103013004563,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,11639,17344,5705,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,13081617,17216922,4135305,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,25673,36414,10741,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,3301500,4842150,1540650,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,11591,17296,5705,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,3911904,4618762,706858,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogError,2,2,0,Number of log messages with level Error
LogInfo,49,49,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1951371,1951371,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,216001,311230,95229,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,143,143,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,20450,27213,6763,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,8198524,11255050,3056526,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1391,1406,15,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,3396,3438,42,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,326,331,5,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,6684,6871,187,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,38517,38993,476,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,230236,312426,82190,Total time spent while merging sorted columns
NetworkReceiveBytes,183967,287139,103172,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,1649718751,2001255245,351536494,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,127380776,127552396,171620,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,18066145,18086068,19923,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,85859426666,120861264877,35001838211,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,15040600315,19661051050,4620450735,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,1956794744380,2803462119060,846667374680,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,1856,2632,776,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,215364,310154,94790,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,636868,869116,232248,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1203,1642,439,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,1425,1425,0,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,12618,12638,20,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,79,79,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,282,288,6,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,571,811,240,Count queries with all subqueries
Query,234,331,97,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,2600,3835,1235,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,3120,4355,1235,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,927978,1243566,315588,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,14914241110,20776290449,5862049339,Total time of all queries.
RWLockAcquiredReadLocks,1107,1305,198,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,222440,297212,74772,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,1955216726220,2801194051095,845977324875,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,1933531289366,2769628297653,836097008287,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,276880417321,391607060028,114726642707,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,777,1121,344,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,132008338440,189011939130,57003600690,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,132008338440,189011939130,57003600690,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,440,630,190,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,20450,27213,6763,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,570,810,240,Count SELECT queries with all subqueries
SelectQuery,233,330,97,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,14914239685,20776289024,5862049339,Total time of SELECT queries.
SelectedBytes,6336402042674,9074975097425,2738573054751,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,16145580,23117535,6971955,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,16145580,23117535,6971955,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,2860,4095,1235,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,2860,4095,1235,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,2860,4095,1235,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,132008363627,189011965083,57003601456,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,99,99,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,56161,72022,15861,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,346,489,143,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,19816,25640,5824,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,241053748,330577476,89523728,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1823663008,2416138419,592475411,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,2883200317,3951426487,1068226170,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHit,15660498,22439843,6779345,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,1954589029196,2800353474875,845764445679,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1786589954,2364392845,577802891,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,82978557281,116913101937,33934544656,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,3482906,4359524,876618,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,59,59,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
