event,value,description
MergingSortedMilliseconds,393368,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,29471,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,279,Time spent resetting task for Common executor.
ContextLock,714451,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,36749,Context lock wait time in microseconds
RWLockAcquiredReadLocks,1502,Number of times a read lock was acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,12673,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,80,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,293,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,88409,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,594,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,31593,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,504997002141,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,151275406259,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,5018001840,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,419201814,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,24124336951,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,156289216648,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,3650087968318,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,3408,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHit,29218513,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,3646072374009,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,2940886005,Time spent reading data from page cache in ThreadPoolReader.
SynchronousReadWaitMicroseconds,3007444541,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,99,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,39401,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,3481,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,7008,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,335,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1426,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,152,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,2,Number of log messages with level Warning
LogError,2,Number of log messages with level Error
LoggerElapsedNanoseconds,1951371,Cumulative time spend in logging
InterfaceHTTPSendBytes,265596,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,206384,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,127428276,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,183947,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,79,Number of created server HTTP connections
HTTPServerConnectionsReused,140,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,190,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,53,Number of expired server HTTP connections.
HTTPServerConnectionsReset,3,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,39823,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,26237142835,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,58545372202,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,1197907,Total number of CPU preemptions
ConcurrencyControlUpscales,39823,Total number of CPU upscaling events
ConcurrencyControlDownscales,39823,Total number of CPU downscaling events
MemoryWorkerRun,34128,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,14366612,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,20582,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1258657,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,55,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,55,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,4,How many messages (accepted or dropped) have been sent to the async queue for the error file log
