timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55216.12,6,262144,64,199482,13143664078,142,2,603,2711492,17,52528,13,69,142,1243,132486078,1208,1,68,29763,536424,4,1670,603,118956,140429184,77666980,51162517,3907327460,603,824,2,1,4,4,265,1,3891418654,3845667675,654211409,298366011,298382395,2,1,13128104484,73389,73389,4,4,4,298366011,9,3,445248,20500573,4379795,81177,29696,3891418654,2630315,73292655,8315
60246.87,6,262144,64,205240,13523143982,143,2,603,2819878,17,54169,13,69,142,1243,132751530,1208,1,68,30611,693967,4,1670,603,122344,142029760,80282951,56628440,4018861579,603,824,2,1,4,4,265,1,4002436638,3956602158,683509689,306999491,306999491,2,1,13507977604,73389,73389,4,4,4,306999491,9,3,448678,23133926,4495715,84907,30543,4002436638,2734971,75791780,8315
65277.82,6,262144,64,211757,13952365710,144,2,603,2941782,17,56000,13,69,142,1243,132751530,1208,1,68,31566,782689,4,1670,603,126164,143830016,84878382,63265635,4144606369,603,824,2,1,4,4,265,1,4127610398,4082127346,744841187,316755275,316755275,2,1,13936511204,73389,73389,4,4,4,316738891,9,3,455791,25913871,4662246,88983,31498,4127610398,2852799,80220417,8315
70290.70,6,262144,64,221305,14581554314,145,2,603,3114596,17,58657,13,69,142,1243,133016982,1208,1,68,32971,836496,4,1670,603,131792,163433224,88905565,68637195,4329691725,603,824,2,1,4,4,265,1,4311897630,4265989374,804448772,331055016,331071400,2,1,14566420704,73389,73389,4,4,4,331055016,9,3,461357,28064657,4866702,94799,32904,4311897630,3019797,84042426,8315
75311.47,6,262144,64,236199,15563221990,148,2,603,3337157,17,62887,13,69,142,1243,133547886,1208,1,68,35161,864469,4,1670,603,140548,167443848,94864615,73020567,4617795395,603,824,2,1,4,4,265,1,4598814238,4552856477,850756044,353365645,353382029,2,1,15548088380,73389,73389,4,4,4,353365645,9,3,482201,29915663,5085887,102071,35093,4598814238,3235086,89782508,8315
80335.34,6,262144,64,242625,15986479942,149,2,603,3448230,17,64692,13,69,142,1243,133547886,1208,1,68,36103,973799,4,1670,603,144316,169225032,99191213,79854785,4741825639,603,824,2,1,4,4,265,1,4722284062,4676650945,905897590,362990357,362990357,2,1,15970854812,73389,73389,4,4,4,362973973,9,3,492783,32513388,5286037,106275,36035,4722284062,3341955,93909140,8315
85506.26,6,262144,64,249196,16419506066,150,2,603,3551606,17,66542,13,69,142,1243,133813338,1208,1,68,37068,1120680,4,1670,603,148176,171049352,101827598,85440301,4868884709,603,824,2,1,4,4,265,1,4848768542,4803174326,931600405,372825902,372842286,2,1,16404339688,73389,73389,4,4,4,372825902,9,3,498235,35276632,5395243,109950,37000,4848768542,3441656,96436754,8315
90692.43,6,262144,64,254889,16794460678,151,2,603,3643181,17,68150,13,69,142,1243,133813338,1208,1,68,37904,1255704,4,1670,603,151520,172632712,103734838,90379565,4978973077,603,824,2,1,4,4,265,1,4958344734,4912795359,961273521,381346853,381363237,2,1,16779261532,73389,73389,4,4,4,381346853,9,3,500813,38173938,5491800,113363,37836,4958344734,3529818,98247384,8315
95943.65,6,262144,64,259896,17124457594,152,2,603,3724477,17,69567,13,69,142,1243,134078790,1208,1,68,38641,1438911,4,1670,603,154472,174033928,105962543,96177077,5076156560,603,824,2,1,4,4,265,1,5055075870,5009302326,989937832,388843804,388860188,2,1,17109127376,73389,73389,4,4,4,388843804,9,3,503837,40983834,5575563,117031,38574,5055075870,3607446,100390392,8315
101245.51,6,262144,64,264965,17458517742,153,2,603,3824027,17,71006,13,69,142,1243,134344242,1208,1,68,39385,1618009,4,1670,603,157444,175442760,111425590,107062685,5173997310,603,824,2,1,4,4,265,1,5152462366,5106986254,1159144782,396430867,396447251,2,1,17442958148,73389,73389,4,4,4,396430867,9,3,513540,44006413,5750889,136556,39317,5152462366,3687471,105678169,8315
106294.26,6,262144,64,269805,17777304694,154,2,603,3917767,17,72383,13,69,142,1243,134344242,1208,1,68,40097,1708361,4,1670,603,160292,176791816,113659281,113609041,5267764595,603,824,2,1,4,4,265,1,5245785630,5200115378,1201709973,403684217,403700601,2,1,17762105548,73389,73389,4,4,4,403684217,9,3,519740,47023240,5852322,147647,40029,5245785630,3770120,107810911,8315
111316.23,6,262144,64,275555,18156429234,155,2,603,4023016,17,73977,13,69,142,1243,134513166,1208,1,68,40943,1868256,4,1670,603,163680,178392008,116790849,120794633,5379297579,603,824,2,1,4,4,265,1,5356803614,5311019038,1328254366,412284929,412307346,2,1,18140536876,73389,73389,4,4,4,412284929,9,3,528644,49769252,6015834,151172,40876,5356803614,3871844,110779527,8315
116503.85,6,262144,64,281044,18518111030,155,2,603,4131293,17,75500,13,69,142,1243,134609694,1208,1,68,41747,1965487,4,1670,603,166892,179908168,118755656,125912305,5485037373,603,824,2,1,4,4,265,1,5462054430,5416743999,1350859925,420525193,420525193,2,1,18503108492,73389,73389,4,4,4,420525193,9,3,534943,52701924,6114132,154552,41679,5462054430,3976741,112645598,8315
121832.82,6,262144,64,285461,18808910802,156,2,603,4219172,17,76762,13,69,142,1243,134609694,1208,1,68,42396,2140398,4,1670,603,169492,181136904,121730830,133349570,5570648139,603,824,2,1,4,4,265,1,5547251230,5501784030,1397900145,427133534,427133534,2,1,18793875496,73389,73389,4,4,4,427133534,9,3,542551,55911317,6229367,157466,42329,5547251230,4061706,115505263,8315
127250.12,6,262144,64,290459,19138317894,157,2,603,4302728,17,78179,13,69,142,1243,134875146,1208,1,68,43132,2348768,4,1670,603,172436,182529736,124461528,141080936,5667576756,603,824,2,1,4,4,265,1,5643720222,5598011977,1440777035,434614101,434630485,2,1,19123020444,73389,73389,4,4,4,434614101,9,3,546177,59283874,6344713,160312,43065,5643720222,4142416,118120771,8315
132283.75,6,262144,64,294783,19423288270,158,2,603,4370800,17,79412,13,69,142,1243,134875146,1208,1,68,43766,2438544,4,1670,603,174968,183729928,127228135,148243520,5750939024,603,824,2,1,4,4,265,1,5726688798,5681405031,1517075925,441097403,441097403,2,1,19408285732,73389,73389,4,4,4,441097403,9,3,552085,62514471,6463136,162758,43698,5726688798,4208042,120768389,8315
137321.00,6,262144,64,299433,19729623382,159,2,603,4455019,17,80735,13,69,142,1243,134875146,1208,1,68,44450,2555046,4,1670,603,177704,185027656,129245825,155191855,5841017771,603,824,2,1,4,4,265,1,5816342046,5770937515,1545928044,448047649,448064033,2,1,19714096556,73389,73389,4,4,4,448047649,9,3,555538,65527838,6541171,173616,44382,5816342046,4281403,122707873,8315
142447.71,6,262144,64,304263,20048020426,159,2,603,4531976,17,82048,13,69,142,1243,135140598,1208,1,68,45159,2622504,4,1670,603,180540,186371912,131716849,162484808,5934389396,603,824,2,1,4,4,265,1,5909272094,5863972834,1620869195,455298840,455298840,2,1,20033148960,73389,73389,4,4,4,455298840,9,3,561321,68435183,6620517,176438,45092,5909272094,4355538,125100568,8315
147808.40,6,262144,64,308372,20318900562,160,2,603,4596894,17,83228,13,69,142,1243,135406050,1208,1,68,45762,2813097,4,1670,603,182952,187515848,133109905,168218775,6013801206,603,824,2,1,4,4,265,1,5988308510,5943163338,1644845035,461438078,461454462,2,1,20303275432,73389,73389,4,4,4,461438078,9,3,564002,71848098,6670547,178718,45694,5988308510,4418176,126443989,8315
152965.38,6,262144,64,312244,20573741894,161,2,603,4660346,17,84339,13,69,142,1243,135406050,1208,1,68,46331,3177550,4,1670,603,185232,188604488,134955527,175326973,6088877202,603,824,2,1,4,4,265,1,6063019550,6017617722,1672249090,467237570,467253954,2,1,20558453080,73389,73389,4,4,4,467237570,9,3,566356,75264879,6750311,181094,46264,6063019550,4479252,128209960,8315
158226.01,6,262144,64,315881,20813423586,161,2,603,4721675,17,85333,13,69,142,1243,135406050,1208,1,68,46868,3512192,4,1670,603,187376,189620680,137886480,185172411,6159463902,603,824,2,1,4,4,265,1,6133274142,6087729601,1729781438,472690839,472690839,2,1,20798396916,73389,73389,4,4,4,472690839,9,3,569946,78738270,6836883,183378,46800,6133274142,4538297,131053786,8315
163261.32,6,262144,64,320115,21092495722,162,3,603,4792665,17,86542,13,69,142,1243,135671502,1208,1,68,47489,3632894,4,1670,603,189864,208282112,139741808,193781910,6241168682,603,824,2,1,4,4,265,1,6214593108,6169287462,1761358831,479034877,479034877,2,1,21077534588,73389,73389,4,4,4,479034877,9,3,572426,82067914,6899083,186000,47421,6214593108,4606665,132846844,8315
168333.80,6,262144,64,324654,21391297502,163,3,603,4873993,17,87780,13,69,142,1243,135936954,1208,1,68,48152,3787850,4,1670,603,192516,209543168,141435621,200363538,6327960464,603,824,2,1,4,4,265,1,6300968748,6256612878,1940323772,485827316,485827316,2,1,21375681008,73389,73389,4,4,4,485810932,9,3,576107,85393787,6987969,194016,48084,6300968748,4679977,134451627,8315
173638.07,6,262144,64,329005,21677771898,164,3,603,4958514,17,89040,13,69,142,1243,135936954,1208,1,68,48792,3931772,4,1670,603,195072,210758336,143849283,209428514,6412112557,603,824,2,1,4,4,265,1,6384723756,6340333513,1970995719,492337353,492337353,2,1,21662843532,73389,73389,4,4,4,492337353,9,3,584078,88220101,7076920,212919,48724,6384723756,4745595,136776376,8315
179575.47,6,262144,64,333594,21980374766,165,3,603,5054285,17,90379,13,69,142,1243,136202406,1208,1,68,49466,4218212,4,1670,603,197772,212042624,147492468,222729878,6501008242,603,824,2,1,4,4,265,1,6473197356,6428820102,2099997895,499211712,499211712,2,1,21965315328,73389,73389,4,4,4,499211712,9,3,590649,92006458,7194900,229417,49398,6473197356,4824868,140302704,8315
184613.46,6,262144,64,338469,22301455478,166,3,603,5145296,17,91731,13,69,142,1243,136202406,1208,1,68,50182,4393396,4,1670,603,200636,213400000,150450244,232826520,6595298573,603,824,2,1,4,4,265,1,6567044908,6522625355,2348675576,506497830,506514214,2,1,22285904520,73389,73389,4,4,4,506497830,9,3,600161,95234312,7296698,232413,50114,6567044908,4912883,143159602,8315
189839.08,6,262144,64,342429,22562305298,166,3,603,5218374,17,92845,13,69,142,1243,136202406,1208,1,68,50761,4492549,4,1670,603,202952,214501696,151454495,238581690,6671559871,603,824,2,1,4,4,265,1,6642935596,6598872738,2364117168,512442619,512442619,2,1,22547475236,73389,73389,4,4,4,512442619,9,3,602552,98478840,7362887,234911,50693,6642935596,4983463,144097636,8315
194891.50,6,262144,64,346520,22832005786,167,3,603,5289153,17,94011,13,69,142,1243,136467858,1208,1,68,51362,4660982,4,1670,603,205356,215641088,153614130,245867928,6750712317,603,824,2,1,4,4,265,1,6721709868,6677767421,2509077333,518557281,518573665,2,1,22816520364,73389,73389,4,4,4,518557281,9,3,603439,101704828,7430033,237551,51294,6721709868,5051602,146189545,8315
199912.74,6,262144,64,351002,23127330850,168,3,603,5361446,17,95289,13,69,142,1243,136733310,1208,1,68,52021,4850228,4,1670,603,207996,216891584,155940448,254469886,6837635326,603,824,2,1,4,4,265,1,6808217388,6764083714,2555337466,525269959,525286343,2,1,23111878196,73389,73389,4,4,4,525269959,9,3,610205,104918518,7522825,240265,51954,6808217388,5121181,148423100,8315
204933.32,6,262144,64,356757,23506360760,169,3,603,5453153,17,96917,13,69,142,1243,136733310,1208,1,68,52867,4952771,4,1670,603,211380,218491136,159518907,263161091,6949042633,603,824,2,1,4,4,265,1,6919104300,6874833305,2636033552,533889214,533905598,2,1,23491125416,73389,73389,4,4,4,533889214,9,3,621964,107665234,7667271,243588,52800,6919104300,5209565,151857216,8315
209947.83,6,262144,64,368602,24286881912,171,3,603,5636948,17,100202,13,69,142,1243,136998762,1208,1,68,54608,5035784,4,1670,603,218340,221726336,165763180,269264657,7178070096,603,824,2,1,4,4,265,1,7147169580,7103093524,2712675074,551623118,551639502,2,1,24271417192,73389,73389,4,4,4,551623118,9,3,631820,109620966,7857795,250325,54540,7147169580,5386623,157911712,8315
214961.08,6,262144,64,391264,25780287756,174,4,603,5933117,17,106547,13,69,142,1243,137529666,1208,1,68,57938,5044604,4,1670,603,231676,296359600,176200484,270544549,7616402619,603,824,2,1,4,4,265,1,7583639340,7539535363,2749573801,585569373,585585757,2,1,25765052412,73389,73389,4,4,4,585569373,9,3,651916,110499361,8203787,260279,57870,7583639340,5672838,168004048,8315
