timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
130196.54,0,0,0,0,0,0,81,0,0,0,0,9,0,5,0,2097278,2,1,0,409,0,11,0,4,4,0,4,18,0,30,16822080,0,0,1830,0,0,0,3,1,4,4,970,3,0,0,73,0,0,3,1,0,73389,73389,4,4,4,0,8,3,0,0,0,0,0,0,0,0,0
135203.40,0,0,0,0,0,0,81,0,0,0,0,9,0,5,0,2097278,2,1,0,409,0,11,0,4,4,0,4,18,0,30,16822080,0,0,1830,0,0,0,3,1,4,4,970,3,0,0,73,0,0,3,1,0,73389,73389,4,4,4,0,8,3,0,0,0,0,0,0,0,0,0
140210.51,0,0,0,0,0,0,81,0,0,0,0,9,0,5,0,2097278,2,1,0,409,0,11,0,4,4,0,4,18,0,30,16822080,0,0,1830,0,0,0,3,1,4,4,970,3,0,0,73,0,0,3,1,0,73389,73389,4,4,4,0,8,3,0,0,0,0,0,0,0,0,0
145216.78,0,0,0,0,0,0,81,0,0,0,0,9,0,5,0,2097278,2,1,0,409,0,11,0,4,4,0,4,18,0,30,16822080,0,0,1830,0,0,0,3,1,4,4,970,3,0,0,73,0,0,3,1,0,73389,73389,4,4,4,0,8,3,0,0,0,0,0,0,0,0,0
150223.15,0,0,0,0,0,0,81,0,0,0,0,9,0,5,0,2097278,2,1,0,409,0,11,0,4,4,0,4,18,0,30,16822080,0,0,1830,0,0,0,3,1,4,4,970,3,0,0,73,0,0,3,1,0,73389,73389,4,4,4,0,8,3,0,0,0,0,0,0,0,0,0
155230.09,0,0,0,0,0,0,81,0,0,0,0,9,0,5,0,2097278,2,1,0,409,0,11,0,4,4,0,4,18,0,30,16822080,0,0,1830,0,0,0,3,1,4,4,970,3,0,0,73,0,0,3,1,0,73389,73389,4,4,4,0,8,3,0,0,0,0,0,0,0,0,0
160236.73,0,0,0,0,0,0,81,0,0,0,0,9,0,5,0,2097278,2,1,0,409,0,11,0,4,4,0,4,18,0,30,16822080,0,0,1830,0,0,0,3,1,4,4,970,3,0,0,73,0,0,3,1,0,73389,73389,4,4,4,0,8,3,0,0,0,0,0,0,0,0,0
165243.27,0,0,0,0,0,0,81,0,0,0,0,9,0,5,0,2097278,2,1,0,409,0,11,0,4,4,0,4,18,0,30,16822080,0,0,1830,0,0,0,3,1,4,4,970,3,0,0,73,0,0,3,1,0,73389,73389,4,4,4,0,8,3,0,0,0,0,0,0,0,0,0
170249.43,0,0,0,0,0,0,81,0,0,0,0,9,0,5,0,2097278,2,1,0,409,0,11,0,4,4,0,4,18,0,30,16822080,0,0,1830,0,0,0,3,1,4,4,970,3,0,0,73,0,0,3,1,0,73389,73389,4,4,4,0,8,3,0,0,0,0,0,0,0,0,0
175257.61,0,0,0,0,0,0,81,0,0,0,0,9,0,5,0,2097278,2,1,0,409,0,11,0,4,4,0,4,18,0,30,16822080,0,0,1830,0,0,0,3,1,4,4,970,3,0,0,73,0,0,3,1,0,73389,73389,4,4,4,0,8,3,0,0,0,0,0,0,0,0,0
180264.82,0,0,0,0,0,0,81,0,0,0,0,9,0,5,0,2097278,2,1,0,409,0,11,0,4,4,0,4,18,0,30,16822080,0,0,1830,0,0,0,3,1,4,4,970,3,0,0,73,0,0,3,1,0,73389,73389,4,4,4,0,8,3,0,0,0,0,0,0,0,0,0
185296.03,92,262144,64,12381,816167286,8,128,5,576,290999,0,9,4843,13,11,101794456,1154,1,4,409,15225644,11,60902576,12,2476,340069,4,9121,576,11110,5666408736,15583819,16692720,293348364,576,1434,0,3,1,4,4,970,3,291793849,260053011,33234677,15475071,15507839,3,1,804703724,73389,73389,4,4,4,15475075,8,3,80681,6717411,533910,29105,2464,291793849,261894,15049864,10126
190312.56,182,262144,64,26588,1752872060,12,215,11,576,587069,0,9,10437,17,11,107115562,1154,1,4,409,32948838,11,131795352,16,4898,886245,4,31835,576,21746,10134368560,33891398,44601676,587810728,576,1434,0,3,1,4,4,970,3,584642963,554941698,80608518,33466801,33548721,3,1,1740273684,73389,73389,4,4,4,33466805,8,3,111988,15669471,877687,40786,4883,584642963,546283,33013962,10126
195339.36,305,262144,64,40661,2678641229,12,309,15,576,884845,0,9,15983,17,11,110307019,1154,1,4,409,50542401,11,202105040,16,7347,1431799,4,31835,576,33014,17009097640,52240877,85352206,883949832,576,1434,0,3,1,4,4,970,3,879169564,846074320,141095493,51326188,51342572,3,1,2668961808,73389,73389,4,4,4,51326192,8,3,132907,26081348,1200441,53343,7333,879169564,831502,51040730,10126
200366.24,414,262144,64,55419,3651124524,12,404,22,576,1210401,0,9,21782,17,11,114343096,1154,1,4,409,68929512,11,275588948,16,9852,2238699,4,31835,576,44174,22396643544,71030267,125979027,1187736723,576,1434,0,3,1,4,4,970,3,1181280416,1152652453,201941105,70008205,70024589,3,1,3640426692,73389,73389,4,4,4,70008209,8,3,153019,37854347,1516903,101804,9836,1181280416,1108597,69515342,10126
205385.79,515,262144,64,69910,4605789958,12,497,24,576,1557756,0,9,27493,17,11,115875478,1154,1,4,409,86996944,11,347923244,16,12343,2624921,4,31835,576,55070,26766730128,89900874,166778779,1490104127,576,1434,0,3,1,4,4,970,3,1481980824,1453316239,262735016,88356509,88389277,3,1,4594538500,73389,73389,4,4,4,88356513,8,3,179170,49013919,1878653,165884,12327,1481980824,1391872,88025084,10126
210406.38,633,262144,64,84783,5586817404,12,594,41,576,1908839,0,9,33350,17,11,116816626,1154,1,4,409,105553792,11,422150480,16,14919,3161067,4,31835,576,67134,35034655032,109089173,206853343,1801226297,576,1434,0,3,1,4,4,970,3,1791377472,1762078961,323275904,107204081,107220465,3,1,5573760276,73389,73389,4,4,4,107187701,8,3,192839,60295524,2161438,230944,14903,1791377472,1677895,106931428,10126
215417.27,732,262144,64,99088,6530246356,12,685,45,576,2197682,0,9,39008,17,11,116816626,1154,1,4,409,123468221,11,493808220,16,17382,3729996,4,31835,576,78906,44052692744,127761869,247322989,2100063145,576,1434,0,3,1,4,4,970,3,2088559662,2058960662,383666311,125390260,125390260,3,1,6520293552,73389,73389,4,4,4,125390264,8,3,210930,71512010,2469914,244931,17366,2088559662,1952751,125297136,10126
220439.13,841,262144,64,113209,7460385952,12,778,48,576,2506405,0,9,44552,17,11,116816626,1154,1,4,409,141027850,11,563981876,16,19792,4285644,4,31835,576,90030,50982746984,146236879,288383649,2392953306,576,1434,0,3,1,4,4,970,3,2379830400,2351607881,444300254,143232819,143298355,3,1,7448106620,73389,73389,4,4,4,143232823,8,3,240099,82853247,2824414,279412,19778,2379830400,2226993,143417242,10126
225466.09,937,262144,64,127580,8407235330,12,867,53,576,2790314,0,9,50214,17,11,117395794,1154,1,4,409,158981370,11,635796404,16,22256,4945030,4,31835,576,101446,58338340416,164850801,329090002,2691868947,576,1434,0,3,1,4,4,970,3,2677089209,2649943851,504853417,161458243,161491011,3,1,8395828668,73389,73389,4,4,4,161458247,8,3,255529,93936070,3093294,292211,22241,2677089209,2498103,161762845,10126
230486.91,1048,262144,64,141623,9331334036,12,964,57,576,3122798,0,9,55757,17,11,117395794,1154,1,4,409,176514480,11,706057920,16,24668,5471044,4,31835,576,112126,63192610520,183174427,370447364,2984226061,576,1434,0,3,1,4,4,970,3,2967825568,2940743912,565572209,179241743,179274511,3,1,9320570668,73389,73389,4,4,4,179241747,8,3,276522,105041108,3461355,361023,24653,2967825568,2761775,179719161,10126
235510.17,1142,262144,64,156271,10295974906,16,1055,62,576,3462537,0,9,61510,21,11,117395794,1154,1,4,409,194718785,11,778875140,20,27205,5886755,4,31880,576,123918,70934890488,202077476,411176606,3291672667,576,1434,0,3,1,4,4,970,3,3273576356,3244837459,626199383,197772430,197805198,3,1,10284166392,73389,73389,4,4,4,197772434,8,3,309214,116091132,3794573,419783,27187,3273576356,3042754,198287829,10126
240524.35,1253,262144,64,171038,11270984618,16,1148,67,576,3800761,0,9,67336,21,11,117395794,1154,1,4,409,213215414,11,852667496,20,29735,7081427,4,31880,576,135906,79717163144,221326182,470893359,3598505256,576,1434,0,3,1,4,4,970,3,3578733725,3551385210,706839749,216498837,216580757,3,1,11257939556,73389,73389,4,4,4,216498841,8,3,339334,129598077,4143428,480961,29716,3578733725,3319800,217187829,10126
245550.63,1350,262144,64,185374,12215504038,16,1237,74,576,4085656,0,9,72994,21,11,117395794,1154,1,4,409,231142271,11,924504508,20,32193,7599177,4,31880,576,147502,87985356312,240167756,530852747,3898086678,576,1434,0,3,1,4,4,970,3,3876702912,3848767302,787334057,234716069,234732453,3,1,12205235620,73389,73389,4,4,4,234716073,8,3,368810,141048093,4446863,493627,32174,3876702912,3592029,235727184,10126
250562.08,1448,262144,64,199908,13172191164,16,1333,81,576,4431584,0,9,78708,21,11,117395794,1154,1,4,409,249272413,11,996960560,20,34716,8307314,4,31880,576,159154,95305121208,259022447,591586182,4202994065,576,1434,0,3,1,4,4,970,3,4179945243,4149999458,868194729,253087234,253158803,3,1,13160536200,73389,73389,4,4,4,253087238,8,3,392307,153993386,4743532,575587,34697,4179945243,3855997,254284281,10126
255599.04,1554,262144,64,214038,14102522406,16,1425,86,585,4708512,0,9,84257,21,11,118894890,1172,1,4,409,266860444,11,1067248104,20,37121,8814530,4,31880,585,170298,102383260112,277447709,652556164,4495430234,585,1486,0,3,1,4,4,970,3,4470800171,4442823766,948609139,270972912,271022064,3,1,14090591456,73389,73389,4,4,4,270972916,8,3,419118,165889449,5027175,587889,37104,4470800171,4120623,272427066,10313
260620.21,1673,262144,64,228489,15056484894,17,1524,91,594,5004155,0,9,90000,22,11,120404686,1190,1,4,409,285000652,11,1139937948,21,39643,9941152,4,38796,594,181728,108693574376,296440259,714642873,4799338542,594,1528,0,3,1,4,4,970,3,4773050541,4743081505,1031446097,289357414,289373798,3,1,15046585560,73389,73389,4,4,4,289357418,8,3,452073,179079156,5351200,610963,39622,4773050541,4393192,291098580,10480
265653.24,1765,262144,64,242954,16010097956,17,1616,98,594,5348262,0,9,95690,22,11,120718402,1190,1,4,409,303041407,11,1212036312,21,42145,10933753,4,38796,594,193452,116693483440,315514831,779666845,5103341683,594,1528,0,3,1,4,4,970,3,5075401847,5043835593,1117213923,307652248,307668632,3,1,15997916928,73389,73389,4,4,4,307652252,8,3,473223,192560528,5691742,672232,42126,5075401847,4676030,309832454,10480
270670.17,1881,262144,64,258888,17058137304,17,1718,105,594,5669782,0,9,101945,22,11,120718402,1190,1,4,409,322921794,11,1291299684,21,44851,11369514,4,38796,594,206216,125838199496,336488553,843103293,5431865968,594,1528,0,3,1,4,4,970,3,5402135708,5373540188,1203525219,327819620,327836004,3,1,17046620272,73389,73389,4,4,4,327819624,8,3,499343,205604496,6055398,687715,44830,5402135708,4982067,330443283,10480
275695.29,1984,262144,64,273916,18048683332,17,1815,117,594,5980886,0,9,107886,22,11,120718402,1190,1,4,409,341698485,11,1366664832,21,47440,12525414,4,38796,594,218032,132652934416,356343033,907442843,5745944995,594,1528,0,3,1,4,4,970,3,5714492728,5685410594,1289248279,346868118,346900886,3,1,18037142168,73389,73389,4,4,4,346868122,8,3,517903,219649742,6327907,713836,47420,5714492728,5267050,350022257,10480
280726.90,2090,262144,64,289322,19064557004,17,1917,129,594,6349937,0,9,113959,22,11,121020052,1190,1,4,409,360915833,11,1443469500,21,50080,13290320,4,38796,594,230464,141373565480,376284113,971362096,6066814645,594,1528,0,3,1,4,4,970,3,6033620511,6005015345,1374925091,366387434,366436586,3,1,19052146600,73389,73389,4,4,4,366387438,8,3,543261,233024528,6673236,799874,50061,6033620511,5550063,369620156,10480
285749.34,2188,262144,64,304440,20060035992,17,2010,137,594,6655192,0,9,119922,22,11,121020052,1190,1,4,409,379807168,11,1519034828,21,52682,14397167,4,38796,594,242508,149002199904,396053036,1034431939,6382997813,594,1528,0,3,1,4,4,970,3,6348090442,6318319523,1460801424,385516137,385598057,3,1,20046839156,73389,73389,4,4,4,385516141,8,3,574086,246844504,7044772,825206,52664,6348090442,5829986,389018875,10480
290772.18,2294,262144,64,320719,21133798288,17,2116,140,594,6977359,0,9,126357,22,11,121020052,1190,1,4,409,400204102,11,1600622448,21,55489,15320024,4,38796,594,255640,157972425528,417131536,1097039240,6723560839,594,1528,0,3,1,4,4,970,3,6686803024,6656490778,1546338133,406202591,406235359,3,1,21122534764,73389,73389,4,4,4,406202595,8,3,603355,260888073,7426277,848999,55469,6686803024,6128360,409712910,10480
295793.46,2394,262144,64,336606,22180639740,17,2215,143,594,7314237,0,9,132610,22,11,121020052,1190,1,4,409,420011660,11,1679917268,21,58205,16162884,4,38796,594,268088,165334960888,437897064,1160668032,7053533285,594,1528,0,3,1,4,4,970,3,7014989823,6985978286,1632298840,426324241,426389777,3,1,22168860564,73389,73389,4,4,4,426324245,8,3,627780,273727045,7723081,893838,58188,7014989823,6420399,430181878,10480
300820.34,2501,262144,64,351263,23146534064,17,2311,151,594,7628311,0,9,138391,22,11,121020052,1190,1,4,409,438333862,11,1753141552,21,60729,16794071,4,38796,594,280040,173938928320,457194844,1224530003,7360870494,594,1528,0,3,1,4,4,970,3,7320655718,7290042492,1717564287,444875186,444973490,3,1,23133509704,73389,73389,4,4,4,444875190,8,3,652865,286980890,8102577,922207,60714,7320655718,6706104,449100816,10480
305842.70,2616,262144,64,366145,24125303758,17,2407,154,603,7944497,9,9,144231,22,11,122461656,1208,1,4,409,456876658,11,1827183664,21,63315,18130371,4,38796,603,291468,179120859832,476635480,1289798633,7672579135,594,1583,9,3,1,4,4,970,3,7630650261,7598443285,1804136079,463701229,463750381,3,1,24112463940,73389,73389,4,4,4,463701233,8,3,671243,300931128,8401360,965204,63294,7630650261,6979293,468243303,10688
310868.15,2732,262144,64,381291,25123558902,17,2506,158,603,8252189,9,9,150206,22,11,122461656,1208,1,4,409,475802482,11,1903016096,21,65946,19031755,4,38796,603,303684,187059479288,496492388,1353990414,7992240608,594,1583,9,3,1,4,4,970,3,7948565674,7912873422,1889825148,482897183,482929951,3,1,25110653548,73389,73389,4,4,4,482897187,8,3,695577,314627097,8779684,984856,65925,7948565674,7267333,487722489,10688
315894.31,2831,262144,64,396385,26119938556,17,2609,165,603,8572601,9,9,156165,22,11,122461656,1208,1,4,409,494633922,11,1978212692,21,68575,19657325,4,38796,603,315276,192057109536,516369904,1418220986,8311284939,594,1583,9,3,1,4,4,970,3,8265862708,8227161377,1975541659,502033190,502065958,3,1,26104873944,73389,73389,4,4,4,502016810,8,3,723482,327875750,9108565,1022934,68555,8265862708,7549667,507272361,10688
320913.83,2940,262144,64,412435,27176342372,17,2709,177,612,8900876,9,9,162460,22,11,123960676,1226,1,4,409,514535272,11,2057882432,21,71439,20492589,4,38796,612,328456,200131534880,537188602,1481188298,8659023646,603,1622,9,3,1,4,4,970,3,8611733579,8560674005,2061339655,522299496,522332264,3,1,27159573824,73389,73389,4,4,4,522299500,8,3,758328,341108209,9491547,1042715,71419,8611733579,7858161,527708586,10893
325930.08,23072,262144,64,427561,28172442176,17,2808,182,612,9227061,9,9,168379,22,11,124274392,1226,1,4,409,533155742,11,2132429300,21,74268,21241536,4,38796,612,341736,209311379952,556970439,1545716933,9001607244,603,1622,9,3,1,4,4,970,3,8952498676,8876833989,2147189873,541272551,541313511,3,1,28145320716,73389,73389,4,4,4,541256171,8,3,793267,355079061,9909403,1064316,74248,8952498676,8162745,547072725,10893
330952.01,23187,262144,64,443236,29205844830,17,2913,185,684,9609882,9,9,174532,22,11,136900032,1370,1,4,409,552496655,11,2209857168,21,77276,22393932,4,38796,684,355656,218152132384,577459102,1608889530,9365789338,675,1905,9,3,1,4,4,970,3,9314764632,9205058712,2232673941,560933290,561013051,3,1,29168531112,73389,73389,4,4,4,560933294,8,3,818476,369978074,10292723,1120902,77258,9314764632,8488980,567176529,12276
335978.91,23291,262144,64,458931,30239518752,19,3013,188,1026,9951153,9,9,180638,24,11,195565511,2054,1,4,409,571771807,11,2287022692,23,80362,23245316,4,47067,1026,369536,225376766664,597791254,1672991727,9739274368,1017,3222,9,3,1,4,4,970,3,9686295735,9534465712,2320211426,580581963,580614731,3,1,30190262108,73389,73389,4,4,4,580581967,8,3,858752,384308710,10740329,1135479,80340,9686295735,8815674,587059561,18358
