timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
60090.49,29,262144,64,126027,8304215124,15,134,0,603,1648771,13,31745,20,15,130627914,1208,1,19,18926,8535,4,134,603,75742,271763528,38067722,17553,2487826202,603,1284,2,1,4,4,412,1,2477875212,2431029988,104089357,188387001,188403385,2,1,8289028044,73389,73389,4,4,4,188387001,10,3,357501,3324523,2490772,34030,18907,2477875212,1614741,35575991,8235
65098.42,29,262144,64,155645,10255890518,15,139,1,603,2040704,13,40151,20,15,131424270,1208,1,19,23281,10510,4,134,603,93186,383019896,47374867,19528,3061019709,603,1284,2,1,4,4,412,1,3048693772,3001576158,133325541,232742241,232758625,2,1,10240658604,73389,73389,4,4,4,232742241,10,3,366695,4101485,2671804,41179,23262,3048693772,1999525,44702647,8235
70105.63,29,262144,64,182919,12052351366,15,144,1,603,2356105,13,47857,20,15,132220626,1208,1,19,27285,11863,4,134,603,109218,458608152,56455652,27745,3587374187,603,1284,2,1,4,4,412,1,3572913694,3526689426,158460966,273558981,273575365,2,1,12036595164,73389,73389,4,4,4,273558981,10,3,384699,4768691,2864565,51675,27266,3572913694,2304430,53591343,8235
75114.47,29,262144,64,208398,13731168478,15,148,2,603,2670810,13,55028,20,15,132751530,1208,1,19,31027,13314,4,134,603,124190,482199472,65226257,35440,4079846317,603,1284,2,1,4,4,412,1,4063385118,4017454444,181961873,311725831,311725831,2,1,13715215668,73389,73389,4,4,4,311709447,10,3,397263,5424668,3034880,62512,31008,4063385118,2608298,62191588,8235
80123.10,29,262144,64,237507,15649208530,15,153,2,603,3043994,13,63241,20,15,133547886,1208,1,19,35302,14915,4,134,603,141294,506789208,75405225,37455,4642434678,603,1284,2,1,4,4,412,1,4623717918,4578061359,207737859,355321374,355337758,2,1,15634140456,73389,73389,4,4,4,355321374,10,3,414265,6163241,3233716,69137,35283,4623717918,2974857,72171373,8235
85129.92,29,262144,64,264592,17434072814,15,158,2,603,3375019,13,70904,20,15,134344242,1208,1,19,39282,16467,4,134,603,157218,530698616,84359071,39047,5166187095,603,1284,2,1,4,4,412,1,5145384478,5099819084,252166951,395890195,395890195,2,1,17418447684,73389,73389,4,4,4,395873811,10,3,426499,6831892,3419481,78571,39263,5145384478,3296448,80938423,8235
90136.04,29,262144,64,294866,19428727758,15,163,2,603,3781769,13,79382,20,15,134875146,1208,1,19,43729,18217,4,134,603,175010,572875744,94556280,40380,5751321891,603,1284,2,1,4,4,412,1,5728130590,5682972611,275230890,441212091,441228475,2,1,19413332004,73389,73389,4,4,4,441212091,10,3,449765,7632007,3646524,87233,43710,5728130590,3694536,90909289,8235
95143.29,29,262144,64,325205,21427673290,15,168,2,603,4194363,13,87928,20,15,135936954,1208,1,19,48185,19996,4,134,603,192850,631639456,104593219,43528,6337331086,603,1284,2,1,4,4,412,1,6311716652,6267257798,310351719,486636165,486652549,2,1,21411991260,73389,73389,4,4,4,486636165,10,3,464644,8443972,3858093,95032,48166,6311716652,4099331,100735445,8235
100149.67,29,262144,64,353294,23278335718,15,173,4,603,4562625,13,95915,20,15,136733310,1208,1,19,52311,21673,4,134,603,209358,656091328,113883472,47828,6880334012,603,1284,2,1,4,4,412,1,6852519724,6808273105,328932299,528695930,528712314,2,1,23262620920,73389,73389,4,4,4,528695930,10,3,478510,9194534,4068427,105327,52292,6852519724,4457298,109813790,8235
105157.28,29,262144,64,380899,25097290788,15,178,5,603,4953852,13,103664,20,15,137264214,1208,1,19,56365,24370,4,134,603,225574,663357056,124007267,54765,7413848325,603,1284,2,1,4,4,412,1,7383885612,7339972270,360943825,570051183,570051183,2,1,25082252052,73389,73389,4,4,4,570051183,10,3,496475,9972588,4285717,114142,56346,7383885612,4839710,119719301,8235
