event,value,description
QueryConditionCacheMisses,3607,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
CreatedReadBufferOrdinary,1074935,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,20719621518,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,24,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,231767,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,683330,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,1928936,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,2058183,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,5528,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolShrinks,3791,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,59481772,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,11141197,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,120585,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,233361237,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,118193,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,118045,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,201435978,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,55978132331,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,127770694,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,13762435559865,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,5871544719,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,9894450,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,57824,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,3600,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,532439414100,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,2129757656400,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,19765,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,10950238,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,19765800,Total time spent executing query plan optimizations.
SelectedParts,3600,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,3600,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,3600,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,132100200,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,132100200,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,1080068227540,Number of rows SELECTed from all tables.
SelectedBytes,51843274806082,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,1080068223600,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,1080068223600,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,17,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,4013554,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,25812,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,29923094,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,1076234,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,691657,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,950,Time spent resetting task for Common executor.
ContextLock,3161726,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,4529128,Context lock wait time in microseconds
RWLockAcquiredReadLocks,4322,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,102,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,4006573,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,39,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,664,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,533522,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,11814,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,315651,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,14233517177955,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,620305889635,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,24320566400,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2378,Total time spent for memory allocator purge
SoftPageFaults,1442359538,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,1574319742619,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,644666541366,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,16028428012942,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,14424,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1251024259,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,127635930,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,15953039369024,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,17533356304,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,337895371248,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,3911,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,45549,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,3246,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,7725,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,696,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1077,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,3687841,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,2778268,Cumulative time spend in logging
InterfaceHTTPSendBytes,2058183,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,1928936,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,560,Number of created server HTTP connections
HTTPServerConnectionsReused,1793,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,1800,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,10,Number of expired server HTTP connections.
HTTPServerConnectionsReset,3,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,60844,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,34200189500,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,50990753960,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,1350748,Total number of CPU preemptions
ConcurrencyControlUpscales,60844,Total number of CPU upscaling events
ConcurrencyControlDownscales,60844,Total number of CPU downscaling events
MemoryWorkerRun,268187,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,1115210186,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,53,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,53,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
