event,start_value,end_value,diff,description
GlobalThreadPoolJobs,55296,120585,65289,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,1096905,11141197,10044292,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolShrinks,0,3791,3791,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,420821,59481772,59060951,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,321,560,239,Number of created server HTTP connections
HTTPServerConnectionsExpired,5,10,5,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,900,1800,900,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,2,3,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,897,1793,896,Number of reused server HTTP connections
IOBufferAllocBytes,123745573073,247017676952,123272103879,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,1086336,2168568,1082232,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,903,1804,901,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,989692,1928936,939244,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,1033162,2058183,1025021,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,1800,3600,1800,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,932132,10950238,10018106,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,266219707050,532439414100,266219707050,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,5889,19765,13876,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,1064878828200,2129757656400,1064878828200,Total number of rows in the result of a JOIN operation.
LoadedDataParts,17,17,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,4013554,4013554,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807301,807301,0,Number of marks loaded (total across columns).
LoadedMarksFiles,22,22,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3652160,3652160,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,1183370443035,13762435559865,12579065116830,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,53805,118193,64388,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,1932716528,5871544719,3938828191,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,64106145,127770694,63664549,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,1343061373,55978132331,54635070958,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,53657,118045,64388,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,10833741,201435978,190602237,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,2778268,2778268,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,538268,1074704,536436,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,22,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2378,2378,0,Total time spent for memory allocator purge
MemoryWorkerRun,133937,268187,134250,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,516779174,1115210186,598431012,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,873,1077,204,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2011,3246,1235,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,564,696,132,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,5397,7725,2328,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,33060,45549,12489,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,350890,1076234,725344,Total time spent while merging sorted columns
NetworkReceiveBytes,989692,1928936,939244,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,56424,231767,175343,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,1033162,2058183,1025021,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,241340,683330,441990,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,271076344027,644666541366,373590197339,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,49427125223,1574319742619,1524892617396,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,8039414617337,16028428012942,7989013395605,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,7216,14424,7208,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,536740,1072057,535317,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,1411396,4350776,2939380,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1733,2852,1119,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,4006182,4006573,391,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,29,39,10,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,520,664,144,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,2253,4504,2251,Count queries with all subqueries
Query,903,1804,901,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,1793,3593,1800,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,1807,3607,1800,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,1644401,19765800,18121399,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,43417750133,240254469916,196836719783,Total time of all queries.
RWLockAcquiredReadLocks,2389,4322,1933,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,11,102,91,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,1336352,2866308,1529956,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,8006176322438,15960569866791,7954393544353,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,7910968849560,15813988838216,7903019988656,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,1266509422579,14233517177955,12967007755376,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,7015,7015,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,540034111800,1080068223600,540034111800,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,540034111800,1080068223600,540034111800,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,1800,1800,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,133937,268188,134251,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,2253,4504,2251,Count SELECT queries with all subqueries
SelectQuery,903,1804,901,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,43417750133,240254469916,196836719783,Total time of SELECT queries.
SelectedBytes,25921637407841,51843274806082,25921637398241,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,66050100,132100200,66050100,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,66050100,132100200,66050100,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,1800,3600,1800,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,1800,3600,1800,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,1800,3600,1800,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,540034113806,1080068227540,540034113734,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3911,3911,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,165588,533522,367934,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,4783,11814,7031,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,164511,315651,151140,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,507641137,1442359538,934718401,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,33031476905,337895371248,304863894343,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,9137132478,24320566400,15183433922,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,227457463,1251024259,1023566796,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,64037080,127635930,63598850,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,8002844792287,15953039369024,7950194576737,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,7040443241,17533356304,10492913063,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,261936253242,620305889635,358369636393,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,10111657,29923094,19811437,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
