event,start_value,end_value,diff,description
NetworkSendElapsedMicroseconds,0,241177,241177,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,0,271076332057,271076332057,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,0,49427119425,49427119425,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,0,8039414613686,8039414613686,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,0,7208,7208,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,536740,536740,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,25,1411396,1411371,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,161,1733,1572,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,4005480,4006182,702,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,0,29,29,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,61,520,459,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,2252,2251,Count queries with all subqueries
Query,1,902,901,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,1793,1793,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,1807,1807,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,41,1644352,1644311,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,0,43377274298,43377274298,Total time of all queries.
RWLockAcquiredReadLocks,135,2388,2253,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,0,11,11,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,2411,1336350,1333939,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,6631870,8006176321479,8006169689609,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,599687,7910968849560,7910968249873,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,0,1266468946000,1266468946000,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,7015,7015,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,540034111800,540034111800,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,540034111800,540034111800,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,1799,1799,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,219,133936,133717,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,2252,2251,Count SELECT queries with all subqueries
SelectQuery,1,902,901,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,43377274298,43377274298,Total time of SELECT queries.
SelectedBytes,0,25921637390400,25921637390400,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,66050100,66050100,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,66050100,66050100,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,1800,1800,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,1800,1800,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,1800,1800,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,540034113672,540034113672,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3911,3911,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,511,165588,165077,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,4783,4783,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,619,164511,163892,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,507640816,507640816,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,2249,33031476905,33031474656,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,9137131262,9137131262,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,74,227457463,227457389,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,56,64037080,64037024,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254901,8002844792287,8002844537386,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,399,7040443241,7040442842,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,0,261936242486,261936242486,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,10111657,10111657,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
