timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
56150.95,34,262144,64,64547,4253306846,118,1,585,9994093,19,14532,56,67,1238,249741,125546064,1172,1,66,9927,3685769,2,320813,585,26411101,80495212,1298481668,585,1924,2,1,2,2,1061,1,1292280220,1246679180,669905961,96322119,96322119,2,1,4237452340,73389,73389,2,2,2,96305735,20,3,202903,58199366,3387790,69792,9861,1292280220,9924301,23020493,19299
61156.69,34,262144,64,75764,4992405938,120,1,585,10203535,19,17666,56,67,1238,249741,125811516,1172,1,66,11578,3768736,2,320813,585,30418204,84206483,1515665984,585,1924,2,1,2,2,1061,1,1508549020,1462765621,808100369,113099718,113116102,2,1,4976387592,73389,73389,2,2,2,113099718,20,3,218005,59916842,3627970,76590,11512,1508549020,10126945,26786204,19299
66162.98,34,262144,64,118483,7807675858,127,1,585,10525894,19,29732,56,67,1238,249741,127102578,1172,1,66,17853,3773387,2,320813,585,40884489,84673281,2341392176,585,1924,2,1,2,2,1061,1,2331156892,2285682258,835933248,177091121,177107505,2,1,7792009324,73389,73389,2,2,2,177091121,20,3,236715,60684687,3883264,84509,17787,2331156892,10441385,36997631,19299
71168.93,34,262144,64,163205,10754238518,135,1,585,10853641,19,42342,56,67,1238,249741,128152320,1172,1,66,24423,3776527,2,320813,585,52527693,84918929,3205799681,585,1924,2,1,2,2,1061,1,3192299932,3147020806,862521509,244056220,244072604,2,1,10738473680,73389,73389,2,2,2,244056220,20,3,254851,61438123,4125459,92675,24357,3192299932,10760966,48399281,19299
76174.40,34,262144,64,207207,13653615258,142,1,585,11170864,19,54714,56,67,1238,249741,129214128,1172,1,66,30885,3779530,2,320813,585,63673996,85037135,4055987622,585,1924,2,1,2,2,1061,1,4039287196,3994558182,899536475,309948167,309964551,2,1,13637719348,73389,73389,2,2,2,309948167,20,3,277534,62145065,4308024,100694,30819,4039287196,11070170,59362907,19299
81180.34,34,262144,64,254875,16794646630,150,1,585,11515299,19,68196,56,67,1238,249741,130541388,1172,1,66,37891,3782963,2,320813,585,74787189,85122811,4977770234,585,1924,2,1,2,2,1061,1,4957577628,4912747234,927640763,381342535,381358919,2,1,16779071540,73389,73389,2,2,2,381342535,20,3,293698,62893869,4503603,109150,37825,4957577628,11406149,70281073,19299
86185.34,34,262144,64,305515,20131440406,159,1,585,11871389,19,82448,56,67,1238,249741,131603196,1172,1,66,45331,3785595,2,320813,585,86056376,85164713,5956645343,585,1924,2,1,2,2,1061,1,5932753308,5888265761,961469635,457192907,457192907,2,1,20115767012,73389,73389,2,2,2,457176523,20,3,317296,63655918,4721279,118048,45265,5932753308,11753341,81332394,19299
91190.18,34,262144,64,357637,23565889438,167,1,585,12235916,19,97115,56,67,1238,249741,132930456,1172,1,66,52983,3788351,2,320813,585,97424627,85342700,6963386645,585,1924,2,1,2,2,1061,1,6935716252,6892171656,1032332674,535250801,535250801,2,1,23550314348,73389,73389,2,2,2,535234417,20,3,334688,64434160,4946208,126829,52917,6935716252,12109087,92476093,19299
96210.63,34,262144,64,387312,25521300384,172,1,585,12531069,19,105522,56,67,1238,249741,133726812,1172,1,66,57343,3809231,2,320813,585,104381544,86921559,7537086603,585,1924,2,1,2,2,1061,1,7507190172,7463889164,1057191239,579671577,579687961,2,1,25505549388,73389,73389,2,2,2,579671577,20,3,342284,65664978,5138766,138080,57277,7507190172,12392989,99240001,19299
101237.52,34,262144,64,395411,26054730968,174,1,585,12735761,19,107841,56,67,1238,249741,133992264,1172,1,66,58534,3843549,2,320813,585,108319525,90682026,7693763661,585,1924,2,1,2,2,1061,1,7663165852,7619814662,1164354035,591798723,591815107,2,1,26039143812,73389,73389,2,2,2,591798723,20,3,349895,67458685,5373903,146007,58468,7663165852,12589754,102943886,19299
