timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
60753.17,21,262144,64,96192,6338583870,123,0,585,2488893,16,23439,67,19307,126318288,1172,1,66,14578,2364674,2,316672,585,38871001,73609078,1910743625,585,1530,2,1,2,2,1807,1,1902027164,1856228661,417867623,143710114,143726498,2,1,6323245016,73389,73389,2,2,2,143710114,38,1,3,298688,44324644,4024618,85591,14513,1902027164,2403302,34845591,14615
65775.50,21,262144,64,99171,6534877422,124,1,585,2572386,16,24303,67,19307,126571674,1172,1,66,15017,2482416,2,316672,585,40729738,78837178,1968447160,585,1530,2,1,2,2,1807,1,1959436700,1913627306,523055460,148174310,148174310,2,1,6518948744,73389,73389,2,2,2,148157926,38,1,3,306222,46893209,4151531,88569,14951,1959436700,2483817,36576175,14615
70798.17,21,262144,64,103007,6787866230,125,1,585,2676359,16,25407,67,19307,126837126,1172,1,66,15581,2602047,2,316672,585,42792864,83627195,2042739870,585,1530,2,1,2,2,1807,1,2033361308,1987494187,543125342,153920332,153936716,2,1,6772494608,73389,73389,2,2,2,153920332,38,1,3,316227,49466511,4289295,92166,15515,2033361308,2584193,38501935,14615
75818.09,21,262144,64,106619,7025909522,125,1,585,2783511,16,26391,67,19307,126837126,1172,1,66,16110,2755590,2,316672,585,44045635,87819922,2112427065,585,1530,2,1,2,2,1807,1,2102698396,2057125242,572993584,159324449,159340833,2,1,7010275756,73389,73389,2,2,2,159324449,38,1,3,319967,51794667,4391205,95334,16044,2102698396,2688177,39652133,14615
80859.05,21,262144,64,110608,7288659886,126,1,585,2901375,16,27536,67,19307,126837126,1172,1,66,16694,2909829,2,316672,585,45785563,92120060,2189353161,585,1530,2,1,2,2,1807,1,2179244444,2133909554,594973248,165310198,165310198,2,1,7273648712,73389,73389,2,2,2,165310198,38,1,3,323204,54138234,4522500,99171,16628,2179244444,2802204,41262280,14615
85980.36,21,262144,64,114503,7545249866,126,1,585,3016835,16,28598,67,19307,126837126,1172,1,66,17268,2983426,2,316672,585,47508184,96434564,2264964098,585,1530,2,1,2,2,1807,1,2254479772,2208936667,626210866,171140299,171140299,2,1,7530173156,73389,73389,2,2,2,171140299,38,1,3,327313,56702779,4638601,102742,17202,2254479772,2914093,42868527,14615
91056.46,21,262144,64,118078,7780868326,127,2,585,3125213,16,29626,67,19307,127102578,1172,1,66,17793,3137925,2,316672,585,49535219,101413851,2334125873,585,1530,2,1,2,2,1807,1,2323292572,2277828828,735492698,176495264,176495264,2,1,7765791616,73389,73389,2,2,2,176495264,38,1,3,330165,58878883,4749568,110049,17727,2323292572,3015164,44784376,14615
96120.91,21,262144,64,121623,8014255254,128,2,585,3231958,16,30650,67,19307,127102578,1172,1,66,18314,3251844,2,316672,585,51056759,105804893,2402759152,585,1530,2,1,2,2,1807,1,2391581084,2346031679,843749690,181803236,181803236,2,1,7999342384,73389,73389,2,2,2,181803236,38,1,3,332298,61160860,4852201,113560,18248,2391581084,3118398,46202727,14615
101195.89,21,262144,64,124967,8234734898,128,2,585,3323420,16,31562,67,19307,127102578,1172,1,66,18804,3427311,2,316672,585,52429164,110174293,2467311333,585,1530,2,1,2,2,1807,1,2455806364,2410477986,859641461,186814137,186814137,2,1,8219822028,73389,73389,2,2,2,186814137,38,1,3,332475,63684086,4921236,116942,18738,2455806364,3206478,47505365,14615
106486.88,21,262144,64,127725,8416544994,129,2,585,3400041,16,32367,67,19307,127368030,1172,1,66,19211,3655405,2,316672,585,53877797,115374791,2520927864,585,1530,2,1,2,2,1807,1,2509152668,2463624481,880788203,190934269,190950653,2,1,8401107836,73389,73389,2,2,2,190934269,38,1,3,333153,66550976,4977581,119530,19145,2509152668,3280511,48897101,14615
111594.27,21,262144,64,130498,8599338130,129,2,585,3479367,16,33123,67,19307,127368030,1172,1,66,19620,4010688,2,316672,585,55396357,120075518,2574806507,585,1530,2,1,2,2,1807,1,2562761116,2517083721,999151236,195087169,195103553,2,1,8583835436,73389,73389,2,2,2,195087169,38,1,3,334393,69472493,5050270,122192,19554,2562761116,3357175,50343358,14615
116756.58,21,262144,64,132961,8761284202,130,2,585,3537811,16,33851,67,19307,127368030,1172,1,66,19980,4248579,2,316672,585,57674552,125641880,2622360777,585,1530,2,1,2,2,1807,1,2610078108,2564448117,1162116860,198777443,198777443,2,1,8746207492,73389,73389,2,2,2,198777443,38,1,3,342013,72937873,5150305,124822,19915,2610078108,3412989,52521285,14615
121840.13,21,262144,64,135536,8931101210,130,2,585,3594862,16,34553,67,19307,127368030,1172,1,66,20359,4615257,2,316672,585,58767431,130555116,2672152825,585,1530,2,1,2,2,1807,1,2659623324,2614089231,1194274127,202635431,202635431,2,1,8915958964,73389,73389,2,2,2,202635431,38,1,3,343988,76204051,5209303,127649,20293,2659623324,3467213,53555266,14615
127140.30,21,262144,64,138153,9103405278,130,2,585,3703677,16,35267,67,19307,127368030,1172,1,66,20744,5128552,2,316672,585,59959618,135580044,2722871845,585,1530,2,1,2,2,1807,1,2710086044,2664448237,1351252555,206552922,206552922,2,1,9088328568,73389,73389,2,2,2,206552922,38,1,3,346293,79588559,5274126,181822,20679,2710086044,3521865,54683068,14615
132280.22,21,262144,64,140759,9275253902,131,3,585,3763132,16,36032,67,19307,127621416,1172,1,66,21127,5576341,2,316672,585,61714194,140579508,2773331052,585,1530,2,1,2,2,1807,1,2760286620,2714650975,1432912604,210460062,210460062,2,1,9260242728,73389,73389,2,2,2,210460062,38,1,3,348065,82532313,5341817,184895,21061,2760286620,3578237,56370282,14615
137353.04,21,262144,64,143499,9455884350,131,3,585,3824008,16,36777,67,19307,127621416,1172,1,66,21531,5992198,2,316672,585,63137881,145169927,2826424700,585,1530,2,1,2,2,1807,1,2813108636,2767501703,1454225967,214547426,214563810,2,1,9440086744,73389,73389,2,2,2,214547426,38,1,3,352049,85625628,5431451,187940,21465,2813108636,3636068,57703810,14615
142470.17,21,262144,64,147078,9691764954,132,3,585,3902904,16,37809,67,19307,127886868,1172,1,66,22057,6214423,2,316672,585,64582016,149861273,2895849739,585,1530,2,1,2,2,1807,1,2882183580,2836470372,1470103286,219910583,219926967,2,1,9676065652,73389,73389,2,2,2,219910583,38,1,3,356974,88310865,5529146,191276,21991,2882183580,3711628,59051801,14615
147974.94,21,262144,64,150083,9889762442,132,3,585,3968992,16,38630,67,19307,127886868,1172,1,66,22498,6372326,2,316672,585,66174053,155765112,2953943046,585,1530,2,1,2,2,1807,1,2939986332,2894309468,1514107348,224423931,224423931,2,1,9874652964,73389,73389,2,2,2,224423931,38,1,3,364329,91464645,5657702,194694,22432,2939986332,3774298,60514334,14615
153836.07,21,262144,64,152751,10065408846,133,3,585,4032504,16,39411,67,19307,127886868,1172,1,66,22888,6837860,2,316672,585,67458306,160872027,3005314303,585,1530,2,1,2,2,1807,1,2991104412,2945671690,1551822566,228415150,228415150,2,1,10049545704,73389,73389,2,2,2,228398766,38,1,3,366920,94655278,5730674,197888,22822,2991104412,3834616,61724559,14615
158859.69,21,262144,64,155976,10277836320,133,3,585,4105517,16,40290,67,19307,127886868,1172,1,66,23361,7312209,2,316672,585,68944236,166241701,3067622549,585,1530,2,1,2,2,1807,1,3053101468,3007800828,1756726045,233239794,233239794,2,1,10261830040,73389,73389,2,2,2,233223410,38,1,3,368322,97780529,5807570,201550,23295,3053101468,3903967,63132797,14615
163897.02,21,262144,64,159185,10489456538,134,3,585,4178057,16,41220,67,19307,128152320,1172,1,66,23833,7474547,2,316672,585,70651929,171124311,3129801106,585,1530,2,1,2,2,1807,1,3114967452,3069585035,1818933042,238054087,238054087,2,1,10474379828,73389,73389,2,2,2,238054087,38,1,3,373566,100462889,5917574,204938,23767,3114967452,3973119,64730655,14615
168947.91,21,262144,64,162992,10740279350,135,3,585,4258626,16,42315,67,19307,128152320,1172,1,66,24392,7867889,2,316672,585,71898291,175716994,3203432030,585,1530,2,1,2,2,1807,1,3188236700,3142919862,1833034594,243744924,243761308,2,1,10724776656,73389,73389,2,2,2,243744924,38,1,3,375370,103568856,5998232,208519,24326,3188236700,4050107,65896196,14615
173970.00,21,262144,64,166408,10965212134,135,3,585,4331425,16,43245,67,19307,128152320,1172,1,66,24892,8080905,2,316672,585,73839246,181048223,3269296760,585,1530,2,1,2,2,1807,1,3253772700,3208720115,1853324913,248864480,248864480,2,1,10950037120,73389,73389,2,2,2,248864480,38,1,3,377867,106316771,6085986,211693,24826,3253772700,4119732,67749394,14615
179036.20,21,262144,64,169723,11183791234,136,3,585,4404325,16,44205,67,19307,128417772,1172,1,66,25381,8307143,2,316672,585,75447711,186060029,3333714734,585,1530,2,1,2,2,1807,1,3317866908,3272535354,1915150938,253826229,253842613,2,1,11168354076,73389,73389,2,2,2,253826229,38,1,3,379143,108886307,6177255,215223,25315,3317866908,4189102,69266094,14615
184042.63,21,262144,64,174903,11525125878,137,3,585,4497203,16,45620,67,19307,128417772,1172,1,66,26143,8499197,2,316672,585,77700665,191212718,3434188393,585,1530,2,1,2,2,1807,1,3417874844,3372328125,1989969092,261577132,261593516,2,1,11509393808,73389,73389,2,2,2,261577132,38,1,3,380649,111440840,6304376,219428,26078,3417874844,4277775,71391819,14615
189048.51,21,262144,64,216752,14282607254,144,3,585,4816370,16,57468,67,19307,129479580,1172,1,66,32290,8503497,2,316672,585,87564529,192393983,4242830046,585,1530,2,1,2,2,1807,1,4223443356,4178475034,2160997464,324256100,324256100,2,1,14266547504,73389,73389,2,2,2,324239716,38,1,3,395675,112254794,6559897,227370,32224,4223443356,4589000,81000546,14615
194056.29,21,262144,64,256228,16883847742,150,3,585,5141521,16,68563,67,19307,130541388,1172,1,66,38087,8512897,2,316672,585,98417058,193592241,5005574260,585,1530,2,1,2,2,1807,1,4983267740,4938800930,2280991660,383369833,383386217,2,1,16868272652,73389,73389,2,2,2,383369833,38,1,3,418734,113138458,6828711,235328,38021,4983267740,4906193,91584973,14615
199062.50,21,262144,64,298106,19643241728,157,3,585,5477830,16,80370,67,19307,131603196,1172,1,66,44244,8516979,2,316672,585,107598237,194320118,5815543992,585,1530,2,1,2,2,1807,1,5790146972,5745541003,2304847319,446097953,446097953,2,1,19628309932,73389,73389,2,2,2,446097953,38,1,3,444694,113980614,7099271,243440,44178,5790146972,5234390,100495954,14615
204068.51,21,262144,64,342176,22547062850,165,5,585,5819776,16,92775,67,19307,132665004,1172,1,66,50714,8520927,2,316672,585,120274224,194904391,6666954815,585,1530,2,1,2,2,1807,1,6638313884,6594380345,2346739783,512080012,512096396,2,1,22531520528,73389,73389,2,2,2,512080012,38,1,3,479389,114809874,7435912,251963,50648,6638313884,5567813,112835731,14615
209091.19,21,262144,64,386609,25474963124,172,5,585,6159152,16,105330,67,19307,133726812,1172,1,66,57241,8526142,2,316672,585,130738025,195446354,7525574437,585,1530,2,1,2,2,1807,1,7493820828,7450349094,2385837101,578616968,578633352,2,1,25459146592,73389,73389,2,2,2,578616968,38,1,3,507028,115658467,7694727,260420,57175,7493820828,5898732,123040614,14615
