timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55372.99,20,262144,64,66351,4372330146,118,2,585,2001133,9,15026,67,2,125546064,1172,1,66,10193,1783136,2,175040,585,29695741,58327540,1333472301,585,1427,2,1,2,2,938,1,1327145372,1281464150,372400526,99027194,99027194,2,1,4357196536,73389,73389,2,2,2,99027194,23,1,3,373572,33380516,3892927,77599,10127,1327145372,1923534,25795326,9216
60419.33,20,262144,64,70364,4636653374,119,2,585,2123962,9,16175,67,2,125546064,1172,1,66,10782,1900993,2,175040,585,31968991,62859332,1411058584,585,1427,2,1,2,2,938,1,1404346780,1358781075,406058221,105029327,105029327,2,1,4621290388,73389,73389,2,2,2,105029327,23,1,3,380065,35727399,4019495,84110,10716,1404346780,2039852,27942246,9216
65549.71,20,262144,64,73967,4874106842,120,2,585,2229930,9,17211,67,2,125811516,1172,1,66,11313,2005241,2,175040,585,34159320,67705118,1481011596,585,1427,2,1,2,2,938,1,1473946012,1428175760,427779257,110417060,110433444,2,1,4858350640,73389,73389,2,2,2,110417060,23,1,3,386702,38009824,4152889,87515,11247,1473946012,2142415,29997881,9216
70609.97,20,262144,64,77393,5099694986,120,2,585,2327395,9,18146,67,2,125811516,1172,1,66,11816,2163219,2,175040,585,35590335,72015550,1547276900,585,1427,2,1,2,2,938,1,1539875228,1494125475,505142296,115553000,115553000,2,1,5084332000,73389,73389,2,2,2,115553000,23,1,3,390231,40592755,4244424,90855,11750,1539875228,2236540,31335715,9216
75691.35,20,262144,64,80587,5310078778,121,2,585,2423125,9,19073,67,2,125811516,1172,1,66,12284,2379177,2,175040,585,37215271,76594969,1608933146,585,1427,2,1,2,2,938,1,1601216924,1555657992,521066832,120336684,120336684,2,1,5294814096,73389,73389,2,2,2,120336684,23,1,3,392354,43021807,4339692,94240,12218,1601216924,2328885,32865327,9216
80796.25,20,262144,64,83778,5520265962,121,2,585,2515114,9,19943,67,2,125811516,1172,1,66,12754,2509213,2,175040,585,39427750,81362660,1670848474,585,1427,2,1,2,2,938,1,1662820764,1617117811,596177643,125112176,125112176,2,1,5504935744,73389,73389,2,2,2,125112176,23,1,3,398787,45458795,4468926,97439,12688,1662820764,2417675,34948230,9216
85833.40,20,262144,64,86533,5702144902,122,2,585,2595906,9,20748,67,2,126076968,1172,1,66,13157,2699452,2,175040,585,40602478,86122934,1724069628,585,1427,2,1,2,2,938,1,1715773852,1670232377,619961413,129238341,129254725,2,1,5686487004,73389,73389,2,2,2,129238341,23,1,3,401714,48400177,4561812,100290,13092,1715773852,2495616,36030271,9216
91127.34,20,262144,64,89112,5871958602,122,2,585,2664803,9,21450,67,2,126076968,1172,1,66,13535,3086304,2,175040,585,42252107,91560679,1773730435,585,1427,2,1,2,2,938,1,1765187996,1719888308,761523665,133106680,133106680,2,1,5856693920,73389,73389,2,2,2,133106680,23,1,3,404961,51714297,4630238,102575,13469,1765187996,2562228,37610922,9216
96249.75,20,262144,64,91796,6048894902,123,2,585,2743270,9,22235,67,2,126318288,1172,1,66,13930,3349357,2,175040,585,42905544,96028402,1825760633,585,1427,2,1,2,2,938,1,1816961436,1771524334,770648929,137120316,137136700,2,1,6033293904,73389,73389,2,2,2,137120316,23,1,3,405046,54950442,4678845,105640,13864,1816961436,2637630,38215165,9216
101353.90,20,262144,64,94416,6221661030,123,2,585,2803931,9,22953,67,2,126318288,1172,1,66,14317,3872829,2,175040,585,44058620,100876003,1876743745,585,1427,2,1,2,2,938,1,1867686300,1822061555,794849294,141043840,141060224,2,1,6205928960,73389,73389,2,2,2,141043840,23,1,3,405987,58203806,4744459,108380,14251,1867686300,2695551,39302832,9216
106418.12,20,262144,64,96982,6390622762,124,2,585,2864493,9,23706,67,2,126318288,1172,1,66,14695,4199798,2,175040,585,45616975,106205246,1926539980,585,1427,2,1,2,2,938,1,1917231516,1871479565,970380668,144895795,144895795,2,1,6375414980,73389,73389,2,2,2,144895795,23,1,3,408488,61586956,4830901,111131,14629,1917231516,2753362,40774695,9216
111458.30,20,262144,64,99616,6564306394,124,2,585,2930917,9,24426,67,2,126571674,1172,1,66,15082,4721994,2,175040,585,46897695,111222051,1977523894,585,1427,2,1,2,2,938,1,1967956380,1922195070,993351948,148835703,148852087,2,1,6548770932,73389,73389,2,2,2,148835703,23,1,3,409316,64632721,4907816,114049,15016,1967956380,2816868,41977840,9216
116506.22,20,262144,64,102783,6773186166,125,3,585,3013381,9,25344,67,2,126837126,1172,1,66,15548,4949339,2,175040,585,47823993,115547039,2038910247,585,1427,2,1,2,2,938,1,2029035932,1983275369,1115114216,153592652,153592652,2,1,6758076688,73389,73389,2,2,2,153592652,23,1,3,411148,67655999,4982318,117210,15482,2029035932,2896171,42829428,9216
121537.66,20,262144,64,105863,6976098854,125,3,585,3082736,9,26184,67,2,126837126,1172,1,66,15999,5152071,2,175040,585,49241979,120375281,2098325516,585,1427,2,1,2,2,938,1,2088149404,2042587352,1144869187,158204304,158204304,2,1,6960989376,73389,73389,2,2,2,158204304,23,1,3,415944,70310256,5076131,120142,15933,2088149404,2962594,44153564,9216
126626.87,20,262144,64,108410,7143815402,125,3,585,3142433,9,26880,67,2,126837126,1172,1,66,16373,5430196,2,175040,585,50418732,125377074,2147592001,585,1427,2,1,2,2,938,1,2137170332,2091597063,1156570778,162007107,162023491,2,1,7128312708,73389,73389,2,2,2,162007107,23,1,3,416454,73365833,5140727,122863,16307,2137170332,3019570,45265923,9216
131736.70,20,262144,64,111048,7317495726,126,3,585,3207605,9,27656,67,2,126837126,1172,1,66,16760,5760331,2,175040,585,51960946,130736408,2198704508,585,1427,2,1,2,2,938,1,2188026268,2142346330,1301056304,165965558,165965558,2,1,7302484552,73389,73389,2,2,2,165965558,23,1,3,417429,76356439,5202579,125890,16695,2188026268,3081715,46746961,9216
136812.75,20,262144,64,114201,7525192542,126,3,585,3275518,9,28515,67,2,126837126,1172,1,66,17224,6036505,2,175040,585,53684225,135942409,2259695924,585,1427,2,1,2,2,938,1,2248712604,2203074355,1332404005,170675514,170691898,2,1,7509722616,73389,73389,2,2,2,170675514,23,1,3,419080,79284671,5280923,129277,17158,2248712604,3146241,48390399,9216
141870.91,20,262144,64,117936,7771562214,127,3,585,3359899,9,29586,67,2,127102578,1172,1,66,17773,6269477,2,175040,585,55547149,140790895,2332012271,585,1427,2,1,2,2,938,1,2320671132,2275133343,1601181242,176282272,176282272,2,1,7756419968,73389,73389,2,2,2,176282272,23,1,3,421512,82059093,5381576,132867,17707,2320671132,3227032,50153027,9216
146898.25,20,262144,64,121651,8016090262,128,3,585,3442781,9,30657,67,2,127102578,1172,1,66,18315,6444919,2,175040,585,57295527,145714637,2403543006,585,1427,2,1,2,2,938,1,2391843228,2346525851,1622234611,181836004,181852388,2,1,8000784176,73389,73389,2,2,2,181836004,23,1,3,423027,84430153,5458974,136522,18250,2391843228,3306259,51825070,9216
151951.92,20,262144,64,125132,8245548338,128,3,585,3520987,9,31605,67,2,127102578,1172,1,66,18830,6633964,2,175040,585,58808999,150140801,2471253298,585,1427,2,1,2,2,938,1,2459214236,2413623438,1642390559,187059897,187059897,2,1,8230635468,73389,73389,2,2,2,187059897,23,1,3,424028,86911061,5539702,140112,18764,2459214236,3380875,53257745,9216
157105.63,20,262144,64,128604,8474416590,129,3,585,3595086,9,32607,67,2,127368030,1172,1,66,19341,6965609,2,175040,585,60316128,154827245,2538566783,585,1427,2,1,2,2,938,1,2526192028,2480538220,1849656394,192251022,192267406,2,1,8459044968,73389,73389,2,2,2,192251022,23,1,3,426072,89709779,5627667,143704,19275,2526192028,3451382,54677154,9216
162112.23,20,262144,64,145264,9572351746,132,3,585,3764825,9,37274,67,2,127886868,1172,1,66,21789,7114584,2,175040,585,64838624,158031879,2860711843,585,1427,2,1,2,2,938,1,2847056284,2801521373,1872429301,217211541,217211541,2,1,9556586908,73389,73389,2,2,2,217195157,23,1,3,435155,91518423,5791003,149746,21723,2847056284,3615079,59037071,9216
167120.48,20,262144,64,186396,12282578358,139,3,585,4098277,9,48885,67,2,128948676,1172,1,66,27831,7126411,2,175040,585,75539106,158829033,3655665049,585,1427,2,1,2,2,938,1,3638993308,3593724988,2069089998,278803132,278819516,2,1,12267337808,73389,73389,2,2,2,278803132,23,1,3,456031,92391739,6061944,157894,27765,3638993308,3940383,69467658,9216
172127.46,20,262144,64,224783,14811846842,145,3,585,4414794,9,59703,67,2,129745032,1172,1,66,33469,7130558,2,175040,585,85486400,159895390,4397469756,585,1427,2,1,2,2,938,1,4377977244,4333136615,2130511205,336282783,336299167,2,1,14796442452,73389,73389,2,2,2,336282783,23,1,3,476409,93179247,6320336,166359,33403,4377977244,4248435,79157440,9216
177133.61,20,262144,64,263928,17391129462,152,3,585,4727728,9,70735,67,2,130541388,1172,1,66,39220,7135062,2,175040,585,97954200,160659480,5154143328,585,1427,2,1,2,2,938,1,5131772316,5087121724,2168881799,394907155,394907155,2,1,17375914820,73389,73389,2,2,2,394907155,23,1,3,493434,93956487,6586333,174254,39154,5131772316,4553474,91359238,9216
182139.40,20,262144,64,306967,20227129582,159,3,585,5046924,9,82896,67,2,131868648,1172,1,66,45542,7138162,2,175040,585,109027820,160982072,5985925189,585,1427,2,1,2,2,938,1,5960409500,5916229515,2194047203,459367661,459367661,2,1,20211456188,73389,73389,2,2,2,459351277,23,1,3,502879,94702668,6808389,182581,45476,5960409500,4864343,102211471,9216
187173.65,20,262144,64,347326,22886431414,166,3,585,5367987,9,94265,67,2,132665004,1172,1,66,51471,7143984,2,175040,585,119678365,161607141,6766009890,585,1427,2,1,2,2,938,1,6737535388,6693598188,2229098354,519789955,519806339,2,1,22870758020,73389,73389,2,2,2,519789955,23,1,3,527341,95569801,7062220,190388,51406,6737535388,5177599,112608266,9216
192188.56,20,262144,64,354279,23344492290,167,4,585,5544473,9,96240,67,2,132930456,1172,1,66,52490,7220792,2,175040,585,123070610,165272664,6900193390,585,1427,2,1,2,2,938,1,6871097756,6827486661,2265753108,530207132,530223516,2,1,23329113808,73389,73389,2,2,2,530207132,23,1,3,528537,97406298,7260629,196954,52424,6871097756,5347519,115801663,9216
197210.69,20,262144,64,361608,23827460154,168,4,585,5728473,9,98294,67,2,133195908,1172,1,66,53569,7272480,2,175040,585,126911882,169407563,7042271475,585,1427,2,1,2,2,938,1,7012524444,6968650423,2680453771,541195590,541195590,2,1,23812605960,73389,73389,2,2,2,541195590,23,1,3,533219,99369912,7444856,207056,53503,7012524444,5521417,119458075,9216
202216.86,20,262144,64,396625,26134822576,174,4,585,6022717,9,108153,67,2,133992264,1172,1,66,58711,7286828,2,175040,585,135877848,171055066,7718852111,585,1427,2,1,2,2,938,1,7686496668,7643235365,2975475572,593629413,593629413,2,1,26118973276,73389,73389,2,2,2,593613029,23,1,3,553975,100497231,7685553,215029,58645,7686496668,5807688,128183005,9216
