timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55452.91,24,262144,64,58179,3833584530,117,12,585,1726979,28,12741,67,16247,125280612,1172,1,66,8991,2788228,2,177929,585,24837481,74999059,1175384501,585,1379,2,1,2,2,6027,1,1169596828,1123983043,464629956,86781486,86781486,2,1,3818385384,73389,73389,2,2,2,86781486,32,1,3,215823,45239659,2688574,55040,8925,1169596828,1671939,22148140,12375
60778.07,24,262144,64,60874,4011265858,118,12,585,1810474,28,13476,67,16247,125280612,1172,1,66,9389,2979237,2,177929,585,26234471,79842447,1227819178,585,1379,2,1,2,2,6027,1,1221763484,1175935671,484306624,90819698,90819698,2,1,3996066712,73389,73389,2,2,2,90819698,32,1,3,219791,48124386,2783539,57824,9323,1221763484,1752650,23449104,12375
65805.44,24,262144,64,63582,4189799154,118,12,585,1888637,28,14271,67,16247,125546064,1172,1,66,9787,3300432,2,177929,585,27637495,84532362,1280251448,585,1379,2,1,2,2,6027,1,1273930140,1228123525,559885438,94874294,94890678,2,1,4174468936,73389,73389,2,2,2,94874294,32,1,3,221022,50982440,2858631,60646,9722,1273930140,1827991,24776137,12375
70963.85,24,262144,64,66263,4366562978,118,12,585,1955164,28,15000,67,16247,125546064,1172,1,66,10180,3695806,2,177929,585,29342228,89822421,1332024002,585,1379,2,1,2,2,6027,1,1325441436,1279777389,665525034,98896122,98896122,2,1,4351429368,73389,73389,2,2,2,98896122,32,1,3,226803,54363974,2954423,63248,10114,1325441436,1891916,26384597,12375
76070.33,24,262144,64,68770,4531392634,119,12,585,2013024,28,15738,67,16247,125546064,1172,1,66,10547,4018425,2,177929,585,30539264,94694756,1380367284,585,1379,2,1,2,2,6027,1,1373544860,1328052834,692133985,102635548,102651932,2,1,4515964112,73389,73389,2,2,2,102635548,32,1,3,230030,57492387,3042967,66044,10481,1373544860,1946980,27492285,12375
81353.77,24,262144,64,71616,4718969898,119,12,585,2076520,28,16515,67,16247,125546064,1172,1,66,10966,4480733,2,177929,585,31500217,99322625,1435555127,585,1379,2,1,2,2,6027,1,1428464028,1382870762,709712337,106886752,106903136,2,1,4703017088,73389,73389,2,2,2,106886752,32,1,3,233364,61101265,3125796,69190,10901,1428464028,2007330,28370513,12375
86527.82,24,262144,64,74093,4882364378,120,12,585,2133576,28,17246,67,16247,125811516,1172,1,66,11331,4891785,2,177929,585,32628991,104285396,1483639829,585,1379,2,1,2,2,6027,1,1476305308,1430597404,753538963,110613668,110613668,2,1,4867001392,73389,73389,2,2,2,110613668,32,1,3,235981,64052885,3201866,72275,11265,1476305308,2061301,29421904,12375
91556.91,24,262144,64,77191,5086456714,120,12,585,2202988,28,18090,67,16247,125811516,1172,1,66,11785,5283229,2,177929,585,33807932,109324257,1543449323,585,1379,2,1,2,2,6027,1,1535811996,1490241395,767293907,115241704,115258088,2,1,5070634976,73389,73389,2,2,2,115241704,32,1,3,240888,67042632,3292566,75399,11719,1535811996,2127589,30511071,12375
96797.03,24,262144,64,80670,5315518266,121,12,585,2290998,28,19095,67,16247,125811516,1172,1,66,12294,5438373,2,177929,585,35958170,114540001,1610632175,585,1379,2,1,2,2,6027,1,1602658716,1557224378,1031832883,120451372,120467756,2,1,5299860368,73389,73389,2,2,2,120451372,32,1,3,251186,69676380,3444228,86896,12229,1602658716,2204102,32509111,12375
102264.07,24,262144,64,83589,5507879658,121,12,585,2364932,28,19890,67,16247,125811516,1172,1,66,12727,5789367,2,177929,585,37010580,119679796,1667540906,585,1379,2,1,2,2,6027,1,1659281820,1613452802,1065700848,124833648,124833648,2,1,5492680512,73389,73389,2,2,2,124833648,32,1,3,254080,72899720,3517782,96813,12661,1659281820,2268119,33488111,12375
108257.33,24,262144,64,86525,5701620614,122,12,585,2435134,28,20745,67,16247,126076968,1172,1,66,13156,6426415,2,177929,585,38569233,125754859,1724063360,585,1379,2,1,2,2,6027,1,1715511708,1670065258,1098389799,129221957,129238341,2,1,5685766108,73389,73389,2,2,2,129221957,32,1,3,254695,76586602,3614316,100689,13090,1715511708,2334445,34949958,12375
113317.81,24,262144,64,89305,5884607050,122,12,585,2501630,28,21504,67,16247,126076968,1172,1,66,13567,6867345,2,177929,585,39957086,130705875,1778211046,585,1379,2,1,2,2,6027,1,1769382300,1723573050,1127700792,133385208,133401592,2,1,5868949152,73389,73389,2,2,2,133385208,32,1,3,256724,79650949,3694781,104067,13501,1769382300,2397563,36257352,12375
118432.04,24,262144,64,92879,6120135842,123,12,585,2583745,28,22533,67,16247,126318288,1172,1,66,14091,7047897,2,177929,585,42136164,136096410,1847237891,585,1379,2,1,2,2,6027,1,1838064028,1792393317,1186331626,138748365,138748365,2,1,6104928060,73389,73389,2,2,2,138748365,32,1,3,266617,82269349,3841773,107806,14025,1838064028,2475939,38288888,12375
123487.86,24,262144,64,96240,6341729598,123,12,585,2663555,28,23451,67,16247,126318288,1172,1,66,14584,7279800,2,177929,585,43297186,140500049,1912316381,585,1379,2,1,2,2,6027,1,1902813596,1857132313,1200014368,143775650,143792034,2,1,6326128600,73389,73389,2,2,2,143775650,32,1,3,268188,84897740,3910512,111107,14519,1902813596,2552448,39381565,12375
128547.74,24,262144,64,99737,6572236250,124,12,585,2741462,28,24459,67,16247,126571674,1172,1,66,15099,7519095,2,177929,585,44786861,145281572,1980159068,585,1379,2,1,2,2,6027,1,1970315676,1924496408,1276216459,149015927,149032311,2,1,6556700788,73389,73389,2,2,2,149015927,32,1,3,269369,87693260,3990277,114500,15034,1970315676,2626962,40791128,12375
133581.97,24,262144,64,103541,6823127906,125,13,585,2824965,28,25551,67,16247,126837126,1172,1,66,15657,7835238,2,177929,585,46481957,149865375,2053526662,585,1379,2,1,2,2,6027,1,2043322780,1997843878,1327292156,154729181,154729181,2,1,6808083964,73389,73389,2,2,2,154729181,32,1,3,272600,90162182,4106503,118468,15591,2043322780,2706497,42369720,12375
138588.20,24,262144,64,112026,7381867452,126,13,585,2946916,28,27919,67,16247,126837126,1172,1,66,16903,7988582,2,177929,585,49364317,154481631,2217544774,585,1379,2,1,2,2,6027,1,2206638492,2161201578,1430402303,167413383,167429767,2,1,7366188852,73389,73389,2,2,2,167413383,32,1,3,279597,92551527,4233163,123290,16837,2206638492,2823626,45124082,12375
143594.67,24,262144,64,156118,10287395818,133,13,585,3293873,28,40329,67,16247,127886868,1172,1,66,23383,7996317,2,177929,585,59825329,155347395,3070110174,585,1379,2,1,2,2,6027,1,3055985052,3010562479,1486569434,233458819,233458819,2,1,10271467140,73389,73389,2,2,2,233442435,32,1,3,299049,93402631,4491392,131748,23317,3055985052,3162125,55328161,12375
148601.54,24,262144,64,195549,12885614790,140,13,585,3627523,28,51468,67,16247,128948676,1172,1,66,29175,8004728,2,177929,585,70171146,156503179,3832173881,585,1379,2,1,2,2,6027,1,3815154076,3770008088,1561564777,292498824,292515208,2,1,12869948256,73389,73389,2,2,2,292498824,32,1,3,325536,94310190,4793986,139940,29109,3815154076,3487583,65371846,12375
153607.77,24,262144,64,237706,15663353650,147,13,585,3971254,28,63348,67,16247,130010484,1172,1,66,35368,8009135,2,177929,585,81748664,157294564,4646998107,585,1379,2,1,2,2,6027,1,4626882972,4582155202,1597731470,355620160,355636544,2,1,15647287040,73389,73389,2,2,2,355620160,32,1,3,356175,95164116,5132311,148343,35302,4626882972,3822911,76611429,12375
158613.98,24,262144,64,281051,18519407786,154,13,585,4298585,28,75553,67,16247,131072292,1172,1,66,41736,8013294,2,177929,585,91987852,157768689,5484838602,585,1379,2,1,2,2,6027,1,5461549468,5416984999,1624177702,420547610,420563994,2,1,18504094840,73389,73389,2,2,2,420547610,32,1,3,376931,95951507,5402995,156672,41670,5461549468,4141913,86579848,12375
163620.08,24,262144,64,324776,21400631054,162,13,585,4635531,28,87884,67,16247,132399552,1172,1,66,48158,8019829,2,177929,585,103508232,158272309,6329775360,585,1379,2,1,2,2,6027,1,6303293852,6259250919,1659961947,486038149,486038149,2,1,21384957660,73389,73389,2,2,2,486021765,32,1,3,412242,96809412,5677705,164924,48092,6303293852,4470607,97825676,12375
168637.64,24,262144,64,340413,22430991978,164,13,585,4855841,28,92292,67,16247,132665004,1172,1,66,50456,8106625,2,177929,585,109586286,161316944,6632210479,585,1379,2,1,2,2,6027,1,6604497308,6560463933,1738297150,509454698,509454698,2,1,22415285816,73389,73389,2,2,2,509438314,32,1,3,417359,98448131,5887170,174238,50390,6604497308,4681603,103693333,12375
173661.97,24,262144,64,347622,22906095522,166,13,585,5035641,28,94368,67,16247,132930456,1172,1,66,51515,8207404,2,177929,585,113132358,165291079,6771788213,585,1379,2,1,2,2,6027,1,6743433628,6699366461,1770799878,520238356,520254740,2,1,22890487664,73389,73389,2,2,2,520238356,32,1,3,424603,100392201,6097178,184742,51450,6743433628,4850899,107029433,12375
178667.15,24,262144,64,371720,24493888580,170,13,585,5292933,28,101122,67,16247,133461360,1172,1,66,55054,8264249,2,177929,585,119641971,168020824,7237343304,585,1379,2,1,2,2,6027,1,7207166364,7163500882,2138794905,556336948,556336948,2,1,24478104816,73389,73389,2,2,2,556320564,32,1,3,441593,101866988,6311518,194645,54988,7207166364,5098288,113325499,12375
