timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
56750.13,26,262144,64,53485,3524619220,116,4,585,1557353,16,11406,61,67,1,63481,125280612,1172,1,66,8305,6865876,2,97470,585,19167718,84713497,1085112318,585,1667,2,1,2,2,1236,1,1079812508,1033679342,505057910,79747161,79763545,2,1,3508875084,73389,73389,2,2,2,79747161,15,3,81376,59048100,1672147,189376,8240,1079812508,1367977,17497072,11612
61757.37,26,262144,64,87999,5798751582,122,4,585,1862147,16,21145,61,67,1,63481,126076968,1172,1,66,13372,6891456,2,97470,585,27240176,86860629,1751660776,585,1667,2,1,2,2,1236,1,1743823260,1698437145,616626222,131445863,131445863,2,1,5782631624,73389,73389,2,2,2,131423446,15,3,100947,60239763,1922591,213148,13306,1743823260,1648999,25318887,11612
66764.58,26,262144,64,128607,8474613198,129,4,585,2205298,16,32605,61,67,1,63481,127368030,1172,1,66,19341,6901220,2,97470,585,38039215,87682851,2537003709,585,1667,2,1,2,2,1236,1,2526192028,2480647123,656531843,192251022,192267406,2,1,8459044968,73389,73389,2,2,2,192251022,15,3,124608,61154828,2198988,221072,19275,2526192028,1984226,35842558,11612
71770.89,26,262144,64,171744,11317035846,136,4,585,2559238,16,44725,61,67,1,63481,128417772,1172,1,66,25678,6906235,2,97470,585,49991291,88647474,3370756393,585,1667,2,1,2,2,1236,1,3356795292,3311496498,692397073,256858984,256875368,2,1,11301795296,73389,73389,2,2,2,256858984,15,3,149481,62030333,2525135,230849,25612,3356795292,2328389,47468631,11612
76777.40,26,262144,64,216268,14250622378,144,4,585,2915904,16,57283,61,67,1,63481,129479580,1172,1,66,32218,6910776,2,97470,585,60943327,89205424,4231233389,585,1667,2,1,2,2,1236,1,4214006172,4169129936,727019373,323512787,323529171,2,1,14234562628,73389,73389,2,2,2,323512787,15,3,171068,62876609,2795431,239424,32152,4214006172,2676480,58151598,11612
81783.70,26,262144,64,262042,17266997662,151,4,585,3266438,16,70203,61,67,1,63481,130541388,1172,1,66,38942,6916921,2,97470,585,71875051,89560619,5115907414,585,1667,2,1,2,2,1236,1,5095334300,5050842166,755654187,392077041,392077041,2,1,17250403456,73389,73389,2,2,2,392054624,15,3,187277,63724196,3053219,247971,38876,5095334300,3018467,68826014,11612
86820.82,26,262144,64,289051,19046615758,156,4,585,3540265,16,77849,61,67,1,63481,131337744,1172,1,66,42910,6961366,2,97470,585,79957749,91709080,5638024444,585,1667,2,1,2,2,1236,1,5615427996,5571128463,926586912,432541525,432541525,2,1,19031827100,73389,73389,2,2,2,432541525,15,3,202164,65127335,3299437,260233,42844,5615427996,3280032,76662656,11612
91844.15,26,262144,64,296400,19530894342,157,4,585,3736157,16,79905,61,67,1,63481,131603196,1172,1,66,43992,7016144,2,97470,585,83170968,95486081,5780496871,585,1667,2,1,2,2,1236,1,5757247900,5712714965,985708166,443529983,443546367,2,1,19515319252,73389,73389,2,2,2,443529983,15,3,210341,66949303,3527222,268394,43927,5757247900,3467772,79647511,11612
96850.70,26,262144,64,306966,20227064046,159,4,585,3929521,16,82878,61,67,1,63481,131868648,1172,1,66,45542,7068103,2,97470,585,87324759,99243085,5984529676,585,1667,2,1,2,2,1236,1,5960409500,5916211370,1053822013,459351277,459367661,2,1,20211456188,73389,73389,2,2,2,459351277,15,3,224115,68757268,3753180,274430,45476,5960409500,3655091,83575681,11612
101856.60,26,262144,64,357203,23537181362,167,4,585,4288816,16,96986,61,67,1,63481,132930456,1172,1,66,52920,7071055,2,97470,585,98873198,99520253,6955279422,585,1667,2,1,2,2,1236,1,6927458716,6883768921,1178014808,534589408,534605792,2,1,23521933952,73389,73389,2,2,2,534589408,15,3,254509,69552365,4010936,283577,52854,6927458716,4005239,94867383,11612
