event,start_value,end_value,diff,description
LogWarning,3,0,-3,Number of log messages with level Warning
LoggerElapsedNanoseconds,6844029,0,-6844029,Cumulative time spend in logging
MainConfigLoads,1,0,-1,Number of times the main configuration was reloaded.
MemoryAllocatorPurge,1,0,-1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,8144,0,-8144,Total time spent for memory allocator purge
MemoryWorkerRun,555,0,-555,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,223963,0,-223963,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,324,0,-324,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,245,0,-245,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,238,0,-238,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,785,0,-785,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,3335,0,-3335,Time spent to take data parts snapshot to build ranges from them.
NetworkReceiveBytes,249,0,-249,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,11,0,-11,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OpenedFileCacheMicroseconds,16,0,-16,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,141,0,-141,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2290740,0,-2290740,Total time spent holding data parts lock in MergeTree tables
PartsLocks,167,0,-167,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,0,-1,Count queries with all subqueries
Query,1,0,-1,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryPlanOptimizeMicroseconds,45,0,-45,Total time spent executing query plan optimizations.
RWLockAcquiredReadLocks,261,0,-261,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,8343,0,-8343,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,25099721,0,-25099721,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,490111,0,-490111,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
Seek,555,0,-555,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,0,-1,Count SELECT queries with all subqueries
SelectQuery,1,0,-1,"Same as Query, but only for SELECT queries."
ServerStartupMilliseconds,2334,0,-2334,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,570,0,-570,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLocks,1614,0,-1614,Number of times shared data parts lock has been acquired for MergeTree tables
SynchronousReadWaitMicroseconds,1288,0,-1288,Time spent in waiting for synchronous reads in asynchronous local read.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,70,0,-70,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,54,0,-54,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254820,0,-254820,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,118,0,-118,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
WriteBufferFromFileDescriptorWrite,1,0,-1,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,0,-60,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
