arrival_ms,start_ms,end_ms,latency_ms,qid
259381.2489,259381.3126,371794.3078,112412.9952,np_default_87
268815.9037,268815.9562,275573.4256,6757.4694,p_default_330
269413.3089,269413.3517,382830.1844,113416.8327,np_default_87
276976.2855,276976.3372,284289.0773,7312.7402,p_default_330
278249.5610,278249.6184,392350.4528,114100.8344,np_default_87
282903.9663,282904.0188,290253.0286,7349.0098,p_default_330
287794.2481,287794.3149,394936.4663,107142.1514,np_default_87
293242.9307,293242.9690,309526.6630,16283.6940,p_default_330
294374.6685,294374.7345,311794.3066,17419.5720,p_default_330
294842.8821,294842.9425,311995.6069,17152.6645,p_default_330
306977.5942,306977.6400,400691.8292,93714.1892,np_default_87
312027.7991,312027.8330,321300.1868,9272.3538,p_default_330
312760.9594,312761.0180,401172.3658,88411.3478,np_default_87
315928.7293,315928.7933,325285.5178,9356.7245,p_default_330
322352.0486,322352.1108,403651.6801,81299.5693,np_default_87
325532.3211,325532.3731,334411.0262,8878.6531,p_default_330
326428.7975,326428.8613,404172.8233,77743.9621,np_default_87
326709.6558,326709.7220,405671.9666,78962.2446,np_default_87
330275.2695,330275.3199,343266.8642,12991.5443,p_default_330
334135.2791,334135.3380,345297.4112,11162.0731,p_default_330
338899.7715,338899.8322,407765.8323,68866.0001,np_default_87
340638.5640,340638.6269,406531.2444,65892.6175,np_default_87
346913.8642,346913.9135,356504.4929,9590.5793,p_default_330
350563.4547,350563.5154,360133.8662,9570.3508,p_default_330
355545.3716,355545.4344,412472.0682,56926.6338,np_default_87
362736.2746,362736.3264,369368.3009,6631.9746,p_default_330
376824.0964,376824.1485,469423.6179,92599.4694,np_default_87
377658.0359,377658.0840,388756.1714,11098.0874,p_default_330
379390.1920,379390.2671,390395.3893,11005.1223,p_default_330
386146.8590,386146.9250,472213.3103,86066.3853,np_default_87
387766.1398,387766.2083,472516.8031,84750.5948,np_default_87
391337.1510,391337.2216,472969.8427,81632.6211,np_default_87
395647.2859,395647.3194,495194.4953,99547.1759,np_default_87
396310.1224,396310.1703,501450.3665,105140.1963,np_default_87
401611.3777,401611.4109,511470.5068,109859.0959,np_default_87
409007.2884,409007.3386,518422.6557,109415.3171,np_default_87
412247.7446,412247.7946,429474.9309,17227.1363,p_default_330
412565.6131,412565.6763,525176.5589,112610.8826,np_default_87
412807.7989,412807.8588,430917.4168,18109.5580,p_default_330
414385.4698,414385.5325,526657.4522,112271.9197,np_default_87
415187.8573,415187.9191,524511.0692,109323.1501,np_default_87
417461.7073,417461.7674,435651.5737,18189.8063,p_default_330
423491.7052,423491.7699,437909.9738,14418.2039,p_default_330
423785.2309,423785.2706,537339.8250,113554.5545,np_default_87
423897.3300,423897.3898,532256.0268,108358.6370,np_default_87
427665.7367,427665.7867,542888.0777,115222.2910,np_default_87
429926.4753,429926.5358,539767.0642,109840.5284,np_default_87
436522.0349,436522.0747,550602.9686,114080.8940,np_default_87
438852.7547,438852.7909,451315.2763,12462.4854,p_default_330
440522.8350,440522.8957,456113.4448,15590.5491,p_default_330
447635.7357,447635.8023,463417.9715,15782.1692,p_default_330
447712.1240,447712.1593,553558.0976,105845.9383,np_default_87
451630.6994,451630.7372,464800.9372,13170.2001,p_default_330
468533.8492,468533.8994,557293.7370,88759.8376,np_default_87
473755.7375,473755.7908,489599.2686,15843.4779,p_default_330
474889.4460,474889.5071,491680.6099,16791.1028,p_default_330
477380.9148,477380.9822,571750.8194,94369.8372,np_default_87
477569.4107,477569.4683,493420.6875,15851.2192,p_default_330
492456.3638,492456.4049,503009.4606,10553.0557,p_default_330
495835.9140,495835.9741,505861.5197,10025.5455,p_default_330
519107.3425,519107.3759,625248.6522,106141.2763,np_default_87
520911.5884,520911.6401,540560.4015,19648.7614,p_default_330
521371.7880,521371.8283,542851.3690,21479.5407,p_default_330
525643.9404,525644.0060,548862.5634,23218.5574,p_default_330
526630.3697,526630.4350,549678.7963,23048.3612,p_default_330
534035.0989,534035.1621,551301.2994,17266.1373,p_default_330
547998.1886,547998.2644,628753.5917,80755.3274,np_default_87
556636.8322,556636.8843,646469.9697,89833.0854,np_default_87
558944.0915,558944.1432,649800.9572,90856.8140,np_default_87
562705.0007,562705.0360,571629.9636,8924.9276,p_default_330
564689.2309,564689.2978,654290.9248,89601.6270,np_default_87
566115.9735,566116.0342,574943.4875,8827.4533,p_default_330
566387.6813,566387.7430,655715.2381,89327.4951,np_default_87
575158.1775,575158.2424,585066.6914,9908.4491,p_default_330
577843.5987,577843.6527,590686.3045,12842.6518,p_default_330
582868.6738,582868.7149,597318.2853,14449.5705,p_default_330
590231.9705,590232.0374,604515.7125,14283.6751,p_default_330
592714.4696,592714.5340,606697.1853,13982.6513,p_default_330
602899.8428,602899.9069,613359.0512,10459.1443,p_default_330
608287.5833,608287.6491,691541.8439,83254.1948,np_default_87
608938.7553,608938.8211,617408.7990,8469.9778,p_default_330
613394.5079,613394.5594,698405.5377,85010.9783,np_default_87
625495.5362,625495.5883,715426.6457,89931.0574,np_default_87
625887.9269,625887.9776,716350.0293,90462.0516,np_default_87
627145.6263,627145.6654,717855.0293,90709.3639,np_default_87
629009.3590,629009.4135,719649.5015,90640.0880,np_default_87
629430.9661,629431.0162,639498.0299,10067.0136,p_default_330
631583.7095,631583.7729,720751.9151,89168.1422,np_default_87
632224.5340,632224.5894,642299.9358,10075.3464,p_default_330
635353.9606,635354.0237,720600.4508,85246.4271,np_default_87
638111.7774,638111.8443,723343.3085,85231.4642,np_default_87
643059.6778,643059.7311,723757.5494,80697.8184,np_default_87
647796.9746,647797.0265,728266.3404,80469.3140,np_default_87
648795.4240,648795.4741,730716.7114,81921.2373,np_default_87
649357.6752,649357.7273,729728.7046,80370.9774,np_default_87
653168.1615,653168.2120,733828.5171,80660.3051,np_default_87
653975.1783,653975.2459,734289.6178,80314.3719,np_default_87
658907.2818,658907.3320,738745.7859,79838.4539,np_default_87
658991.7839,658991.8180,738474.3764,79482.5584,np_default_87
659137.9132,659137.9612,676924.8745,17786.9134,p_default_330
660885.2842,660885.3436,682031.2800,21145.9364,p_default_330
661059.9010,661059.9613,682537.4182,21477.4568,p_default_330
665649.3574,665649.4077,739868.7745,74219.3669,np_default_87
666312.4257,666312.4901,740153.9956,73841.5055,np_default_87
670442.9478,670442.9891,689228.4870,18785.4979,p_default_330
676605.6219,676605.6833,740214.3338,63608.6505,np_default_87
681104.1618,681104.2125,739581.4927,58477.2802,np_default_87
681934.5516,681934.5974,699921.0075,17986.4101,p_default_330
687570.4316,687570.5011,704952.4906,17381.9895,p_default_330
687950.6084,687950.6489,704910.8662,16960.2173,p_default_330
717793.8480,717793.9030,768558.1604,50764.2574,np_default_87
720440.0959,720440.1476,770620.4597,50180.3120,np_default_87
725996.1888,725996.2510,775632.7955,49636.5445,np_default_87
738067.9186,738067.9698,793636.6661,55568.6963,np_default_87
741609.6926,741609.7429,797847.3647,56237.6218,np_default_87
742543.2995,742543.3488,753411.5109,10868.1621,p_default_330
743869.1360,743869.2159,754715.8633,10846.6474,p_default_330
745331.2111,745331.2800,807187.9470,61856.6671,np_default_87
754185.2161,754185.2815,806827.2167,52641.9352,np_default_87
761624.8387,761624.8917,767809.4483,6184.5566,p_default_330
780922.3279,780922.3789,790594.3114,9671.9325,p_default_330
783091.5604,783091.6229,792838.8940,9747.2711,p_default_330
784557.3842,784557.4601,837077.2463,52519.7863,np_default_87
800418.9795,800419.0302,806981.2441,6562.2139,p_default_330
803269.9633,803270.0017,850186.8623,46916.8606,np_default_87
805826.5407,805826.6030,812341.4965,6514.8934,p_default_330
807982.1055,807982.1693,853017.8687,45035.6993,np_default_87
818969.9344,818969.9875,866059.1842,47089.1967,np_default_87
825795.3551,825795.4050,831897.1123,6101.7073,p_default_330
828842.6212,828842.6855,884940.3756,56097.6901,np_default_87
832886.0845,832886.1334,887520.3022,54634.1688,np_default_87
835213.5981,835213.6479,889663.0831,54449.4353,np_default_87
835922.1564,835922.2207,890316.5443,54394.3236,np_default_87
844777.0615,844777.1136,850971.3860,6194.2724,p_default_330
854262.6995,854262.7499,902488.3638,48225.6139,np_default_87
854775.0819,854775.1298,918167.8005,63392.6707,np_default_87
857708.3301,857708.3800,867010.0880,9301.7080,p_default_330
860668.1067,860668.1700,871937.7677,11269.5977,p_default_330
861126.9703,861127.0318,964268.3678,103141.3360,np_default_87
867826.5156,867826.5797,961205.4674,93378.8877,np_default_87
868207.9640,868208.0255,876311.8040,8103.7785,p_default_330
869201.0758,869201.1358,936856.1763,67655.0405,np_default_87
878468.3094,878468.3610,1003167.5481,124699.1870,np_default_87
899968.7023,899968.7527,1079062.8625,179094.1098,np_default_87
902782.7035,902782.7411,912214.4716,9431.7305,p_default_330
906140.5138,906140.5783,918787.0101,12646.4317,p_default_330
910385.6366,910385.7028,922199.9572,11814.2543,p_default_330
912970.7132,912970.7720,1096286.6655,183315.8935,np_default_87
917255.6957,917255.7610,1097005.6032,179749.8422,np_default_87
918428.9086,918428.9752,1097589.0492,179160.0740,np_default_87
920503.1347,920503.2092,947671.3981,27168.1889,p_default_330
921066.1150,921066.1798,949300.0587,28233.8789,p_default_330
923603.2576,923603.3135,959680.0835,36076.7700,p_default_330
925201.4255,925201.4883,962619.6347,37418.1464,p_default_330
929876.3264,929876.3913,970788.2387,40911.8474,p_default_330
934683.2353,934683.3012,977721.5440,43038.2428,p_default_330
942797.9363,942798.0032,985598.2912,42800.2879,p_default_330
948763.1052,948763.1707,990908.2503,42145.0796,p_default_330
950328.8048,950328.8508,991627.4573,41298.6065,p_default_330
950451.8837,950451.9422,1101396.6727,150944.7304,np_default_87
950742.8673,950742.9321,991349.1264,40606.1943,p_default_330
956777.2633,956777.3283,1101182.2958,144404.9675,np_default_87
957207.2669,957207.3284,993405.5191,36198.1907,p_default_330
965404.1629,965404.2420,1101731.5969,136327.3549,np_default_87
969744.4918,969744.5724,997036.7733,27292.2009,p_default_330
979486.1118,979486.1743,1103108.2487,123622.0743,np_default_87
983728.0090,983728.0715,1103390.6182,119662.5467,np_default_87
984283.3131,984283.3849,1103566.0887,119282.7038,np_default_87
985553.6199,985553.6804,1102645.2551,117091.5747,np_default_87
992469.5444,992469.5957,1001540.2399,9070.6442,p_default_330
995144.5608,995144.6298,1104127.7081,108983.0783,np_default_87
998880.2695,998880.3296,1104653.7454,105773.4158,np_default_87
1008371.3428,1008371.3973,1018103.9193,9732.5220,p_default_330
1011504.0877,1011504.1535,1021320.7664,9816.6130,p_default_330
1016678.0084,1016678.0720,1130871.4694,114193.3974,np_default_87
1028386.7379,1028386.7908,1169220.6817,140833.8909,np_default_87
1028943.9475,1028943.9865,1036717.9346,7773.9481,p_default_330
1034417.0039,1034417.0662,1054207.3446,19790.2785,p_default_330
1037300.7484,1037300.8090,1064501.9028,27201.0939,p_default_330
1038139.7151,1038139.7790,1066185.3259,28045.5469,p_default_330
1043219.4512,1043219.4998,1073212.1382,29992.6384,p_default_330
1050059.7503,1050059.8130,1078464.6833,28404.8702,p_default_330
1052905.2418,1052905.3017,1079608.9174,26703.6156,p_default_330
1054792.4108,1054792.4593,1080276.7965,25484.3372,p_default_330
1062563.2499,1062563.3113,1209362.9063,146799.5950,np_default_87
1072164.7174,1072164.7810,1209488.9412,137324.1603,np_default_87
1075310.6281,1075310.6876,1209727.8701,134417.1825,np_default_87
1079364.8722,1079364.9332,1092668.0391,13303.1059,p_default_330
1079973.7846,1079973.8258,1092902.7401,12928.9143,p_default_330
1088914.6181,1088914.6753,1211956.1847,123041.5093,np_default_87
1089163.8774,1089163.9371,1211443.7038,122279.7667,np_default_87
1095570.2639,1095570.3138,1214933.4656,119363.1518,np_default_87
1104328.5183,1104328.5653,1112152.3378,7823.7725,p_default_330
1108859.0472,1108859.1079,1116808.0005,7948.8926,p_default_330
1113387.6571,1113387.7174,1225789.6856,112401.9682,np_default_87
1119668.7798,1119668.8328,1228706.4924,109037.6596,np_default_87
1120952.7096,1120952.7630,1233961.8558,113009.0928,np_default_87
1122480.9681,1122481.0183,1135676.3184,13195.3002,p_default_330
1123501.9721,1123502.0341,1137438.3043,13936.2703,p_default_330
1126976.6564,1126976.7192,1234055.2593,107078.5401,np_default_87
1130833.6847,1130833.7381,1141507.3588,10673.6207,p_default_330
1133825.7670,1133825.8124,1233451.8711,99626.0587,np_default_87
1137826.9670,1137827.0044,1235527.3071,97700.3027,np_default_87
1143294.0276,1143294.0783,1151333.6896,8039.6114,p_default_330
1148269.8883,1148269.9517,1161492.2605,13222.3088,p_default_330
1152098.9743,1152099.0285,1174092.6397,21993.6113,p_default_330
1157278.0520,1157278.1164,1240990.3191,83712.2027,np_default_87
1158003.9203,1158003.9684,1190526.0407,32522.0723,p_default_330
1159883.0926,1159883.1517,1194115.4984,34232.3467,p_default_330
1160888.8922,1160888.9573,1240336.1437,79447.1864,np_default_87
1161947.6957,1161947.7623,1197223.1270,35275.3647,p_default_330
1163644.1596,1163644.2311,1239293.3753,75649.1442,np_default_87
1164368.6875,1164368.7302,1199448.4350,35079.7048,p_default_330
1164679.9576,1164680.0209,1199507.5045,34827.4837,p_default_330
1169774.7117,1169774.7652,1240356.0528,70581.2876,np_default_87
1171749.6323,1171749.6979,1239360.8605,67611.1626,np_default_87
1175125.2513,1175125.3100,1239092.7529,63967.4429,np_default_87
1179539.6390,1179539.6805,1244081.0032,64541.3228,np_default_87
1185601.3911,1185601.4575,1207415.6381,21814.1806,p_default_330
1186263.9880,1186264.0461,1207477.0169,21212.9708,p_default_330
