event,value,description
AnalyzePatchRangesMicroseconds,342585,Total time spent analyzing index of patch parts
InsertedRows,2628,Number of rows INSERTed to all tables.
InsertedBytes,32298940,Number of bytes (uncompressed; for columns as they stored in memory) INSERTed to all tables.
CompileFunction,3,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,122085,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,24576,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,832,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,123052664592,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,492210658368,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,2133,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,700790,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,2110668,Total time spent executing query plan optimizations.
SelectedParts,892,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,892,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,892,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,32731494,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,32731494,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,267617381655,Number of rows SELECTed from all tables.
SelectedBytes,12773831811149,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,267617270353,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,267616904292,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,17,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2434948,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,2725,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,2962513,Time spent loading marks
LoadedMarksFiles,286,Number of mark files loaded.
LoadedMarksCount,2528078,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,6051744,Size of in-memory representations of loaded marks.
Merge,43,Number of launched background merges.
MergeSourceParts,298,Number of source parts scheduled for merges.
MergedRows,366061,Rows read for background merges. This is the number of rows before merge.
MergedColumns,66134,Number of columns merged during the horizontal stage of merges.
MergedUncompressedBytes,509383643,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergeTotalMilliseconds,1192609,Total time spent for background merges
MergeExecuteMilliseconds,1192513,Total busy time spent for execution of background merges
MergeHorizontalStageTotalMilliseconds,919771,Total time spent for horizontal stage of background merges
MergeHorizontalStageExecuteMilliseconds,919702,Total busy time spent for execution of horizontal stage of background merges
MergeVerticalStageTotalMilliseconds,4,Total time spent for vertical stage of background merges
MergeProjectionStageTotalMilliseconds,272834,Total time spent for projection stage of background merges
MergeProjectionStageExecuteMilliseconds,272811,Total busy time spent for execution of projection stage of background merges
MergingSortedMilliseconds,87572,Total time spent while merging sorted columns
MergeTreeDataWriterRows,2628,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterUncompressedBytes,32298940,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeTreeDataWriterCompressedBytes,55601525,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterBlocks,256,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,256,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,1194124406,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,459909,Time spent resetting task for MergeMutate executor.
CommonBackgroundExecutorTaskExecuteStepMicroseconds,545026806,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,927,Time spent resetting task for Common executor.
MergeTreeDataWriterSortingBlocksMicroseconds,1367,Time spent sorting blocks
InsertedCompactParts,256,Number of parts inserted in Compact format.
MergedIntoWideParts,34,Number of parts merged into Wide format.
MergedIntoCompactParts,8,Number of parts merged into Compact format.
ContextLock,1072136,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,611067,Context lock wait time in microseconds
RWLockAcquiredReadLocks,10954,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,23,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,5939931,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,6427,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,2497,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,150568,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,103098,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,82593,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,202975032140,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,85605288625,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,1998458079,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,7419,Total time spent for memory allocator purge
SoftPageFaults,133388345,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,19,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,66015478970,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,87604179282,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,3424256,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,873730048,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,3913158329591,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,254059371,"Number of bytes written to filesystem, including page cache, as well as network and other files."
CannotWriteToWriteBufferDiscard,107378,Number of stack traces dropped by query profiler or signal handler because pipe is full or cannot write to pipe.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,125025184,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,31087288,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,3896287527928,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,2262910781,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,32275387773,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,2496,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,177917,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,48857,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,31144,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,3866,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,14126,Amount of candidate parts for merge
MergerMutatorSelectRangePartsCount,298,Amount of parts in selected range for merge
AsyncLoaderWaitMicroseconds,2262874,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,6918748,Cumulative time spend in logging
InterfaceHTTPSendBytes,61740373,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,2141918,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,249220,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,1489,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,6276,Number of created server HTTP connections
HTTPServerConnectionsReused,443,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,446,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,6133,Number of expired server HTTP connections.
HTTPServerConnectionsReset,6130,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsGranted,256,Number of CPU slot granted according to guarantee of 1 thread per query and for queries with setting 'use_concurrency_control' = 0
ConcurrencyControlSlotsAcquired,6894,Total number of CPU slots acquired
ConcurrencyControlSlotsAcquiredNonCompeting,256,Total number of noncompeting CPU slot acquired
ConcurrencyControlWaitMicroseconds,6340,Total time a query was waiting on resource requests for CPU slots.
MemoryWorkerRun,49669,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,147259171,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,29666,Number of rows that passed the filter in the query
FilterTransformPassedBytes,72329535,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
