event,start_value,end_value,diff,description
GlobalThreadPoolJobs,705,5345,4640,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,89,41927,41838,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,33680,547133,513453,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1,26,25,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,16,16,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,60,60,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,45,45,Number of reused server HTTP connections
IOBufferAllocBytes,21191413,11458733179,11437541766,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,420,109398,108978,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1,62,61,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,250,66125,65875,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,77625,77625,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,0,128,128,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,91105,91105,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,18931179168,18931179168,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,325,325,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,75724716672,75724716672,Total number of rows in the result of a JOIN operation.
LoadedDataParts,34,34,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14493,14493,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,0,807422,807422,Number of marks loaded (total across columns).
LoadedMarksFiles,0,143,143,Number of mark files loaded.
LoadedMarksMemoryBytes,0,3661568,3661568,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,61778,56276629768,56276567990,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,118,4695,4577,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,10663,1294171,1283508,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,118,6092,5974,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,74,103880,103806,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,70,4647,4577,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,5974,618055,612081,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1884392,1884392,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,53893,53893,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,0,143,143,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,143,6735,6592,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,8993,1442542,1433549,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,352,1249,897,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,583,2064,1481,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,82,293,211,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,1056,4104,3048,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,4448,19835,15387,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,0,15628,15628,Total time spent while merging sorted columns
NetworkReceiveBytes,250,66125,65875,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,18,1212,1194,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,0,77625,77625,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,0,8876,8876,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,0,16764090027,16764090027,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,0,339663682,339663682,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,0,536513183558,536513183558,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,0,488,488,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,53275,53275,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,53,68295,68242,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,280,1184,904,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,11813,12480,667,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,6,5,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,44,258,214,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,154,153,Count queries with all subqueries
Query,1,62,61,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,745,745,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,815,815,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,64,135134,135070,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,0,1827978861,1827978861,Total time of all queries.
RWLockAcquiredReadLocks,99,435,336,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,1839,64783,62944,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,3596862,536287042853,536283445991,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,308927,531366883067,531366574140,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,0,59928077801,59928077801,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,332,332,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,36002274120,36002274120,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,36002274120,36002274120,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,120,120,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,143,6735,6592,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,154,153,Count SELECT queries with all subqueries
SelectQuery,1,62,61,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,1827978861,1827978861,Total time of SELECT queries.
SelectedBytes,0,1737709774708,1737709774708,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,4403340,4403340,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,4403340,4403340,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,780,780,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,780,780,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,780,780,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,36002274320,36002274320,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,101,101,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,1493,15601,14108,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,1,68,67,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,686,7874,7188,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,45292840,45292840,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,347,265478397,265478050,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,436965419,436965419,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,40,4306879,4306839,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,254132,536116426195,536116172063,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,262,259676249,259675987,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,0,16327563954,16327563954,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,1311592,1311592,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
