event,start_value,end_value,diff,description
InterfaceHTTPSendBytes,33670,0,-33670,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,152,0,-152,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,4571368,0,-4571368,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,22480775262,0,-22480775262,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,823,0,-823,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,89923101048,0,-89923101048,Total number of rows in the result of a JOIN operation.
LoadedDataParts,15,0,-15,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,3266049,0,-3266049,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807301,0,-807301,Number of marks loaded (total across columns).
LoadedMarksFiles,22,0,-22,Number of mark files loaded.
LoadedMarksMemoryBytes,3652160,0,-3652160,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,335620038501,0,-335620038501,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,5814,0,-5814,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,576166819,0,-576166819,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,4482518,0,-4482518,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,7944888160,0,-7944888160,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,2855,0,-2855,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,61953371,0,-61953371,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,0,-1,Number of log messages with level Debug
LogError,44,0,-44,Number of log messages with level Error
LogInfo,49,0,-49,Number of log messages with level Info
LogWarning,3,0,-3,Number of log messages with level Warning
LoggerElapsedNanoseconds,161189312,0,-161189312,Cumulative time spend in logging
MainConfigLoads,1,0,-1,Number of times the main configuration was reloaded.
MarkCacheHits,48830,0,-48830,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,0,-22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,0,-1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,7649,0,-7649,Total time spent for memory allocator purge
MemoryWorkerRun,5309,0,-5309,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,227129310,0,-227129310,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,567,0,-567,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1468,0,-1468,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,416,0,-416,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3869,0,-3869,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,16826,0,-16826,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,6,0,-6,Total time spent while merging sorted columns
NetworkReceiveBytes,86098,0,-86098,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,73118,0,-73118,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,33670,0,-33670,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,37485,0,-37485,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,26943692480,0,-26943692480,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,300851861098,0,-300851861098,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,10998648832,0,-10998648832,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,557015840147,0,-557015840147,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,312,0,-312,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,48788,0,-48788,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,194535,0,-194535,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,227,0,-227,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,3243670,0,-3243670,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,5,0,-5,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,358,0,-358,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,204,0,-204,Count queries with all subqueries
Query,84,0,-84,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,156,0,-156,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,172,0,-172,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,5324168,0,-5324168,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,5256749048,0,-5256749048,Total time of all queries.
RWLockAcquiredReadLocks,597,0,-597,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,3,0,-3,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,128878,0,-128878,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,554650017347,0,-554650017347,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,549933261440,0,-549933261440,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,522812280773,0,-522812280773,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RowsReadByMainReader,36469469902,0,-36469469902,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,36469912270,0,-36469912270,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,5309,0,-5309,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,204,0,-204,Count SELECT queries with all subqueries
SelectQuery,84,0,-84,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,5256749048,0,-5256749048,Total time of SELECT queries.
SelectedBytes,1787060999867,0,-1787060999867,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,6017898,0,-6017898,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,6017898,0,-6017898,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,164,0,-164,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,164,0,-164,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,164,0,-164,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,36469306287,0,-36469306287,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3630,0,-3630,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,23492,0,-23492,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,398,0,-398,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,10205,0,-10205,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,51510608,0,-51510608,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,58645203292,0,-58645203292,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,886691961,0,-886691961,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,112408233,0,-112408233,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,4476738,0,-4476738,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,554229612499,0,-554229612499,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,932076229,0,-932076229,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,26056226171,0,-26056226171,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,5878294,0,-5878294,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,0,-1,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,0,-60,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
