event,start_value,end_value,diff,description
DiskReadElapsedMicroseconds,640545987,663427196,22881209,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,25519,31316,5797,Total time spent waiting for write syscall. This include writes to page cache.
FairPolicyDequeue,536,536,0,Number of dequeues invoked at all FairPolicyNodes
FileOpen,2025,2274,249,Number of files opened.
FilteringMarksWithPrimaryKeyMicroseconds,154,192,38,Time spent filtering parts by PK.
FunctionExecute,3873683,4888444,1014761,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,788,789,1,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,5306709,5313377,6668,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,1775,2032,257,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,5784,7535,1751,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,111834,111974,140,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,30,37,7,Number of created server HTTP connections
HTTPServerConnectionsExpired,8,9,1,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,27,34,7,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,8,9,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,27,34,7,Number of reused server HTTP connections
HardPageFaults,807,807,0,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,2391075298,2975510745,584435447,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,22177,27385,5208,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,36,44,8,"Same as Query, but only counts initial queries (see is_initial_query)."
InsertedBytes,5604402,6968633,1364231,Number of bytes (uncompressed; for columns as they stored in memory) INSERTed to all tables.
InsertedCompactParts,45,56,11,Number of parts inserted in Compact format.
InsertedRows,456,567,111,Number of rows INSERTed to all tables.
InterfaceHTTPReceiveBytes,29226,36380,7154,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,181619,209281,27662,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,44,56,12,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,3381,4357,976,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,6507592839,8282390886,1774798047,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,50,63,13,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,26030371356,33129563544,7099192188,Total number of rows in the result of a JOIN operation.
LoadedDataParts,18,18,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,3266677,3266677,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,1159855,1230297,70442,Number of marks loaded (total across columns).
LoadedMarksFiles,98,110,12,Number of mark files loaded.
LoadedMarksMemoryBytes,4142664,4231432,88768,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,8358971279,10375284076,2016312797,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,1148,1397,249,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,20010247,25387408,5377161,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,1847811,2329809,481998,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,1622575,2561890,939315,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,1035,1284,249,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,37219,39393,2174,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,50,50,0,Number of log messages with level Info
LogWarning,4,4,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,13845070,13845070,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,9541,11917,2376,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,98,110,12,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatedWithoutCheck,8046373,10158278,2111905,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,3010319739726,3864315172508,853995432782,Amount of bytes that has been allocated without checking for memory constraints.
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2468,2468,0,Total time spent for memory allocator purge
MemoryWorkerRun,9218,11446,2228,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,3876483,4724196,847713,Total time spent by MemoryWorker for background work
Merge,9,11,2,Number of launched background merges.
MergeExecuteMilliseconds,2611,3079,468,Total busy time spent for execution of background merges
MergeHorizontalStageExecuteMilliseconds,2187,2568,381,Total busy time spent for execution of horizontal stage of background merges
MergeHorizontalStageTotalMilliseconds,2191,2573,382,Total time spent for horizontal stage of background merges
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,2737738,3230233,492495,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,55617,64847,9230,Time spent resetting task for MergeMutate executor.
MergeProjectionStageExecuteMilliseconds,424,511,87,Total busy time spent for execution of projection stage of background merges
MergeProjectionStageTotalMilliseconds,428,515,87,Total time spent for projection stage of background merges
MergeSourceParts,54,66,12,Number of source parts scheduled for merges.
MergeTotalMilliseconds,2620,3089,469,Total time spent for background merges
MergeTreeDataWriterBlocks,45,56,11,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,45,56,11,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeTreeDataWriterCompressedBytes,9723801,12099920,2376119,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterRows,456,567,111,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterSortingBlocksMicroseconds,112,140,28,Time spent sorting blocks
MergeTreeDataWriterUncompressedBytes,5604402,6968633,1364231,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeVerticalStageTotalMilliseconds,1,1,0,Total time spent for vertical stage of background merges
MergedColumns,13842,16918,3076,Number of columns merged during the horizontal stage of merges.
MergedIntoCompactParts,9,11,2,Number of parts merged into Compact format.
MergedRows,13507,14387,880,Rows read for background merges. This is the number of rows before merge.
MergedUncompressedBytes,15018939,16266283,1247344,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergerMutatorPartsInRangesForMergeCount,2634,3169,535,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,5059,6714,1655,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,833,955,122,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4609,5262,653,Time spent to select parts from ranges which can be merged.
MergerMutatorSelectRangePartsCount,54,66,12,Amount of parts in selected range for merge
MergerMutatorsGetPartsForMergeElapsedMicroseconds,30998,33890,2892,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,4818,5973,1155,Total time spent while merging sorted columns
NetworkReceiveBytes,29226,36380,7154,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,832,1053,221,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,181619,209281,27662,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,3703,4600,897,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,6579095096,8362234285,1783139189,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,243294118,369615970,126321852,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,11132354560,11132354560,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,233511399218,294320739310,60809340092,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,34402304,42151936,7749632,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,32357854,39612180,7254326,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,9217,11524,2307,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,3975,5440,1465,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1287,1380,93,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,3563089,3649618,86529,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,17,17,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,687,787,100,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,74,92,18,Count queries with all subqueries
Query,36,44,8,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,102,130,28,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,114,142,28,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,40962,47424,6462,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,1089053214,1355545141,266491927,Total time of all queries.
RWLockAcquiredReadLocks,1004,1161,157,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,184022,225729,41707,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,232999088979,293659516353,60660427374,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,231723996979,292104662037,60380665058,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,10497658718,13039769031,2542110313,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,22,22,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,16201036861,20401303055,4200266194,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,16201023354,20401288668,4200265314,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,9218,11446,2228,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,74,92,18,Count SELECT queries with all subqueries
SelectQuery,36,44,8,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,1089053214,1355545141,266491927,Total time of SELECT queries.
SelectedBytes,765654127675,964868096431,199213968756,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,1981503,2495226,513723,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,1981503,2495226,513723,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,108,136,28,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,108,136,28,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,108,136,28,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,16201025068,20401290665,4200265597,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3426,3426,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,18073,21922,3849,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,28,28,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,15639,19048,3409,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,6316555,8251760,1935205,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,853945334,978561615,124616281,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,55572651,70588610,15015959,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,2865589,3645039,779450,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,1846641,2328368,481727,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,232516133453,293067833986,60551700533,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,626140257,646191030,20050773,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,6523718799,8291882666,1768163867,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,6348194,6375072,26878,Time spent loading marks
WriteBufferFromFileDescriptorWrite,6973,8647,1674,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,32357494,39611724,7254230,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
