event,start_value,end_value,diff,description
FairPolicyDequeue,400,536,136,Number of dequeues invoked at all FairPolicyNodes
FileOpen,1424,1809,385,Number of files opened.
FilteringMarksWithPrimaryKeyMicroseconds,81,117,36,Time spent filtering parts by PK.
FunctionExecute,2026444,2862000,835556,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,783,783,0,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,5287300,5292632,5332,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,1328,1509,181,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,3354,4209,855,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,110248,110248,0,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,16,21,5,Number of created server HTTP connections
HTTPServerConnectionsExpired,4,5,1,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,14,20,6,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,4,5,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,14,20,6,Number of reused server HTTP connections
HardPageFaults,807,807,0,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,1348404948,1815517962,467113014,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,13050,17171,4121,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,19,26,7,"Same as Query, but only counts initial queries (see is_initial_query)."
InsertedBytes,2494941,4485979,1991038,Number of bytes (uncompressed; for columns as they stored in memory) INSERTed to all tables.
InsertedCompactParts,20,36,16,Number of parts inserted in Compact format.
InsertedRows,203,365,162,Number of rows INSERTed to all tables.
InterfaceHTTPReceiveBytes,15477,21574,6097,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,88121,114433,26312,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,24,32,8,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,1838,2444,606,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,3549596094,4732794792,1183198698,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,30,37,7,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,14198384376,18931179168,4732794792,Total number of rows in the result of a JOIN operation.
LoadedDataParts,18,18,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,3266677,3266677,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,983597,1089361,105764,Number of marks loaded (total across columns).
LoadedMarksFiles,68,86,18,Number of mark files loaded.
LoadedMarksMemoryBytes,3921928,4054248,132320,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,4873547563,6296335725,1422788162,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,718,892,174,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,10405396,14528789,4123393,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,965963,1365878,399915,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,394731,540017,145286,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,605,779,174,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,33286,33912,626,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,50,50,0,Number of log messages with level Info
LogWarning,4,4,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,13845070,13845070,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,5500,7246,1746,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,68,86,18,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatedWithoutCheck,4210682,5933918,1723236,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,1580942517508,2152684341952,571741824444,Amount of bytes that has been allocated without checking for memory constraints.
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2468,2468,0,Total time spent for memory allocator purge
MemoryWorkerRun,4214,7337,3123,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,2192787,3303014,1110227,Total time spent by MemoryWorker for background work
Merge,4,7,3,Number of launched background merges.
MergeExecuteMilliseconds,1263,1955,692,Total busy time spent for execution of background merges
MergeHorizontalStageExecuteMilliseconds,1086,1649,563,Total busy time spent for execution of horizontal stage of background merges
MergeHorizontalStageTotalMilliseconds,1087,1652,565,Total time spent for horizontal stage of background merges
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,1314376,2048383,734007,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,28418,42265,13847,Time spent resetting task for MergeMutate executor.
MergeProjectionStageExecuteMilliseconds,177,306,129,Total busy time spent for execution of projection stage of background merges
MergeProjectionStageTotalMilliseconds,179,309,130,Total time spent for projection stage of background merges
MergeSourceParts,24,42,18,Number of source parts scheduled for merges.
MergeTotalMilliseconds,1266,1961,695,Total time spent for background merges
MergeTreeDataWriterBlocks,20,36,16,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,20,36,16,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeTreeDataWriterCompressedBytes,4325219,7779332,3454113,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterRows,203,365,162,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterSortingBlocksMicroseconds,57,91,34,Time spent sorting blocks
MergeTreeDataWriterUncompressedBytes,2494941,4485979,1991038,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergedColumns,6152,10766,4614,Number of columns merged during the horizontal stage of merges.
MergedIntoCompactParts,4,7,3,Number of parts merged into Compact format.
MergedRows,12193,12830,637,Rows read for background merges. This is the number of rows before merge.
MergedUncompressedBytes,12870897,13997872,1126975,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergerMutatorPartsInRangesForMergeCount,1405,2171,766,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1919,3747,1828,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,557,732,175,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3234,4082,848,Time spent to select parts from ranges which can be merged.
MergerMutatorSelectRangePartsCount,24,42,18,Amount of parts in selected range for merge
MergerMutatorsGetPartsForMergeElapsedMicroseconds,20051,27138,7087,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,2383,3439,1056,Total time spent while merging sorted columns
NetworkReceiveBytes,15477,21574,6097,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,477,640,163,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,88121,114433,26312,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,1900,2657,757,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,3473656949,4786570334,1312913385,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,60531818,80889407,20357589,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,11132354560,11132354560,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,121833778819,172710024059,50876245240,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,16691200,27865088,11173888,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,15772264,26232462,10460198,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,5352,6982,1630,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,2368,3018,650,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1051,1203,152,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,3360101,3487960,127859,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,17,17,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,455,602,147,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,39,54,15,Count queries with all subqueries
Query,19,26,7,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,50,74,24,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,62,86,24,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,26382,33392,7010,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,563170846,811156647,247985801,Total time of all queries.
RWLockAcquiredReadLocks,650,869,219,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,88480,147758,59278,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,121548732548,172363933261,50815200713,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,120800018166,171345805557,50545787391,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,5971996565,7886472733,1914476168,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,15,22,7,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,8400542821,12000770870,3600228049,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,8400530628,12000758040,3600227412,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,4214,7337,3123,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,39,54,15,Count SELECT queries with all subqueries
SelectQuery,19,26,7,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,563170846,811156647,247985801,Total time of SELECT queries.
SelectedBytes,398427738515,566440363027,168012624512,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,1027446,1467780,440334,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,1027446,1467780,440334,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,56,80,24,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,56,80,24,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,56,80,24,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,8400531432,12000759173,3600227741,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3426,3426,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,10846,14663,3817,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLocks,7912,12730,4818,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,3080915,4486667,1405752,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,661088352,705499066,44410714,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,30496914,40896533,10399619,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1477305,2078566,601261,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,965268,1364989,399721,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,121310056174,171973176187,50663120013,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,588501839,605980466,17478627,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,3443280880,4745830499,1302549619,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,6266060,6300296,34236,Time spent loading marks
WriteBufferFromFileDescriptorWrite,3110,5557,2447,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,15772120,26232214,10460094,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
