event,start_value,end_value,diff,description
InsertedBytes,1253614,2494941,1241327,Number of bytes (uncompressed; for columns as they stored in memory) INSERTed to all tables.
InsertedCompactParts,10,20,10,Number of parts inserted in Compact format.
InsertedRows,102,203,101,Number of rows INSERTed to all tables.
InterfaceHTTPReceiveBytes,7863,15228,7365,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,40876,68371,27495,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,12,24,12,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,949,1838,889,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,1774798047,3549596094,1774798047,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,18,30,12,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,7099192188,14198384376,7099192188,Total number of rows in the result of a JOIN operation.
LoadedDataParts,18,18,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,3266677,3266677,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,913263,983597,70334,Number of marks loaded (total across columns).
LoadedMarksFiles,56,68,12,Number of mark files loaded.
LoadedMarksMemoryBytes,3834248,3921928,87680,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,2964889251,4873547303,1908658052,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,473,714,241,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,5239007,10405143,5166136,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,483645,965959,482314,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,198284,394725,196441,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,360,601,241,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,31692,33277,1585,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,50,50,0,Number of log messages with level Info
LogWarning,4,4,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,13845070,13845070,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,2800,5500,2700,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,56,68,12,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatedWithoutCheck,2097971,4210622,2112651,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,729189114916,1580925472340,851736357424,Amount of bytes that has been allocated without checking for memory constraints.
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2468,2468,0,Total time spent for memory allocator purge
MemoryWorkerRun,2094,4214,2120,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,1393064,2192787,799723,Total time spent by MemoryWorker for background work
Merge,2,4,2,Number of launched background merges.
MergeExecuteMilliseconds,757,1263,506,Total busy time spent for execution of background merges
MergeHorizontalStageExecuteMilliseconds,674,1086,412,Total busy time spent for execution of horizontal stage of background merges
MergeHorizontalStageTotalMilliseconds,675,1087,412,Total time spent for horizontal stage of background merges
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,782589,1314376,531787,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,15801,28418,12617,Time spent resetting task for MergeMutate executor.
MergeProjectionStageExecuteMilliseconds,83,177,94,Total busy time spent for execution of projection stage of background merges
MergeProjectionStageTotalMilliseconds,84,179,95,Total time spent for projection stage of background merges
MergeSourceParts,12,24,12,Number of source parts scheduled for merges.
MergeTotalMilliseconds,759,1266,507,Total time spent for background merges
MergeTreeDataWriterBlocks,10,20,10,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,10,20,10,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeTreeDataWriterCompressedBytes,2163632,4325219,2161587,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterRows,102,203,101,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterSortingBlocksMicroseconds,34,57,23,Time spent sorting blocks
MergeTreeDataWriterUncompressedBytes,1253614,2494941,1241327,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergedColumns,3076,6152,3076,Number of columns merged during the horizontal stage of merges.
MergedIntoCompactParts,2,4,2,Number of parts merged into Compact format.
MergedRows,12021,12193,172,Rows read for background merges. This is the number of rows before merge.
MergedUncompressedBytes,12401565,12870897,469332,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergerMutatorPartsInRangesForMergeCount,882,1405,523,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1040,1919,879,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,419,557,138,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2422,3234,812,Time spent to select parts from ranges which can be merged.
MergerMutatorSelectRangePartsCount,12,24,12,Amount of parts in selected range for merge
MergerMutatorsGetPartsForMergeElapsedMicroseconds,15098,20051,4953,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,1254,2383,1129,Total time spent while merging sorted columns
NetworkReceiveBytes,7863,15228,7365,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,181,472,291,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,40876,68371,27495,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,987,1804,817,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,1709976269,3473655898,1763679629,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,28149285,60531818,32382533,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,11130699776,11132354560,1654784,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,60987183000,121833775677,60846592677,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,9682944,16691200,7008256,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,9222103,15772256,6550153,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,2756,5352,2596,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,1217,2368,1151,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,923,1051,128,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,3286327,3360101,73774,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,17,17,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,331,455,124,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,20,38,18,Count queries with all subqueries
Query,10,18,8,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,22,50,28,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,34,62,28,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,20080,26356,6276,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,298934730,563169777,264235047,Total time of all queries.
RWLockAcquiredReadLocks,478,649,171,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,47765,88480,40715,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,60854211660,121548732548,60694520888,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,60411878151,120800018166,60388140015,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,3541655870,5971994947,2430339077,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,7,15,8,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,4200277335,8400542821,4200265486,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,4200265314,8400530628,4200265314,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,2094,4214,2120,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,20,38,18,Count SELECT queries with all subqueries
SelectQuery,10,18,8,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,298934730,563169777,264235047,Total time of SELECT queries.
SelectedBytes,199213871928,398427717665,199213845737,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,513723,1027446,513723,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,513723,1027446,513723,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,28,56,28,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,28,56,28,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,28,56,28,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,4200265687,8400531273,4200265586,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3426,3426,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,8466,10846,2380,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLocks,4538,7912,3374,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,1350065,3080905,1730840,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,604890399,661088352,56197953,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,17076743,30496839,13420096,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,733988,1477305,743317,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,483213,965268,482055,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,60719042717,121310056174,60591013457,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,568200477,588501839,20301362,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,1692982718,3443279902,1750297184,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,6238732,6266060,27328,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1565,3110,1545,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,9222063,15772120,6550057,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
