event,value,description
GlobalThreadPoolJobs,72518,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,358443461,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,60711,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,60556,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,183044579,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,2332876895,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,22920603,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,1891207837949,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,1137806592,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,831988,Total time spent analyzing index of patch parts
InsertedRows,4661,Number of rows INSERTed to all tables.
InsertedBytes,57285245,Number of bytes (uncompressed; for columns as they stored in memory) INSERTed to all tables.
CompileFunction,3,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,56256,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,24576,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,512,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,75724716672,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,302898866688,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,2079,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,1606194,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,6773681,Total time spent executing query plan optimizations.
SelectedParts,1380,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,1380,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,1380,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,25319205,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,25319205,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,200547605017,Number of rows SELECTed from all tables.
SelectedBytes,9439422520892,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,200547205036,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,200546923179,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,25,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2642791,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,5987,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,8092275,Time spent loading marks
LoadedMarksFiles,584,Number of mark files loaded.
LoadedMarksCount,4427407,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,8810920,Size of in-memory representations of loaded marks.
Merge,90,Number of launched background merges.
MergeSourceParts,550,Number of source parts scheduled for merges.
MergedRows,281857,Rows read for background merges. This is the number of rows before merge.
MergedColumns,138420,Number of columns merged during the horizontal stage of merges.
MergedUncompressedBytes,372373539,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergeTotalMilliseconds,267947,Total time spent for background merges
MergeExecuteMilliseconds,267381,Total busy time spent for execution of background merges
MergeHorizontalStageTotalMilliseconds,230007,Total time spent for horizontal stage of background merges
MergeHorizontalStageExecuteMilliseconds,229543,Total busy time spent for execution of horizontal stage of background merges
MergeVerticalStageTotalMilliseconds,10,Total time spent for vertical stage of background merges
MergeProjectionStageTotalMilliseconds,37930,Total time spent for projection stage of background merges
MergeProjectionStageExecuteMilliseconds,37838,Total busy time spent for execution of projection stage of background merges
MergingSortedMilliseconds,211536,Total time spent while merging sorted columns
MergeTreeDataWriterRows,4661,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterUncompressedBytes,57285245,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeTreeDataWriterCompressedBytes,98835410,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterBlocks,457,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,457,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,270475548,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,1073437,Time spent resetting task for MergeMutate executor.
CommonBackgroundExecutorTaskExecuteStepMicroseconds,334860817,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,2944,Time spent resetting task for Common executor.
MergeTreeDataWriterSortingBlocksMicroseconds,2708,Time spent sorting blocks
InsertedCompactParts,457,Number of parts inserted in Compact format.
MergedIntoWideParts,9,Number of parts merged into Wide format.
MergedIntoCompactParts,81,Number of parts merged into Compact format.
ContextLock,1401564,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,656723,Context lock wait time in microseconds
RWLockAcquiredReadLocks,18732,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,73,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,9576353,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,360,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,4213,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,478831,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,295074,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,144276,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,1976068464289,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,105559032469,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,2883503044,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,2,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,14013,Total time spent for memory allocator purge
SoftPageFaults,268832570,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,2,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,169406543624,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,108439545572,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,9326592,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,548651008,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,2897091718723,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,365222256,"Number of bytes written to filesystem, including page cache, as well as network and other files."
CannotWriteToWriteBufferDiscard,31858,Number of stack traces dropped by query profiler or signal handler because pipe is full or cannot write to pipe.
MemoryAllocatedWithoutCheck,99573081,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,34496043131088,Amount of bytes that has been allocated without checking for memory constraints.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,115146474,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,22855377,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,2883752875132,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,2528926976,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,44343806249,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,2538,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,506857,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,141717,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,76937,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,5461,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,24420,Amount of candidate parts for merge
MergerMutatorSelectRangePartsCount,550,Amount of parts in selected range for merge
AsyncLoaderWaitMicroseconds,2128666,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,51,Number of log messages with level Info
LogWarning,5,Number of log messages with level Warning
LoggerElapsedNanoseconds,38842018,Cumulative time spend in logging
InterfaceHTTPSendBytes,78017092,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,3359876,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,9325732,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,19344,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,11106,Number of created server HTTP connections
HTTPServerConnectionsReused,319,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,327,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,10869,Number of expired server HTTP connections.
HTTPServerConnectionsReset,10861,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsGranted,457,Number of CPU slot granted according to guarantee of 1 thread per query and for queries with setting 'use_concurrency_control' = 0
ConcurrencyControlSlotsAcquired,7704,Total number of CPU slots acquired
ConcurrencyControlSlotsAcquiredNonCompeting,457,Total number of noncompeting CPU slot acquired
ConcurrencyControlWaitMicroseconds,13809853236,Total time a query was waiting on resource requests for CPU slots.
MemoryWorkerRun,74348,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,944391054,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,87552,Number of rows that passed the filter in the query
FilterTransformPassedBytes,407914412,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,58,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,58,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,5,How many messages (accepted or dropped) have been sent to the async queue for the error file log
