event,start_value,end_value,diff,description
PartsLockHoldMicroseconds,8971534,9576353,604819,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,335,360,25,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,3993,4213,220,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,10408,11722,1314,Count queries with all subqueries
Query,9961,11218,1257,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,1168,1332,164,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,1184,1348,164,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,5722234,6773681,1051447,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,38196478847,42940210758,4743731911,Total time of all queries.
RWLockAcquiredReadLocks,17099,18732,1633,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,68,73,5,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,1988690,2118752,130062,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,2536858609369,2889839095825,352980486456,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,2504120646756,2854655816254,350535169498,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,1659633787101,1976068464289,316434677188,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,127,127,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,175945630852,200547205036,24601574184,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,175945369197,200546923179,24601553982,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,27,27,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,70593,74348,3755,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,10396,11710,1314,Count SELECT queries with all subqueries
SelectQuery,9949,11206,1257,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,38196357406,42940089317,4743731911,Total time of SELECT queries.
SelectedBytes,8280040732901,9439422520892,1159381787991,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,22310256,25319205,3008949,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,22310256,25319205,3008949,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,1216,1380,164,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,1216,1380,164,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,1216,1380,164,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,175945983632,200547605017,24601621385,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2538,2538,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,395812,478831,83019,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,272912,295074,22162,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,135863,144276,8413,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,228205466,268832570,40627104,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,37848366195,44343806249,6495440054,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,2478430538,2883503044,405072506,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,6,6,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,100839635,115146474,14306839,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,20059875,22855377,2795502,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,2531170568533,2883752875132,352582306599,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,2206873340,2528926976,322053636,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,91991265647,105559032469,13567766822,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,7158060,8092275,934215,Time spent loading marks
WriteBufferFromFileDescriptorWrite,107893,112040,4147,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,341461747,365131160,23669413,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
