event,value,description
FilteringMarksWithPrimaryKeyMicroseconds,39602,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,8606428,Time spent loading marks
LoadedMarksFiles,110,Number of mark files loaded.
LoadedMarksCount,807389,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3659504,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,344361,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,23826,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,156,Time spent resetting task for Common executor.
ContextLock,2211852,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,99689,Context lock wait time in microseconds
RWLockAcquiredReadLocks,3236,Number of times a read lock was acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,10909,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,7,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,362,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,142309,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,442,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,101913,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,831666089829,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,250371968946,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,7620441980,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,762661146,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,122931163608,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,257982673198,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSWriteBytes,3141632,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,10945296810851,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,53465,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHit,87822368,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,10935689221988,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,6012473049,Time spent reading data from page cache in ThreadPoolReader.
SynchronousReadWaitMicroseconds,6144806857,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,91,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,19574,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2089,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4980,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,386,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1301,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,167,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,2,Number of log messages with level Warning
LoggerElapsedNanoseconds,1189400,Cumulative time spend in logging
InterfaceHTTPSendBytes,2251602,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,1528036,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,182233,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,2103,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,1187,Number of created server HTTP connections
HTTPServerConnectionsReused,916,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,1210,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,1074,Number of expired server HTTP connections.
HTTPServerConnectionsReset,780,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsGranted,2,Number of CPU slot granted according to guarantee of 1 thread per query and for queries with setting 'use_concurrency_control' = 0
ConcurrencyControlSlotsAcquired,63978,Total number of CPU slots acquired
ConcurrencyControlSlotsAcquiredNonCompeting,2,Total number of noncompeting CPU slot acquired
ConcurrencyControlWaitMicroseconds,54611220977,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,146331395260,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,3440605,Total number of CPU preemptions
ConcurrencyControlUpscales,63977,Total number of CPU upscaling events
ConcurrencyControlDownscales,63977,Total number of CPU downscaling events
MemoryWorkerRun,118190,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,20647853,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,20582,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1258657,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,2,How many messages (accepted or dropped) have been sent to the async queue for the error file log
