event,value,description
LoadedDataPartsMicroseconds,1940732,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,22155,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,24330244,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,814043,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,543681,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,1253,Time spent resetting task for Common executor.
ContextLock,3612568,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,1304513,Context lock wait time in microseconds
RWLockAcquiredReadLocks,5208,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,90,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,1931541,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,41,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,655,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,542862,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,19800,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,335048,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,4730173295250,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,555217753480,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,18232891395,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,1321670735,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,207,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,447627059802,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,573446422902,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,1287606272,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,4096,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,18699957018845,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,16988,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,744671343,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,148794213,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,18615387420941,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,12473264748,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,148073814570,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,1991,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,36068,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,3071,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,7986,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,698,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1080,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,1830861,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,6949274,Cumulative time spend in logging
InterfaceHTTPSendBytes,2491271,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,2243596,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,249046,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,1671,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,802,Number of created server HTTP connections
HTTPServerConnectionsReused,2098,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,2104,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,14,Number of expired server HTTP connections.
HTTPServerConnectionsReset,8,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,67378,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,47426421859,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,56870816847,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,1573413,Total number of CPU preemptions
ConcurrencyControlUpscales,67378,Total number of CPU upscaling events
ConcurrencyControlDownscales,67378,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,1052,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,50723,Total time a query was waiting for a query slots
MemoryWorkerRun,276343,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,976861598,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,26463,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1804310,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,53,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,53,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
