event,start_value,end_value,diff,description
OSCPUWaitMicroseconds,467742805382,1242412725848,774669920466,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,1287606272,1287606272,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,25508129908992,32190911051962,6682781142970,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,4096,4096,0,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,23036,29076,6040,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,1702136,2150186,448050,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,4328973,5540894,1211921,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,4312,5083,771,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,7855,7855,0,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,1931662,1931781,119,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,41,42,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,727,799,72,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,7138,9020,1882,Count queries with all subqueries
Query,2874,3629,755,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,5710,7218,1508,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,5722,7230,1508,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,10008084,19313594,9305510,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,148033894657,259957212202,111923317545,Total time of all queries.
RWLockAcquiredReadLocks,6776,8343,1567,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,94,99,5,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,5909175,7237927,1328752,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,25410917915354,32065754810729,6654836895375,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,25064678454131,31676988126423,6612309672292,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,5424458837906,12787565711007,7363106873101,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,12375,12375,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,1714908323916,2167336902024,452428578108,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,1714908323916,2167336902024,452428578108,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,7224,7224,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,344560,412527,67967,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,7137,9019,1882,Count SELECT queries with all subqueries
SelectQuery,2873,3628,755,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,148033886802,259957204347,111923317545,Total time of SELECT queries.
SelectedBytes,82171592420302,103868962987826,21697370567524,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,209745762,265081068,55335306,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,209745762,265081068,55335306,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,5716,7224,1508,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,5716,7224,1508,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,5716,7224,1508,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,1714908356730,2167336936476,452428579746,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,1991,1991,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,616858,798848,181990,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,20735,22987,2252,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,417888,502730,84842,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,1696710655,2320635103,623924448,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,164113720760,370149420588,206035699828,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,23352139696,29708659887,6356520191,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,913977482,1364254439,450276957,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,203025614,256204652,53179038,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,25392627117279,32043208843145,6650581725866,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,15894902228,19936721615,4041819387,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,726361445208,929050937594,202689492386,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,28538031,38544681,10006650,Time spent loading marks
WriteBufferFromFileDescriptorWrite,2,2,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,120,120,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
