event,start_value,end_value,diff,description
OpenedFileCacheHits,898403,1251904,353501,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,2696328,3442333,746005,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,2563,3518,955,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,7855,7855,0,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,1931449,1931541,92,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,39,41,2,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,583,655,72,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,3771,5254,1483,Count queries with all subqueries
Query,1520,2117,597,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,3010,4202,1192,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,3022,4214,1192,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,6248255,8716716,2468461,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,76930609913,106210745078,29280135165,Total time of all queries.
RWLockAcquiredReadLocks,3964,5207,1243,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,89,90,1,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,3541018,4724689,1183671,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,13378637202961,18630000499420,5251363296459,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,13216718967424,18433375509451,5216656542027,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,2798586538438,4730128943209,1931542404771,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,8122,8122,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,904857156216,1262479745808,357622589592,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,904857156216,1262479745808,357622589592,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,4208,4208,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,207782,276342,68560,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,3770,5253,1483,Count SELECT queries with all subqueries
SelectQuery,1519,2116,597,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,76930602058,106210737223,29280135165,Total time of SELECT queries.
SelectedBytes,43346739911006,60474221814242,17127481903236,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,110670612,154410456,43739844,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,110670612,154410456,43739844,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,3016,4208,1192,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,3016,4208,1192,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,3016,4208,1192,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,904857185794,1262479776692,357622590898,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,1991,1991,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,438471,542862,104391,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,18596,19800,1204,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,252968,335048,82080,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,903043480,1321670264,418626784,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,82802161096,148073814570,65271653474,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,14185603163,18232884778,4047281615,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,530342066,744671343,214329277,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,106860285,148794213,41933928,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,13367703652766,18615387420941,5247683768175,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,9541359040,12473264748,2931905708,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,409804620155,555217731033,145413110878,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,18348023,24330244,5982221,Time spent loading marks
WriteBufferFromFileDescriptorWrite,2,2,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,120,120,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
