event,start_value,end_value,diff,description
GlobalThreadPoolExpansions,661,1231,570,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,185395,5679048,5493653,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,720,25078,24358,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,127,517096,516969,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,53662,473829,420167,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1,179,178,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,2,2,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,455,455,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,454,454,Number of reused server HTTP connections
HardPageFaults,0,207,207,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,26692102,62732888595,62706196493,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,278,549610,549332,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,6,463,457,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,249,499214,498965,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,521835,521835,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,1671,1671,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,249046,249046,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,0,892,892,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,635452,635452,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,131926654827,131926654827,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,8217,8217,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,527706619308,527706619308,Total number of rows in the result of a JOIN operation.
LoadedDataParts,17,17,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,1940732,1940732,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,0,807301,807301,Number of marks loaded (total across columns).
LoadedMarksFiles,0,22,22,Number of mark files loaded.
LoadedMarksMemoryBytes,0,3652160,3652160,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,7644341,617302934503,617295290162,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,126,24027,23901,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,10404,1201667998,1201657594,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,171,32496106,32495935,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,116,662788480,662788364,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,67,23872,23805,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,10365,6216659,6206294,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,6949274,6949274,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,272219,272219,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,0,22,22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,4974,70596,65622,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,270310,372115913,371845603,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,597,773,176,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,509,1929,1420,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,387,499,112,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2183,5565,3382,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,7668,26806,19138,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,0,360828,360828,Total time spent while merging sorted columns
NetworkReceiveBytes,1920,500885,498965,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,112745351,112782423,37072,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,249046,770881,521835,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,586,164575,163989,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,18762,156034354022,156034335260,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,0,15481246604,15481246604,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,0,1287606272,1287606272,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,4893,4078890022129,4078890017236,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,4096,4096,0,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,92,3748,3656,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,271717,271717,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,19,1101910,1101891,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,161,707,546,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,7855,7855,0,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,1930694,1931187,493,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,0,29,29,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,314,438,124,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,13,1149,1136,Count queries with all subqueries
Query,6,463,457,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,906,906,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,918,918,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,421,1312767,1312346,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,22992,31882155494,31882132502,Total time of all queries.
RWLockAcquiredReadLocks,733,1748,1015,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,0,3,3,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,73616,1197066,1123450,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,219285160,4063598799741,4063379514581,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,599687,4000011787279,4000011187592,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,36628,678904809485,678904772857,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,4037,4037,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,273617283312,273617283312,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,273617283312,273617283312,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,1822,1822,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,4974,70596,65622,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,12,1148,1136,Count SELECT queries with all subqueries
SelectQuery,5,462,457,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,15137,31882147639,31882132502,Total time of SELECT queries.
SelectedBytes,1738245,13109629841290,13109628103045,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,33465384,33465384,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,33465384,33465384,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,912,912,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,912,912,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,912,912,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,25810,273617310110,273617284300,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,1991,1991,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,2470,233463,230993,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,12134,12134,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,7371,89883,82512,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,2349,266146192,266143843,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,4983,14711188781,14711183798,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,8747,6364395823,6364387076,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,64,176096906,176096842,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,56,32462923,32462867,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254901,4059930347394,4059930092493,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,677,4102947545,4102946868,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,10020,149668280139,149668270119,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,9140282,9140282,Time spent loading marks
WriteBufferFromFileDescriptorWrite,2,2,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,120,120,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
