event,start_value,end_value,diff,description
RWLockAcquiredReadLocks,1749,2719,970,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,3,86,83,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,1197068,2362605,1165537,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,4063598800699,8084604399573,4021005598874,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,4000011787279,7993641936326,3993630149047,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,678904811091,2151764756803,1472859945712,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,4037,4037,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,273617283312,547234566624,273617283312,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,273617283312,547234566624,273617283312,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,1824,1824,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,70597,138529,67932,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1149,2285,1136,Count SELECT queries with all subqueries
SelectQuery,463,920,457,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,31949958030,54287279269,22337321239,Total time of SELECT queries.
SelectedBytes,13109629860246,26219257969234,13109628108988,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,33465384,66930768,33465384,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,33465384,66930768,33465384,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,912,1824,912,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,912,1824,912,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,912,1824,912,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,273617310255,547234594604,273617284349,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,1991,1991,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,233463,380129,146666,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,12134,18093,5959,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,89883,170844,80961,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,266146208,602774095,336627887,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,14711188781,69515729306,54804540525,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,6364395824,10410766418,4046370594,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,176096906,402249074,226152168,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,32462923,64572011,32109088,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,4059930347394,8077321427396,4017391080002,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,4102947545,6876118851,2773171306,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,149668281105,277808051089,128139769984,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,9140282,15354273,6213991,Time spent loading marks
WriteBufferFromFileDescriptorWrite,2,2,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,120,120,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
