event,value,description
LoadedDataPartsMicroseconds,1940732,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,16925,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,18348023,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,664266,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,429351,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,1170,Time spent resetting task for Common executor.
ContextLock,2598861,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,957530,Context lock wait time in microseconds
RWLockAcquiredReadLocks,3963,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,89,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,1931449,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,39,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,583,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,438471,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,18596,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,252968,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,2798586537052,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,409804619230,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,14185603163,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,903043474,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,207,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,239445925618,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,423988278989,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,1287606272,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,4096,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,13428444438072,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,12196,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,530342066,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,106860285,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,13367703652766,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,9541359040,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,82802161096,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,1991,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,33707,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2781,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,7339,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,632,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,978,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,1830861,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,6949274,Cumulative time spend in logging
InterfaceHTTPSendBytes,1769910,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,1624771,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,249046,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,1671,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,591,Number of created server HTTP connections
HTTPServerConnectionsReused,1502,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,1507,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,10,Number of expired server HTTP connections.
HTTPServerConnectionsReset,5,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,67378,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,47426421859,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,56870816847,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,1573413,Total number of CPU preemptions
ConcurrencyControlUpscales,67378,Total number of CPU upscaling events
ConcurrencyControlDownscales,67378,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,1052,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,50723,Total time a query was waiting for a query slots
MemoryWorkerRun,207781,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,779429063,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,26463,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1804310,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,53,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,53,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
