event,start_value,end_value,diff,description
IOBufferAllocBytes,27762623,1004277636,976515013,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,285,8726,8441,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,2,10,8,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,498,8193,7695,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,9643,29765,20122,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,0,12,12,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,4398,4398,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,1774798047,1774798047,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,25,25,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,7099192188,7099192188,Total number of rows in the result of a JOIN operation.
LoadedDataParts,17,17,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2904187,2904187,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,0,807301,807301,Number of marks loaded (total across columns).
LoadedMarksFiles,0,22,22,Number of mark files loaded.
LoadedMarksMemoryBytes,0,3652160,3652160,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,11500253,12580055706,12568555453,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,127,744,617,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,7418,18467390,18459972,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,173,487141,486968,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,83,1268022,1267939,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,69,589,520,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,5150,104174,99024,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,49,49,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,12724783,12724783,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,4136,4136,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,0,22,22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1904,1904,0,Total time spent for memory allocator purge
MemoryWorkerRun,9461,10612,1151,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,1300574,2236783,936209,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,643,647,4,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,594,599,5,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,415,418,3,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2200,2221,21,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,6519,6581,62,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,0,1145,1145,Total time spent while merging sorted columns
NetworkReceiveBytes,498,8193,7695,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,43,355,312,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,9643,29765,20122,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,149,1139,990,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,2104,1019652433,1019650329,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,0,65491808,65491808,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,1241088,11121156096,11119915008,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,3255,61400245951,61400242696,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,8,72,64,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,4132,4132,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,30,2053,2023,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,161,209,48,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2876249,2876263,14,Total time spent holding data parts lock in MergeTree tables
PartsLocks,341,345,4,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,2,20,18,Count queries with all subqueries
Query,2,10,8,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,9,9,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,19,19,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,79,27031,26952,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,22991,222859705,222836714,Total time of all queries.
RWLockAcquiredReadLocks,440,457,17,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,2,3,1,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,141434,159547,18113,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,416052745,61611505759,61195453014,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,599687,60472051772,60471452085,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,31595,13001748631,13001717036,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,63,63,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,4200265314,4200265314,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,4200265314,4200265314,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,26,26,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,9461,10612,1151,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,2,20,18,Count SELECT queries with all subqueries
SelectQuery,2,10,8,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,22991,222859705,222836714,Total time of SELECT queries.
SelectedBytes,9841,199212606257,199212596416,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,513723,513723,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,513723,513723,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,14,14,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,14,14,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,14,14,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,74,4200265493,4200265419,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3286,3286,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,10142,10556,414,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,6,9,3,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,12478,13813,1335,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,36,2254652,2254616,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,17475,951727575,951710100,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,1576,30269115,30267539,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,82,845809,845727,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,56,486468,486412,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254901,61141652203,61141397302,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,15219,883591722,883576503,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,529,989450404,989449875,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,4905867,4905867,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
