event,start_value,end_value,diff,description
FilterTransformPassedRows,20582,20582,0,Number of rows that passed the filter in the query
FilteringMarksWithPrimaryKeyMicroseconds,16217,20062,3845,Time spent filtering parts by PK.
FunctionExecute,81003375,106348791,25345416,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,1170,1171,1,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,20890625,28981890,8091265,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,22059,27964,5905,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,853028,1451247,598219,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,902033,902270,237,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,722,782,60,Number of created server HTTP connections
HTTPServerConnectionsExpired,662,706,44,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,538,706,168,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,534,538,4,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,410,538,128,Number of reused server HTTP connections
IOBufferAllocBytes,90451889865,114769175903,24317286038,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,873557,1116838,243281,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1079,1251,172,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,727870,913684,185814,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,1182718,1393130,210412,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,2103,2103,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,182233,182233,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,1144,1504,360,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,1390894,1867554,476660,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,169197413814,222441355224,53243941410,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,2525,3375,850,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,676789655256,889765420896,212975765640,Total number of rows in the result of a JOIN operation.
LoadedDataParts,27,27,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,12555,12555,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807389,807389,0,Number of marks loaded (total across columns).
LoadedMarksFiles,110,110,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3659504,3659504,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,308841499390,411985029084,103143529694,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,20920,26656,5736,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,36102076,51141190,15039114,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,39960,52884,12924,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,4309314,5955661,1646347,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,20872,26608,5736,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,6037526,7982655,1945129,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1189400,1189400,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,433087,553984,120897,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,110,110,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,50524,63570,13046,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,9309516,12245564,2936048,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1146,1193,47,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1796,1908,112,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,340,354,14,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3901,4110,209,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,17236,17765,529,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,156989,204604,47615,Total time spent while merging sorted columns
NetworkReceiveBytes,729973,915787,185814,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,32482939,32485854,2915,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,1364951,1575363,210412,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,154573,178438,23865,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,117869008171,156954878649,39085870478,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,61837096185,90277986271,28440890086,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,4835607430700,6339046691543,1503439260843,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,2162688,2174976,12288,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,34441,35964,1523,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,431363,551916,120553,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,656237,1029971,373734,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,2168,2512,344,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,1983241,1987972,4731,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,10796,10836,40,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,1,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,311,326,15,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1910,2340,430,Count queries with all subqueries
Query,1079,1251,172,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,5354,7034,1680,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,5406,7086,1680,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,1973886,2638214,664328,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,32224710463,44700925666,12476215203,Total time of all queries.
RWLockAcquiredReadLocks,1791,2154,363,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,393287,496785,103498,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,4832172913903,6334260961703,1502088047800,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,4766669226520,6255355648648,1488686422128,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,373256041923,501341503540,128085461617,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RowsReadByMainReader,322820391276,423626758812,100806367536,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,322820391276,423626758812,100806367536,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,50524,63570,13046,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1382,1809,427,Count SELECT queries with all subqueries
SelectQuery,551,720,169,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,32222727222,44698937694,12476210472,Total time of SELECT queries.
SelectedBytes,15576985398397,20444492880150,4867507481753,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,39483282,51812634,12329352,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,39483282,51812634,12329352,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,5380,7060,1680,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,5380,7060,1680,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,5380,7060,1680,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,322820414094,423626782128,100806368034,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,91,91,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,58885,83667,24782,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,197,278,81,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,44886,56101,11215,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,346589277,448220966,101631689,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,2939535585,3995417827,1055882242,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,3515481428,4646352258,1130870830,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHit,38789601,50849513,12059912,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,4831233956027,6333071632233,1501837676206,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,2877619332,3911008069,1033388737,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,114357998366,152314613095,37956614729,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,4328132,5994314,1666182,Time spent loading marks
WriteBufferFromFileDescriptorWrite,529,532,3,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,30101,30272,171,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
