event,start_value,end_value,diff,description
MemoryWorkerRun,278,0,-278,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,180154,0,-180154,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,216,0,-216,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,170,0,-170,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,158,0,-158,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,488,0,-488,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,2048,0,-2048,Time spent to take data parts snapshot to build ranges from them.
NetworkReceiveBytes,249,0,-249,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,9,0,-9,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OpenedFileCacheMicroseconds,26,0,-26,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,141,0,-141,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2661393,0,-2661393,Total time spent holding data parts lock in MergeTree tables
PartsLocks,93,0,-93,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,0,-1,Count queries with all subqueries
Query,1,0,-1,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryPlanOptimizeMicroseconds,44,0,-44,Total time spent executing query plan optimizations.
RWLockAcquiredReadLocks,180,0,-180,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,4474,0,-4474,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,13638483,0,-13638483,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,490111,0,-490111,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
Seek,278,0,-278,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,0,-1,Count SELECT queries with all subqueries
SelectQuery,1,0,-1,"Same as Query, but only for SELECT queries."
ServerStartupMilliseconds,2690,0,-2690,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,365,0,-365,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLocks,914,0,-914,Number of times shared data parts lock has been acquired for MergeTree tables
SynchronousReadWaitMicroseconds,1251,0,-1251,Time spent in waiting for synchronous reads in asynchronous local read.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,64,0,-64,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,54,0,-54,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254820,0,-254820,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,169,0,-169,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
WriteBufferFromFileDescriptorWrite,1,0,-1,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,0,-60,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
