event,start_value,end_value,diff,description
QueryConditionCacheHits,2514,3646,1132,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,2518,3650,1132,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,1073139,1960199,887060,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,32528798538,50038356143,17509557605,Total time of all queries.
RWLockAcquiredReadLocks,3485,4678,1193,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,3744406,4934613,1190207,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,11141097766727,16139173000804,4998075234077,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,11023098758333,15987046663154,4963947904821,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,1588763460768,2743135075939,1154371615171,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,7052,7052,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,754419919642,1094041372174,339621452532,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,754419919642,1094041372174,339621452532,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,1828,1828,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,230454,300814,70360,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,3149,4562,1413,Count SELECT queries with all subqueries
SelectQuery,1267,1834,567,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,32528798538,50038356143,17509557605,Total time of SELECT queries.
SelectedBytes,36156265415520,52443694254855,16287428839335,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,92323362,133861536,41538174,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,92323362,133861536,41538174,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,2516,3648,1132,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,2516,3648,1132,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,2516,3648,1132,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,754419948754,1094041402548,339621453794,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,7750,7750,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,94648,135175,40527,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,1450,1848,398,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,267381,349415,82034,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,605888161,927106650,321218489,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,35752208843,74329576126,38577367283,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,6105834360,8797191044,2691356684,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,205204063,327142075,121938012,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,88976236,128912969,39936733,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,11129763971318,16124189936006,4994425964688,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,5567063907,8147308440,2580244533,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,219578662454,324135373007,104556710553,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,4948301,8399464,3451163,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
