event,value,description
ThreadPoolReaderPageCacheMissElapsedMicroseconds,8147308440,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,74329576126,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,2,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,7750,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,18315,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1425,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3857,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,710,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1098,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,7420772,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,62,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,105978590,Cumulative time spend in logging
InterfaceHTTPSendBytes,2156371,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,1944654,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,5522916,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,4931,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,641,Number of created server HTTP connections
HTTPServerConnectionsReused,1811,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,1819,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,15,Number of expired server HTTP connections.
HTTPServerConnectionsReset,7,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,60002,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,12389580064,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,18172292865,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,535331,Total number of CPU preemptions
ConcurrencyControlUpscales,60002,Total number of CPU upscaling events
ConcurrencyControlDownscales,60002,Total number of CPU downscaling events
MemoryWorkerRun,300814,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,409168851,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,26463,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1804310,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,67,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,67,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
