event,value,description
InterfaceHTTPReceiveBytes,734140,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,5522916,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,4931,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,265,Number of created server HTTP connections
HTTPServerConnectionsReused,681,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,687,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,9,Number of expired server HTTP connections.
HTTPServerConnectionsReset,3,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,22579,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,2514727761,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,3814056878,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,165390,Total number of CPU preemptions
ConcurrencyControlUpscales,22579,Total number of CPU upscaling events
ConcurrencyControlDownscales,22579,Total number of CPU downscaling events
MemoryWorkerRun,160256,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,178525050,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,26463,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1804310,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,67,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,67,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
