event,start_value,end_value,diff,description
MemoryWorkerRun,89038,160256,71218,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,109008338,178525050,69516712,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,792,894,102,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,789,994,205,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,512,578,66,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2562,3047,485,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,14631,16009,1378,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,43489,81234,37745,Total time spent while merging sorted columns
NetworkReceiveBytes,381794,739071,357277,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,628074070,628082191,8121,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,5940930,6342891,401961,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,121001,158451,37450,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,64300341791,124918471132,60618129341,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,13494441621,35057629637,21563188016,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,1323008,1323008,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,3077157373634,6121899466590,3044742092956,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,2816,5576,2760,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,204366,408216,203850,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,148482,431733,283251,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1557,2979,1422,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,7919397,7919463,66,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,3,4,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,457,529,72,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,877,1734,857,Count queries with all subqueries
Query,353,698,345,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,694,1382,688,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,698,1386,688,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,290616,585723,295107,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,8670708074,16654535249,7983827175,Total time of all queries.
RWLockAcquiredReadLocks,1543,2290,747,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,1415020,2572532,1157512,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,3068474878315,6103852068925,3035377190610,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,3040734015663,6053258511677,3012524496014,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,463748841142,993603000654,529854159512,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,3489,3489,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,208385428822,414798467110,206413038288,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,208385428822,414798467110,206413038288,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,696,696,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,89038,160256,71218,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,877,1734,857,Count SELECT queries with all subqueries
SelectQuery,353,698,345,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,8670708074,16654535249,7983827175,Total time of SELECT queries.
SelectedBytes,9980211890388,19868836539211,9888624648823,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,25539372,50785188,25245816,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,25539372,50785188,25245816,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,696,1384,688,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,696,1384,688,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,696,1384,688,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,208385455574,414798494676,206413039102,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,7750,7750,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,35639,64351,28712,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,390,589,199,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,103979,185347,81368,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,166895504,340811015,173915511,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,9708153232,22948273662,13240120430,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,1834532517,3381600083,1547067566,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,58220122,118176904,59956782,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,24481557,48713137,24231580,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,3064223404118,6096093637905,3031870233787,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,1608643793,3122337754,1513693961,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,62466377430,121538052373,59071674943,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,1621312,2974188,1352876,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
