timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55162.66,24,262144,64,175133,11539692386,64,72,142,1,603,2602716,24,45629,69,209,131689722,1208,1,68,26190,820232,4,570,603,104680,201790848,69546827,55551681,3437998473,603,1627,2,1,4,4,394,1,3423559692,3376817329,519028815,261909130,261925514,2,1,11524001720,73389,73389,4,4,4,261909130,11,3,615057,24258890,5121947,74245,26122,3423559692,2528471,64427173,7342
60172.63,24,262144,64,182834,12046780806,64,72,144,1,603,2712846,24,47833,69,209,132220626,1208,1,68,27321,878956,4,570,603,109204,203931072,72683362,61922754,3586319242,603,1627,2,1,4,4,394,1,3571209758,3525058057,559174304,273444293,273444293,2,1,12031548892,73389,73389,4,4,4,273444293,11,3,622602,27292455,5274609,78207,27253,3571209758,2634639,67412162,7342
65177.41,24,262144,64,195937,12910277150,64,72,146,1,603,2902995,24,51487,69,209,132486078,1208,1,68,29245,920295,4,570,603,116900,224505928,80180028,71637340,3839440267,603,1627,2,1,4,4,394,1,3823261214,3777425723,673607528,293074423,293074423,2,1,12895274612,73389,73389,4,4,4,293074423,11,3,650601,29732932,5589599,85318,29177,3823261214,2817677,74593854,7342
70195.46,24,262144,64,215934,14227702294,64,72,150,1,603,3145849,24,57154,69,209,132751530,1208,1,68,32183,944956,4,570,603,128660,246997208,88072171,76293129,4226283027,603,1627,2,1,4,4,394,1,4208481822,4162528717,725588006,323017393,323017393,2,1,14212044396,73389,73389,4,4,4,323001009,11,3,674831,31368916,5833292,91931,32115,4208481822,3053918,82244392,7342
75212.79,24,262144,64,222949,14690091854,64,72,151,1,603,3255783,24,59162,69,209,133282434,1208,1,68,33212,1044642,4,570,603,132780,265715672,91011873,81943666,4361771647,603,1627,2,1,4,4,394,1,4343354910,4297721138,758160161,333522523,333522523,2,1,14674991012,73389,73389,4,4,4,333522523,11,3,682518,34067129,5961842,99658,33144,4343354910,3156125,85052527,7342
80475.43,24,262144,64,229520,15122852526,64,72,152,1,603,3364882,24,61012,69,209,133282434,1208,1,68,34177,1161815,4,570,603,136640,267539224,94133088,88018780,4488842474,603,1627,2,1,4,4,394,1,4469839390,4424244267,787161312,343360227,343360227,2,1,15107849988,73389,73389,4,4,4,343360227,11,3,693126,36774282,6109117,103759,34109,4469839390,3261123,88026868,7342
85744.57,24,262144,64,234600,15457899022,64,72,153,1,603,3485393,24,62452,69,209,133547886,1208,1,68,34923,1338610,4,570,603,139624,268954776,97645988,95234468,4587084768,603,1627,2,1,4,4,394,1,4567619102,4522121259,865537656,350977899,350977899,2,1,15443027556,73389,73389,4,4,4,350977899,11,3,700186,39677562,6207641,149139,34855,4567619102,3336254,91441644,7342
91004.30,24,262144,64,239681,15792480150,64,72,154,1,603,3565564,24,63891,69,209,133547886,1208,1,68,35670,1493319,4,570,603,142616,270374488,99363311,101223642,4685580909,603,1627,2,1,4,4,394,1,4665660958,4619868658,983482757,358575313,358591697,2,1,15777313772,73389,73389,4,4,4,358575313,11,3,708252,42503517,6328952,152359,35603,4665660958,3413205,93037652,7342
96195.32,24,262144,64,244697,16123066890,64,72,154,1,603,3649968,24,65261,69,209,133547886,1208,1,68,36407,1609378,4,570,603,145564,288563984,101151023,106843115,4782506359,603,1627,2,1,4,4,394,1,4762129950,4716503947,1095898169,366088648,366105032,2,1,16107900512,73389,73389,4,4,4,366088648,11,3,712755,45388162,6415019,156804,36340,4762129950,3493164,94739692,7342
101301.75,24,262144,64,249709,16453391486,64,72,155,1,603,3732051,24,66682,69,209,133813338,1208,1,68,37142,1774739,4,570,603,148504,289951184,103845031,114286869,4879297736,603,1627,2,1,4,4,394,1,4858467870,4813136823,1250798865,373601983,373601983,2,1,16438487252,73389,73389,4,4,4,373601983,11,3,727096,48413596,6536504,160103,37074,4858467870,3571948,97313570,7342
106380.47,24,262144,64,254892,16794657286,64,72,156,1,603,3814969,24,68148,69,209,133813338,1208,1,68,37904,1922168,4,570,603,151556,291390096,107328828,123638716,4979776404,603,1627,2,1,4,4,394,1,4958475806,4912852480,1311816820,381363237,381363237,2,1,16779982428,73389,73389,4,4,4,381363237,11,3,735486,51353976,6665136,163462,37837,4958475806,3651507,100668989,7342
111500.92,24,262144,64,260315,17152182630,64,72,157,1,603,3908737,24,69673,69,209,134078790,1208,1,68,38703,2109501,4,570,603,154748,292895760,109774619,130001779,5084861661,603,1627,2,1,4,4,394,1,5063071262,5017393854,1365227021,389472429,389488813,2,1,17136786876,73389,73389,4,4,4,389472429,11,3,746097,54424783,6830859,172351,38635,5063071262,3736386,102948789,7342
116527.90,24,262144,64,265451,17490633690,64,72,158,1,603,4001999,24,71138,69,209,134344242,1208,1,68,39457,2252210,4,570,603,157764,294325264,112558907,137562013,5184151551,603,1627,2,1,4,4,394,1,5161899550,5116365579,1397195908,397174180,397174180,2,1,17475663920,73389,73389,4,4,4,397174180,11,3,758280,57575690,6934046,185889,39389,5161899550,3816110,105629687,7342
121578.35,24,262144,64,270458,17820365154,64,72,159,1,603,4080620,24,72562,69,209,134344242,1208,1,68,40192,2490528,4,570,603,160704,295721104,115411494,145606543,5280945256,603,1627,2,1,4,4,394,1,5258237470,5212704435,1469195839,404673290,404673290,2,1,17805624760,73389,73389,4,4,4,404673290,11,3,767925,60533966,7031621,188778,40124,5258237470,3891842,108385675,7342
126678.19,24,262144,64,275399,18146036694,64,72,160,1,603,4157328,24,73879,69,209,134344242,1208,1,68,40919,2631684,4,570,603,163612,297100304,118182344,152935770,5376685344,603,1627,2,1,4,4,394,1,5353526814,5307945050,1528636939,412071937,412071937,2,1,18131165228,73389,73389,4,4,4,412071937,11,3,780766,63817243,7172912,191753,40851,5353526814,3965575,111014236,7342
131747.89,24,262144,64,280952,18512081718,64,72,160,1,603,4245633,24,75464,69,209,134609694,1208,1,68,41736,2774163,4,570,603,166880,298647120,121271471,161648812,5484268006,603,1627,2,1,4,4,394,1,5460612638,5414978575,1573486294,420377737,420394121,2,1,18496620428,73389,73389,4,4,4,420377737,11,3,791771,66703179,7342159,195103,41668,5460612638,4050530,113935708,7342
137551.34,24,262144,64,286402,18871111082,64,72,161,1,603,4338706,24,77014,69,209,134609694,1208,1,68,42534,3033580,4,570,603,170076,300161488,123478470,170141469,5589490157,603,1627,2,1,4,4,394,1,5565339166,5519923250,1640734040,428538240,428554624,2,1,18855682560,73389,73389,4,4,4,428538240,11,3,800177,70251139,7463499,207388,42467,5565339166,4131318,116020102,7342
145143.92,24,262144,64,290979,19172662066,64,72,162,1,603,4412708,24,78320,69,209,134875146,1208,1,68,43208,3247512,4,570,603,172768,301440464,125942875,179629690,5678143270,603,1627,2,1,4,4,394,1,5653550622,5608105401,1691166758,435390182,435406566,2,1,19157168008,73389,73389,4,4,4,435390182,11,3,806652,74635848,7570243,210539,43140,5653550622,4202169,118378661,7342
150167.98,24,262144,64,296069,19507833018,64,72,163,1,603,4492201,24,79763,69,209,134875146,1208,1,68,43956,3403528,4,570,603,175760,302865360,128095203,186380498,5776647011,603,1627,2,1,4,4,394,1,5751592478,5706099091,1719942039,443020364,443020364,2,1,19492896016,73389,73389,4,4,4,443020364,11,3,812055,78146411,7666848,213418,43888,5751592478,4278783,120434120,7342
155230.12,24,262144,64,300879,19824919342,64,72,164,1,603,4567739,24,81131,69,209,135140598,1208,1,68,44661,3518066,4,570,603,178580,304205712,131635743,196718931,5869490245,603,1627,2,1,4,4,394,1,5843998238,5798779261,1883616506,450222403,450238787,2,1,19809785732,73389,73389,4,4,4,450222403,11,3,825447,81336081,7813501,216609,44593,5843998238,4351130,123828468,7342
161137.89,24,262144,64,305795,20148952482,64,72,165,1,603,4642812,24,82524,69,209,135406050,1208,1,68,45386,3695989,4,570,603,181480,305576720,134985226,206023872,5964973273,603,1627,2,1,4,4,394,1,5939025438,5893478784,1981179429,457580090,457596474,2,1,20133523960,73389,73389,4,4,4,457580090,11,3,835657,84903375,7957528,219640,45318,5939025438,4423172,127033625,7342
166223.18,24,262144,64,310725,20473903126,64,72,165,1,603,4720850,24,83870,69,209,135406050,1208,1,68,46109,3867578,4,570,603,184372,306955856,136597046,211815814,6060187352,603,1627,2,1,4,4,394,1,6033790494,5988467081,2000916621,464962353,464978737,2,1,20458343532,73389,73389,4,4,4,464962353,11,3,838122,88280372,8031350,222742,46041,6033790494,4498108,128571561,7342
172035.89,24,262144,64,316389,20846981326,64,72,166,1,603,4803557,24,85448,69,209,135406050,1208,1,68,46940,4063929,4,570,603,187700,308536080,138914492,219362626,6169752158,603,1627,2,1,4,4,394,1,6142842398,6097534430,2039855492,473450536,473466920,2,1,20831823584,73389,73389,4,4,4,473450536,11,3,846210,91852114,8137759,226066,46873,6142842398,4577491,130783239,7342
177835.54,24,262144,64,321242,21166361410,64,72,168,1,603,4884657,24,86882,69,209,135671502,1208,1,68,47652,4358453,4,570,603,190544,309882384,143415343,234812871,6262788166,603,1627,2,1,4,4,394,1,6235432748,6190884360,2186782007,480701727,480718111,2,1,21150875988,73389,73389,4,4,4,480701727,11,3,863736,95559544,8302779,231103,47584,6235432748,4653554,135118603,7342
182931.98,24,262144,64,325861,21470664906,64,72,168,1,603,4950989,24,88158,69,209,135936954,1208,1,68,48331,4566146,4,570,603,193260,311170960,144667570,240582211,6352215310,603,1627,2,1,4,4,394,1,6324430636,6279836544,2196945691,487619205,487635589,2,1,21455245020,73389,73389,4,4,4,487619205,11,3,866988,98690462,8388625,233902,48263,6324430636,4717087,136284636,7342
187970.78,24,262144,64,330858,21800006462,64,72,169,1,603,5033293,24,89579,69,209,135936954,1208,1,68,49063,4613492,4,570,603,196188,312563152,147734900,249213429,6448613135,603,1627,2,1,4,4,394,1,6420375340,6376032283,2272061778,495107964,495124348,2,1,21784750416,73389,73389,4,4,4,495107964,11,3,873902,102193831,8533588,236929,48995,6420375340,4796364,139207060,7342
193051.60,24,262144,64,336915,22199081630,64,72,170,1,603,5133812,24,91283,69,209,136202406,1208,1,68,49954,4752998,4,570,603,199748,314246928,150817840,257404570,6565808130,603,1627,2,1,4,4,394,1,6537029420,6492741421,2317985792,504183812,504183812,2,1,22184087728,73389,73389,4,4,4,504183812,11,3,880096,105247038,8674148,240262,49886,6537029420,4893550,142150988,7342
198088.56,24,262144,64,344803,22718949570,64,72,172,1,603,5257797,24,93545,69,209,136467858,1208,1,68,51112,4821664,4,570,603,204388,316440080,154391280,264304607,6718542234,603,1627,2,1,4,4,394,1,6689072940,6644705100,2367997857,515989311,516005695,2,1,22703529684,73389,73389,4,4,4,515989311,11,3,892556,107935383,8873437,244402,51045,6689072940,5013395,145525985,7342
203096.57,24,262144,64,366151,24125674008,64,72,175,2,603,5570795,24,99512,69,209,136998762,1208,1,68,54248,4837383,4,570,603,216928,322192016,164846976,267687375,7131166321,603,1627,2,1,4,4,394,1,7099983660,7055966458,2541215822,547943195,547965612,2,1,24109500580,73389,73389,4,4,4,547943195,11,3,934466,109040705,9342454,253792,54180,7099983660,5317003,155513878,7342
208109.04,24,262144,64,388914,25625481800,64,72,179,2,603,5917489,24,105953,69,209,137529666,1208,1,68,57592,4846338,4,570,603,230308,345293536,175122918,268740813,7571269409,603,1627,2,1,4,4,394,1,7538288428,7494336921,2579978913,582045098,582061482,2,1,25609984312,73389,73389,4,4,4,582045098,11,3,958851,109957456,9718396,264779,57524,7538288428,5652710,165414397,7342
