timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
56484.20,22,262144,64,79280,5223880256,64,41,126,1,603,1309031,17,18611,69,11070,129300654,1208,1,68,12108,2275313,4,192985,603,48330,108707416,31457128,88769965,1585161486,603,1426,2,1,4,4,7131,1,1577803788,1530559373,493484018,118374922,118391306,2,1,5208496568,73389,73389,4,4,4,118374922,16,3,366598,44134583,2766289,58417,12040,1577803788,1250614,28695206,7897
61552.98,22,262144,64,84064,5538997192,64,41,127,1,603,1383875,17,19970,69,11070,129566106,1208,1,68,12812,2436661,4,192985,603,51146,110043096,34300031,95793053,1677885601,603,1426,2,1,4,4,7131,1,1670078476,1622672502,554224719,125538160,125554544,2,1,5523679040,73389,73389,4,4,4,125538160,16,3,373253,47235224,2856567,61319,12744,1670078476,1322556,31447762,7897
67789.00,22,262144,64,89807,5917494056,64,41,128,1,603,1479781,17,21590,69,11070,129566106,1208,1,68,13656,2663786,4,192985,603,54522,111644056,37310035,104490562,1789034664,603,1426,2,1,4,4,7131,1,1780703244,1733321785,610248040,134147064,134147064,2,1,5902470816,73389,73389,4,4,4,134147064,16,3,382948,50930965,3005208,69633,13588,1780703244,1410148,34308783,7897
75186.09,22,262144,64,95722,6307263112,64,41,129,1,603,1580576,17,23258,69,11070,129831558,1208,1,68,14524,2944669,4,192985,603,57998,113297496,40047191,113938415,1903492409,603,1426,2,1,4,4,7131,1,1894604812,1847286007,657099320,142993536,143009920,2,1,6291715584,73389,73389,4,4,4,142993536,16,3,386824,55900719,3130601,73158,14457,1894604812,1507418,36920900,7897
80642.68,22,262144,64,100557,6625987836,64,41,130,1,603,1663774,17,24630,69,11070,130097010,1208,1,68,15235,3126812,4,192985,603,60838,114642392,42728016,122533349,1997000327,603,1426,2,1,4,4,7131,1,1987665932,1940436983,693206084,150236535,150252919,2,1,6610407540,73389,73389,4,4,4,150236535,16,3,391225,59145836,3244446,85955,15167,1987665932,1577819,39488089,7897
85727.55,22,262144,64,104740,6901452184,64,41,130,1,603,1792172,17,25772,69,11070,130097010,1208,1,68,15850,3226553,4,192985,603,63298,115809560,46130552,131277993,2078003713,603,1426,2,1,4,4,7131,1,2068275212,2020975495,824915291,156509004,156509004,2,1,6885675280,73389,73389,4,4,4,156492620,16,3,399391,62142431,3360707,146815,15782,2068275212,1645357,42774156,7897
91113.22,22,262144,64,109197,7195138848,64,41,131,1,603,1860574,17,27044,69,11070,130097010,1208,1,68,16501,3563890,4,192985,603,65906,117044568,47825197,137309741,2163878009,603,1426,2,1,4,4,7131,1,2153734156,2106789000,862614396,163172530,163188914,2,1,7179591320,73389,73389,4,4,4,163172530,16,3,402046,65272563,3423014,149263,16434,2153734156,1711311,44406079,7897
96174.55,22,262144,64,113916,7506261396,64,41,132,1,603,1930398,17,28385,69,11070,130362462,1208,1,68,17197,3776296,4,192985,603,68690,118370520,50549450,145528481,2255539357,603,1426,2,1,4,4,7131,1,2244960268,2197750243,905266860,170243497,170259881,2,1,7490713868,73389,73389,4,4,4,170243497,16,3,412100,68721479,3532802,152164,17130,2244960268,1778234,47019848,7897
101707.51,22,262144,64,118662,7818622512,64,41,133,1,603,1996283,17,29735,69,11070,130362462,1208,1,68,17892,3989662,4,192985,603,71466,119686936,52330774,151707219,2346939491,603,1426,2,1,4,4,7131,1,2335924236,2289057305,964145547,177343358,177359742,2,1,7803107752,73389,73389,4,4,4,177343358,16,3,418210,72013290,3627935,154822,17824,2335924236,1841461,48706309,7897
107779.44,22,262144,64,124081,8175885712,64,41,134,1,603,2074383,17,31264,69,11070,130627914,1208,1,68,18687,4160180,4,192985,603,74650,121200152,54592534,162368850,2451767265,603,1426,2,1,4,4,7131,1,2440257548,2393455924,1415678354,185468934,185485318,2,1,8160633096,73389,73389,4,4,4,185468934,16,3,425940,76241172,3737685,159241,18620,2440257548,1915142,50858161,7897
112876.88,22,262144,64,128686,8479271704,64,41,134,1,603,2142201,17,32524,69,11070,130627914,1208,1,68,19366,4278609,4,192985,603,77362,122481752,56451255,168993375,2541061276,603,1426,2,1,4,4,7131,1,2529124364,2482198418,1494957554,192370028,192370028,2,1,8464281232,73389,73389,4,4,4,192370028,16,3,431497,79433241,3869073,161993,19298,2529124364,1980208,52585494,7897
118010.15,22,262144,64,133393,8789342368,64,41,135,1,603,2219867,17,33862,69,11070,130627914,1208,1,68,20057,4388023,4,192985,603,80126,123789912,58842664,175219815,2632068162,603,1426,2,1,4,4,7131,1,2619695116,2572922877,1544745899,199410386,199410386,2,1,8774056984,73389,73389,4,4,4,199410386,16,3,440798,82250401,3986324,167555,19989,2619695116,2052312,54859408,7897
123040.94,22,262144,64,139315,9179570176,64,41,136,1,603,2307065,17,35501,69,11070,130893366,1208,1,68,20927,4522549,4,192985,603,83606,125442456,61397290,181836122,2746637722,603,1426,2,1,4,4,7131,1,2733727756,2686919174,1579619245,208273242,208289626,2,1,9164022648,73389,73389,4,4,4,208273242,16,3,443193,85125779,4076956,170511,20859,2733727756,2136554,57323114,7897
128054.16,22,262144,64,147822,9740282418,64,41,138,1,603,2433087,17,37919,69,11070,131158818,1208,1,68,22178,4644368,4,192985,603,88614,127803544,66448990,190460252,2911469675,603,1426,2,1,4,4,7131,1,2897829900,2850880497,1673509467,221010470,221026854,2,1,9724460680,73389,73389,4,4,4,221010470,16,3,459425,87609427,4307156,174400,22111,2897829900,2258687,62144703,7897
133064.33,22,262144,64,170872,11259116230,64,41,141,1,603,2751756,17,44359,69,11070,131689722,1208,1,68,25565,4653355,4,192985,603,102158,134007192,77442349,191528637,3357095055,603,1426,2,1,4,4,7131,1,3341639692,3294782857,1702083820,255546549,255546549,2,1,11244048156,73389,73389,4,4,4,255546549,16,3,486708,88492521,4790574,182652,25497,3341639692,2569104,72655147,7897
138079.23,22,262144,64,193669,12760845146,64,41,146,2,603,3111495,17,50851,69,11070,132486078,1208,1,68,28910,4662486,4,192985,603,115538,140128920,88114432,192488709,3796721025,603,1426,2,1,4,4,7131,1,3779483166,3733728274,1732904426,289664836,289681220,2,1,12745252784,73389,73389,4,4,4,289664836,16,3,506285,89451144,5247271,191391,28842,3779483166,2920104,82868642,7897
143094.81,22,262144,64,216562,14269124354,64,41,150,2,603,3475073,17,57311,69,11070,133016982,1208,1,68,32274,4668230,4,192985,603,128990,146241816,98192101,193112481,4239315409,603,1426,2,1,4,4,7131,1,4220278302,4174678418,1757501938,323940930,323957314,2,1,14253400920,73389,73389,4,4,4,323940930,16,3,524285,90311205,5555620,199393,32206,4220278302,3275680,92638925,7897
148104.14,22,262144,64,240326,15835016322,64,41,154,2,603,3827420,17,64021,69,11070,133547886,1208,1,68,35765,4674099,4,192985,603,142958,152579544,109205890,193612588,4698862161,603,1426,2,1,4,4,7131,1,4677981726,4632358869,1790944797,359548002,359548002,2,1,15819391192,73389,73389,4,4,4,359531618,16,3,547325,91153489,5921717,207500,35697,4677981726,3619920,103285687,7897
153113.50,22,262144,64,264932,17456355054,64,41,158,2,603,4183533,17,70945,69,11070,134344242,1208,1,68,39381,4680320,4,192985,603,157426,176096896,120772042,194108717,5174758533,603,1426,2,1,4,4,7131,1,5151938078,5106370367,1818767063,396381715,396398099,2,1,17440795460,73389,73389,4,4,4,396381715,16,3,560244,92008757,6270101,215731,39313,5151938078,3967802,114503982,7897
158143.64,22,262144,64,289088,19048202586,64,41,162,2,603,4538511,17,77754,69,11070,134875146,1208,1,68,42929,4684981,4,192985,603,171626,216699560,131140009,194422421,5641711358,603,1426,2,1,4,4,7131,1,5616981534,5571714979,1842762965,432560068,432576452,2,1,19032642992,73389,73389,4,4,4,432560068,16,3,572023,92814421,6562831,223785,42861,5616981534,4314726,124579272,7897
163151.06,22,262144,64,313912,20683852298,64,41,166,2,603,4875678,17,84794,69,11070,135406050,1208,1,68,46577,4688508,4,192985,603,186218,223267304,141565597,194564926,6121817572,603,1426,2,1,4,4,7131,1,6095132190,6049865864,1868844388,469746037,469746037,2,1,20668104732,73389,73389,4,4,4,469729653,16,3,581176,93558117,6784660,232845,46509,6095132190,4642833,134785281,7897
168160.36,22,262144,64,339978,22400880206,64,41,171,2,603,5209279,17,92174,69,11070,136202406,1208,1,68,50402,4692500,4,192985,603,201518,230136680,152084414,194622927,6624591973,603,1426,2,1,4,4,7131,1,6595880748,6551730655,1893241792,508770888,508770888,2,1,22385198176,73389,73389,4,4,4,508754504,16,3,593396,94293994,7008221,241472,50334,6595880748,4967807,145081983,7897
173167.18,22,262144,64,364389,24009451484,64,41,175,2,603,5547481,17,99041,69,11070,136998762,1208,1,68,53988,4696010,4,192985,603,215862,253453240,162405662,194684105,7096387561,603,1426,2,1,4,4,7131,1,7065773868,7021936807,1917354192,545326073,545342457,2,1,23994347212,73389,73389,4,4,4,545326073,16,3,611427,95027282,7234493,250108,53920,7065773868,5297373,155177309,7897
178174.48,22,262144,64,391057,25766721804,64,41,179,2,603,5903266,17,106508,69,11070,137529666,1208,1,68,57908,4699350,4,192985,603,231542,260490744,174249841,194746579,7612255184,603,1426,2,1,4,4,7131,1,7579576108,7535606515,1946767128,585258077,585274461,2,1,25751355388,73389,73389,4,4,4,585258077,16,3,626536,95802266,7504930,259097,57840,7579576108,5644169,166752293,7897
