timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55151.41,4,262144,64,209156,13781110218,64,81,148,1,603,2826000,3,55235,69,106,132751530,1208,1,68,31186,715197,4,3017,603,124664,209943032,78913811,50483786,4094782006,603,915,2,1,4,4,290,1,4077803038,4032022802,603717400,312862360,312862360,2,1,13765222944,73389,73389,4,4,4,312845976,8,3,588511,21165227,4995830,91708,31118,4077803038,2734292,73921017,10376
60161.78,4,262144,64,215996,14231765526,64,81,150,1,603,2933635,3,57212,69,106,132751530,1208,1,68,32190,769903,4,3017,603,128684,211844024,82807907,57296014,4227109355,603,915,2,1,4,4,290,1,4209530398,4163704569,645328305,323099313,323115697,2,1,14216369772,73389,73389,4,4,4,323099313,8,3,600607,24089460,5163920,95617,32123,4209530398,2838018,77647164,10376
65169.20,4,262144,64,222587,14666367822,64,81,151,1,603,3032896,3,59066,69,106,133282434,1208,1,68,33158,828198,4,3017,603,132556,213673912,85101772,62476032,4354573702,603,915,2,1,4,4,290,1,4336408094,4290751675,667587486,332981851,332998235,2,1,14651201444,73389,73389,4,4,4,332981851,8,3,605937,26880227,5278451,100731,33091,4336408094,2932165,79826979,10376
70176.03,4,262144,64,235294,15503393072,64,81,153,1,603,3220567,3,62629,69,106,133547886,1208,1,68,35025,886897,4,3017,603,140020,217200376,91382526,70300694,4600197752,603,915,2,1,4,4,290,1,4580988446,4535450694,752680100,352010091,352010091,2,1,15487723108,73389,73389,4,4,4,351993707,8,3,619687,29392991,5520954,106627,34957,4580988446,3113940,85865505,10376
75182.46,4,262144,64,255977,16866294750,64,81,156,1,603,3481763,3,68447,69,106,133813338,1208,1,68,38063,921173,4,3017,603,152180,239526200,98729272,73921661,5000184613,603,915,2,1,4,4,290,1,4979316254,4933788345,813358939,382980935,382997319,2,1,16851161140,73389,73389,4,4,4,382980935,8,3,638352,31046941,5709988,113413,37996,4979316254,3368350,93023761,10376
80221.10,4,262144,64,263712,17376135682,64,81,158,1,603,3593171,3,70638,69,106,134344242,1208,1,68,39201,1016102,4,3017,603,156728,241678328,102374180,80383890,5149884045,603,915,2,1,4,4,290,1,5128345118,5082877762,848823105,394573442,394573442,2,1,17361231448,73389,73389,4,4,4,394573442,8,3,650122,33869007,5853965,118403,39134,5128345118,3474768,96524695,10376
85602.08,4,262144,64,270966,17853922894,64,81,159,1,603,3712986,3,72701,69,106,134344242,1208,1,68,40267,1214578,4,3017,603,160996,261176512,105624164,86908703,5290246251,603,915,2,1,4,4,290,1,5268067870,5222570768,893640186,405432987,405449371,2,1,17839051428,73389,73389,4,4,4,405432987,8,3,662628,36796874,6007871,122665,40199,5268067870,3590321,99621078,10376
90655.91,4,262144,64,276214,18199713986,64,81,160,1,603,3792424,3,74183,69,106,134609694,1208,1,68,41038,1328054,4,3017,603,164080,262639744,109115681,94384226,5391781273,603,915,2,1,4,4,290,1,5369124382,5323648542,928767814,413290386,413290386,2,1,18184776984,73389,73389,4,4,4,413290386,8,3,676558,39519029,6141318,126379,40971,5369124382,3666045,102977773,10376
96526.14,4,262144,64,282138,18590072866,64,81,161,1,603,3876351,3,75848,69,106,134609694,1208,1,68,41910,1532193,4,3017,603,167572,281264368,111609592,101060163,5506612210,603,915,2,1,4,4,290,1,5483419166,5437782737,974148956,422161434,422161434,2,1,18575103096,73389,73389,4,4,4,422161434,8,3,684551,43055736,6239896,129990,41842,5483419166,3746361,105373373,10376
101574.56,4,262144,64,288298,18995898242,64,81,162,1,603,3969595,3,77566,69,106,134875146,1208,1,68,42814,1672131,4,3017,603,171188,282974384,115172080,109861643,5625647919,603,915,2,1,4,4,290,1,5601908254,5556435182,1075160932,431384738,431384738,2,1,18980207576,73389,73389,4,4,4,431368354,8,3,692669,46262136,6354847,133535,42746,5601908254,3836060,108821853,10376
106624.00,4,262144,64,293988,19370921698,64,81,163,1,603,4054255,3,79158,69,106,134875146,1208,1,68,43650,1783980,4,3017,603,174532,284549104,117672867,116642373,5735735773,603,915,2,1,4,4,290,1,5711484446,5666097270,1112212988,439895338,439911722,2,1,19355394872,73389,73389,4,4,4,439895338,8,3,701726,49543421,6484560,136807,43582,5711484446,3917448,111192382,10376
111698.28,4,262144,64,299356,19724577110,64,81,164,1,603,4148560,3,80662,69,106,134875146,1208,1,68,44439,1862779,4,3017,603,177692,302997280,122052875,127821234,5839641235,603,915,2,1,4,4,290,1,5814900254,5769435463,1198865580,447932961,447949345,2,1,19709050284,73389,73389,4,4,4,447932961,8,3,718459,52469614,6639934,140234,44371,5814900254,4008326,115416441,10376
116750.94,4,262144,64,304744,20079543242,64,81,164,1,603,4233205,3,82180,69,106,135140598,1208,1,68,45229,2033843,4,3017,603,180856,304492128,124413179,134981744,5943809333,603,915,2,1,4,4,290,1,5918578206,5873189816,1233060034,456003352,456019736,2,1,20064147488,73389,73389,4,4,4,456003352,8,3,728521,55410093,6752001,143570,45162,5918578206,4089635,117665017,10376
121765.63,4,262144,64,310071,20430777130,64,81,165,1,603,4313414,3,83693,69,106,135406050,1208,1,68,46013,2149655,4,3017,603,183988,305970912,127193688,141734827,6046925125,603,915,2,1,4,4,290,1,6021207582,5975786487,1347619468,463989664,464006048,2,1,20415545216,73389,73389,4,4,4,463989664,8,3,737675,58266293,6877169,146777,45945,6021207582,4166637,120319756,10376
126849.89,4,262144,64,315192,20768003830,64,81,166,1,603,4393049,3,85143,69,106,135406050,1208,1,68,46762,2346426,4,3017,603,186984,307393184,128996321,147512006,6145560935,603,915,2,1,4,4,290,1,6119380510,6074393739,1372068520,471652614,471668998,2,1,20752715016,73389,73389,4,4,4,471652614,8,3,744853,61546557,6971142,149863,46694,6119380510,4243186,122028339,10376
131899.81,4,262144,64,320482,21116812886,64,81,167,1,603,4478010,3,86642,69,106,135671502,1208,1,68,47541,2513714,4,3017,603,190100,308875360,131234525,155083744,6248065775,603,915,2,1,4,4,290,1,6221408852,6176332948,1413292236,479581582,479597966,2,1,21101589608,73389,73389,4,4,4,479581582,8,3,750199,64759131,7076942,155815,47473,6221408852,4322195,124161449,10376
136935.52,4,262144,64,324957,21411154910,64,81,168,1,603,4554032,3,87914,69,106,135936954,1208,1,68,48196,2692347,4,3017,603,192720,310117856,133432413,163045385,6333803058,603,915,2,1,4,4,290,1,6306735916,6262398938,1507749541,486269684,486286068,2,1,21395866096,73389,73389,4,4,4,486269684,8,3,754604,67858909,7158905,159136,48128,6306735916,4394896,126277002,10376
141966.16,4,262144,64,329812,21730924902,64,81,169,1,603,4628124,3,89292,69,106,135936954,1208,1,68,48909,2781465,4,3017,603,195568,311474976,136607715,172379223,6427571213,603,915,2,1,4,4,290,1,6400059180,6355816789,1684549065,493539418,493555802,2,1,21715734392,73389,73389,4,4,4,493539418,8,3,765896,71006737,7289481,162334,48841,6400059180,4465790,129321742,10376
149639.05,4,262144,64,336042,22141603250,64,81,170,1,603,4744159,3,91046,69,106,136202406,1208,1,68,49826,3086602,4,3017,603,199240,313217376,138905042,181787338,6548474458,603,915,2,1,4,4,290,1,6520383276,6475933802,1715660472,502867059,502883443,2,1,22126150596,73389,73389,4,4,4,502867059,8,3,772075,75735275,7419537,184326,49758,6520383276,4559833,131489705,10376
155370.31,4,262144,64,340703,22448659258,64,81,171,2,603,4823443,3,92352,69,106,136202406,1208,1,68,50509,3158571,4,3017,603,201972,314515808,141548632,190410003,6638422445,603,915,2,1,4,4,290,1,6609905452,6565682132,1768134728,509858265,509858265,2,1,22433042764,73389,73389,4,4,4,509841881,8,3,781209,79403681,7519651,194976,50441,6609905452,4628467,134031830,10376
160587.53,4,262144,64,345334,22753749186,64,81,172,2,603,4897573,3,93692,69,106,136467858,1208,1,68,51189,3278761,4,3017,603,204692,315807328,144938419,201797514,6727978053,603,915,2,1,4,4,290,1,6699034412,6654884227,2037241689,516792127,516808511,2,1,22738853588,73389,73389,4,4,4,516792127,8,3,802482,82713587,7681411,202906,51121,6699034412,4694667,137260921,10376
166464.28,4,262144,64,350562,23098495010,64,81,173,2,603,4982784,3,95171,69,106,136733310,1208,1,68,51959,3455542,4,3017,603,207776,317269600,147519458,210183419,6829523741,603,915,2,1,4,4,290,1,6800090924,6755648740,2074502842,524614599,524630983,2,1,23083042356,73389,73389,4,4,4,524614599,8,3,805627,86277075,7764700,208545,51892,6800090924,4774239,139757708,10376
171710.92,4,262144,64,355056,23394606506,64,81,173,2,603,5080221,3,96389,69,106,136733310,1208,1,68,52621,3653554,4,3017,603,210420,318517856,149449462,217318828,6916581176,603,915,2,1,4,4,290,1,6886729516,6842259364,2110495371,531351853,531351853,2,1,23379481532,73389,73389,4,4,4,531351853,8,3,809707,89459928,7842254,238204,52554,6886729516,4842017,141610283,10376
177557.92,4,262144,64,360370,23744469588,64,81,174,2,603,5159775,3,97901,69,106,136733310,1208,1,68,53397,3882174,4,3017,603,213528,319998752,151994897,225463875,7018915549,603,915,2,1,4,4,290,1,6988572460,6944477599,2163330568,539293331,539309715,2,1,23728906564,73389,73389,4,4,4,539293331,8,3,823350,92881468,7998181,241391,53330,6988572460,4918384,143999598,10376
182943.26,4,262144,64,364394,24009779164,64,81,175,2,603,5220713,3,99053,69,106,136998762,1208,1,68,53988,4009117,4,3017,603,215888,321119200,154046565,233075482,7096625661,603,915,2,1,4,4,290,1,7065904940,7022038826,2221312357,545326073,545342457,2,1,23994347212,73389,73389,4,4,4,545326073,8,3,831206,96120605,8085928,243796,53920,7065904940,4976917,145963478,10376
188022.87,4,262144,64,369055,24316835172,64,81,176,2,603,5294871,3,100379,69,106,136998762,1208,1,68,54674,4129267,4,3017,603,218636,339377072,156050644,239789176,7186973901,603,915,2,1,4,4,290,1,7155820332,7111841086,2263497437,552300895,552317279,2,1,24301239380,73389,73389,4,4,4,552300895,8,3,841139,98976512,8219577,249493,54606,7155820332,5045378,147834141,10376
193074.06,4,262144,64,373301,24596693740,64,81,176,2,603,5360453,3,101537,69,106,136998762,1208,1,68,55297,4229728,4,3017,603,221132,340564784,158169279,246280982,7269155310,603,915,2,1,4,4,290,1,7237609260,7193637737,2301129287,558661317,558677701,2,1,24581097948,73389,73389,4,4,4,558661317,8,3,852278,101949416,8329674,252417,55230,7237609260,5108036,149842309,10376
198193.66,4,262144,64,378978,24970865228,64,81,177,2,603,5445357,3,103137,69,106,137264214,1208,1,68,56133,4391827,4,3017,603,224472,342141552,161729338,255319066,7379109799,603,915,2,1,4,4,290,1,7347054380,7303035700,2413176161,567163725,567180109,2,1,24955203900,73389,73389,4,4,4,567163725,8,3,863576,104972750,8460581,255734,56065,7347054380,5189623,153271578,10376
203237.17,4,262144,64,386521,25467857796,64,81,179,2,603,5559009,3,105298,69,106,137529666,1208,1,68,57240,4481663,4,3017,603,228900,344232432,165332988,263922042,7524860991,603,915,2,1,4,4,290,1,7492151084,7448259983,2452668497,578471671,578488055,2,1,25452753524,73389,73389,4,4,4,578471671,8,3,878539,107747920,8620289,259872,57173,7492151084,5299137,156715909,10376
