timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55246.07,22,262144,64,148666,9795860254,64,42,138,1,603,2250822,20,38170,68,1131,131158818,1208,1,67,22303,1160819,3,56471,603,89112,127590840,60022062,70865800,2926689827,603,1544,2,1,4,4,877,1,2914082828,2867096861,524252585,222278071,222294455,2,1,9780235124,73389,73389,4,4,4,222278071,21,3,480364,33565884,4238693,74253,22235,2914082828,2176569,55786283,12935
60368.16,22,262144,64,153369,10105934226,64,42,139,1,603,2325165,20,39529,68,1131,131424270,1208,1,67,22994,1311955,3,56471,603,91876,128901112,62226095,78522695,3017692396,603,1544,2,1,4,4,877,1,3004653580,2957740677,620798429,229332654,229332654,2,1,10090636776,73389,73389,4,4,4,229332654,21,3,490609,36615394,4343259,80014,22926,3004653580,2245151,57885359,12935
65457.65,22,262144,64,159598,10516016134,64,42,140,1,603,2418557,20,41230,68,1131,131424270,1208,1,67,23908,1428897,3,56471,603,95532,130636344,66010761,88908988,3138043498,603,1544,2,1,4,4,877,1,3124453388,3077594042,711570720,238656421,238656421,2,1,10500882524,73389,73389,4,4,4,238656421,21,3,506241,39548183,4461625,83569,23840,3124453388,2334988,61551444,12935
70474.47,22,262144,64,164834,10861020794,64,42,140,1,603,2502290,20,42707,68,1131,131424270,1208,1,67,24676,1597811,3,56471,603,98604,132084600,67386943,93927855,3239182392,603,1544,2,1,4,4,877,1,3225116684,3178444804,726765011,246497436,246497436,2,1,10845166288,73389,73389,4,4,4,246481052,21,3,513397,42359507,4545414,86671,24608,3225116684,2415619,62841763,12935
75544.26,22,262144,64,170421,11229294042,64,42,141,1,603,2586171,20,44288,68,1131,131689722,1208,1,67,25498,1656324,3,56471,603,101896,151120520,71463590,103184103,3347432417,603,1544,2,1,4,4,877,1,3332857868,3286101041,801125055,254852388,254868772,2,1,11213505072,73389,73389,4,4,4,254852388,21,3,524951,45208892,4675157,89781,25431,3332857868,2496390,66789337,12935
80812.67,22,262144,64,176091,11602741326,64,42,142,1,603,2680370,20,45892,68,1131,131689722,1208,1,67,26330,1834730,3,56471,603,105224,152691144,74050681,109323138,3456877502,603,1544,2,1,4,4,877,1,3441789286,3395207372,845907772,263356955,263356955,2,1,11587706020,73389,73389,4,4,4,263356955,21,3,531470,47981831,4780934,96417,26262,3441789286,2583953,69271111,12935
85941.26,22,262144,64,181420,11953581998,64,42,144,1,603,2759280,20,47443,68,1131,132220626,1208,1,67,27112,1902142,3,56471,603,108352,154168328,77485289,116849220,3559386548,603,1544,2,1,4,4,877,1,3543815710,3497768000,886095414,271318691,271335075,2,1,11938022404,73389,73389,4,4,4,271318691,21,3,540376,50818940,4894101,99375,27044,3543815710,2659905,72592237,12935
91149.51,22,262144,64,186443,12284362038,64,42,145,2,603,2835561,20,48868,68,1131,132220626,1208,1,67,27848,2130539,3,56471,603,111300,155560264,79997353,123224185,3656446868,603,1544,2,1,4,4,877,1,3640415774,3594429525,936248556,278850569,278850569,2,1,12269425036,73389,73389,4,4,4,278850569,21,3,544564,54107389,4982213,102566,27781,3640415774,2732995,75015796,12935
96259.14,22,262144,64,191744,12633891990,64,42,145,2,603,2918023,20,50324,68,1131,132220626,1208,1,67,28627,2354543,3,56471,603,114412,157037384,81927013,129597249,3758902850,603,1544,2,1,4,4,877,1,3742389790,3696613890,995572919,286779537,286795921,2,1,12618299628,73389,73389,4,4,4,286779537,21,3,549405,57399995,5049291,106123,28559,3742389790,2811900,76878144,12935
101362.05,22,262144,64,196737,12962971402,64,42,146,2,603,3002317,20,51738,68,1131,132486078,1208,1,67,29363,2436851,3,56471,603,117360,175380464,84882900,138806081,3855824170,603,1544,2,1,4,4,877,1,3838858782,3792843353,1055603819,294260104,294276488,2,1,12947444576,73389,73389,4,4,4,294260104,21,3,565574,60702598,5186362,109179,29295,3838858782,2893138,79697012,12935
106776.41,22,262144,64,201467,13274549394,64,42,147,2,603,3104073,20,53084,68,1131,132486078,1208,1,67,30056,2578495,3,56471,603,120136,176694576,87226921,145577713,3947227060,603,1544,2,1,4,4,877,1,3929822750,3883951606,1110642803,301349614,301349614,2,1,13259383016,73389,73389,4,4,4,301349614,21,3,571231,63994130,5302532,135937,29989,3929822750,2968136,81925307,12935
114258.20,22,262144,64,207445,13668447218,64,42,148,2,603,3200299,20,54768,68,1131,132751530,1208,1,67,30934,2964926,3,56471,603,123644,178357936,90021714,155200163,4062731317,603,1544,2,1,4,4,877,1,4044772894,3999057501,1151710808,310294390,310310774,2,1,13652953160,73389,73389,4,4,4,310294390,21,3,576557,68542385,5421018,139754,30866,4044772894,3060545,84601667,12935
119616.57,22,262144,64,212025,13970194810,64,42,149,2,603,3274740,20,56071,68,1131,132751530,1208,1,67,31608,3111938,3,56471,603,126340,179640624,92377526,163406602,4151504001,603,1544,2,1,4,4,877,1,4133115422,4087255233,1209104524,317154524,317170908,2,1,13954799056,73389,73389,4,4,4,317154524,21,3,587263,72128850,5529040,142589,31540,4133115422,3132151,86849439,12935
125095.30,22,262144,64,216857,14288457474,64,42,150,2,603,3365920,20,57418,68,1131,133016982,1208,1,67,32317,3216122,3,56471,603,129176,180987568,94746128,171014530,4244882383,603,1544,2,1,4,4,877,1,4226045470,4180294299,1257519506,324383298,324399682,2,1,14272865112,73389,73389,4,4,4,324383298,21,3,592577,75516126,5597909,159265,32249,4226045470,3206655,89149246,12935
131169.70,22,262144,64,222431,14655878754,64,42,151,2,603,3455854,20,59019,68,1131,133282434,1208,1,67,33136,3348748,3,56471,603,132452,182539504,97799449,179786248,4352740134,603,1544,2,1,4,4,877,1,4333393438,4287696280,1300951371,332746442,332746442,2,1,14640843448,73389,73389,4,4,4,332746442,21,3,599353,79025510,5741707,162777,33068,4333393438,3293077,92058094,12935
136355.66,22,262144,64,227242,14973030614,64,42,151,2,603,3533618,20,60295,68,1131,133282434,1208,1,67,33844,3569007,3,56471,603,135288,183889136,98891293,184695688,4446113164,603,1544,2,1,4,4,877,1,4426323486,4380343509,1319052455,339948481,339964865,2,1,14957733164,73389,73389,4,4,4,339948481,21,3,600024,82199827,5809431,168585,33777,4426323486,3365033,93082010,12935
142005.69,22,262144,64,232209,15300140638,64,42,152,2,603,3611474,20,61745,68,1131,133282434,1208,1,67,34572,3725675,3,56471,603,138196,185267952,102332292,194474297,4541858027,603,1544,2,1,4,4,877,1,4521612830,4476013946,1413067970,347382055,347398439,2,1,15284810420,73389,73389,4,4,4,347382055,21,3,604135,85681245,5912814,171737,34504,4521612830,3439737,96420116,12935
147135.18,22,262144,64,236249,15566498790,64,42,153,2,603,3673225,20,62902,68,1131,133547886,1208,1,67,35167,3979038,3,56471,603,140576,186399664,103699419,200861338,4620219239,603,1544,2,1,4,4,877,1,4599600670,4553861030,1453525839,353447565,353447565,2,1,15551692860,73389,73389,4,4,4,353447565,21,3,605465,88926001,5974487,174337,35099,4599600670,3498888,97725889,12935
152582.29,22,262144,64,240738,15862017154,64,42,154,2,603,3745274,20,64179,68,1131,133547886,1208,1,67,35825,4172729,3,56471,603,143208,187655024,107450147,215218391,4706873020,603,1544,2,1,4,4,877,1,4685846046,4640223868,1691849415,360154210,360170594,2,1,15846785240,73389,73389,4,4,4,360154210,21,3,622696,92474438,6189344,177573,35757,4685846046,3567701,101262105,12935
157867.05,22,262144,64,245528,16177792758,64,42,154,2,603,3821914,20,65444,68,1131,133547886,1208,1,67,36529,4249428,3,56471,603,146024,188993008,110281844,224944031,4799594291,603,1544,2,1,4,4,877,1,4778120734,4732578559,1737832044,367323481,367339865,2,1,16162233164,73389,73389,4,4,4,367323481,21,3,627641,95643283,6305335,180512,36462,4778120734,3641402,103977234,12935
162923.20,22,262144,64,251029,16540176524,64,42,155,2,603,3905857,20,67038,68,1131,133813338,1208,1,67,37338,4380603,3,56471,603,149260,190521456,111684230,230742268,4906124624,603,1544,2,1,4,4,877,1,4884157982,4838505710,1752447275,375574096,375574096,2,1,16524539328,73389,73389,4,4,4,375557712,21,3,631308,98478408,6450891,183462,37270,4884157982,3722395,105235367,12935
167968.74,22,262144,64,258208,17013301922,64,42,157,3,603,4018031,20,69110,68,1131,134078790,1208,1,67,38393,4537676,3,56471,603,153480,192514736,118024969,245629853,5045038260,603,1544,2,1,4,4,877,1,5022438942,4976808886,2044830596,386324986,386341370,2,1,16998299384,73389,73389,4,4,4,386324986,21,3,648660,101328590,6663665,187222,38325,5022438942,3830809,111363539,12935
172979.13,22,262144,64,274509,18087444202,64,42,159,3,603,4267181,20,73667,68,1131,134344242,1208,1,67,40789,4589632,3,56471,603,163064,196939312,124915197,249605816,5360401870,603,1544,2,1,4,4,877,1,5336487454,5290784526,2081805129,410738800,410755184,2,1,18072507200,73389,73389,4,4,4,410738800,21,3,666196,102969251,6929282,195998,40721,5336487454,4071183,117988784,12935
177988.94,22,262144,64,297266,19586810514,64,42,163,4,603,4599556,20,80078,68,1131,134875146,1208,1,67,44131,4598242,3,56471,603,176432,203057392,136147058,251158914,5800253107,603,1544,2,1,4,4,877,1,5774530078,5729208700,2120972340,444801902,444818286,2,1,19571283688,73389,73389,4,4,4,444801902,21,3,690876,103860628,7320137,204895,44063,5774530078,4394661,128831663,12935
183001.93,22,262144,64,320511,21118713430,64,42,167,4,603,4971209,20,86602,68,1131,135671502,1208,1,67,47546,4604032,3,56471,603,190092,209297072,147206078,252379243,6249597240,603,1544,2,1,4,4,877,1,6222064212,6176946228,2158767822,479630734,479630734,2,1,21103031400,73389,73389,4,4,4,479614350,21,3,704842,104793380,7666324,215020,47478,6222064212,4756189,139545219,12935
188012.39,22,262144,64,341549,22504368166,64,42,171,4,603,5298387,20,92603,68,1131,136202406,1208,1,67,50633,4609827,3,56471,603,202444,231933088,156972972,252909217,6655335202,603,1544,2,1,4,4,877,1,6626158380,6581937350,2189314087,511125866,511125866,2,1,22489538104,73389,73389,4,4,4,511125866,21,3,714450,105577982,7914033,225677,50565,6626158380,5072710,149065082,12935
193027.22,22,262144,64,364362,24007682012,64,42,175,4,603,5631527,20,99032,68,1131,136998762,1208,1,67,53984,4615070,3,56471,603,215848,238024096,167926932,253441603,7096335231,603,1544,2,1,4,4,877,1,7065380652,7021421456,2214807730,545276921,545293305,2,1,23992184524,73389,73389,4,4,4,545276921,21,3,733719,106375374,8238793,235904,53916,7065380652,5395623,159692972,12935
198035.08,22,262144,64,389362,25654841928,64,42,179,4,603,5997270,20,106042,68,1131,137529666,1208,1,67,57658,4619727,3,56471,603,230540,244685216,177770809,253849148,7579710336,603,1544,2,1,4,4,877,1,7546808108,7502897551,2237967397,582716842,582733226,2,1,25639541048,73389,73389,4,4,4,582716842,21,3,748242,107220472,8533402,245017,57590,7546808108,5752253,169243148,12935
