timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
56374.59,33,262144,64,74496,4908763320,64,42,125,1,603,1262790,12,17249,69,25336,129300654,1208,1,68,11408,4089822,4,115656,603,45532,109274286,31311059,97357658,1493043763,603,1731,2,1,4,4,959,1,1486053388,1438489456,544728677,111219876,111219876,2,1,4893674544,73389,73389,4,4,4,111219876,26,3,345541,46983206,3312162,73003,11340,1486053388,1189787,27998280,15059
63974.17,33,262144,64,81294,5356400664,64,42,126,1,603,1372577,12,19160,69,25336,129300654,1208,1,68,12403,4398816,4,115656,603,49516,128267446,34449801,107927959,1624084791,603,1731,2,1,4,4,959,1,1616470028,1569324684,599106283,121385260,121401644,2,1,5340951440,73389,73389,4,4,4,121385260,26,3,350573,51501258,3431393,77014,12335,1616470028,1295563,31017873,15059
69314.09,33,262144,64,86579,5704882040,64,42,127,1,603,1472396,12,20650,69,25336,129566106,1208,1,68,13181,4586019,4,115656,603,52628,129744374,36782456,115180601,1726540547,603,1731,2,1,4,4,959,1,1718444044,1671212112,646398778,129314228,129314228,2,1,5689105136,73389,73389,4,4,4,129297844,26,3,357012,54893014,3509115,97029,13113,1718444044,1375367,33272933,15059
74745.73,33,262144,64,91210,6009706516,64,42,128,1,603,1550240,12,21962,69,25336,129566106,1208,1,68,13859,4673586,4,115656,603,55340,131029814,39671129,126546413,1815831652,603,1731,2,1,4,4,959,1,1807310860,1760257778,703893375,136233865,136250249,2,1,5994290060,73389,73389,4,4,4,136233865,26,3,359918,58343952,3612787,106708,13791,1807310860,1443532,36058457,15059
80933.88,33,262144,64,96386,6351044468,64,42,129,1,603,1637360,12,23438,69,25336,129831558,1208,1,68,14622,4785824,4,115656,603,58392,132472566,41981165,134041215,1916323154,603,1731,2,1,4,4,959,1,1907318796,1860109928,754060216,143982609,143998993,2,1,6335234796,73389,73389,4,4,4,143982609,26,3,361619,61807131,3679138,115967,14554,1907318796,1521393,38302249,15059
86017.39,33,262144,64,100884,6647418108,64,42,130,1,603,1702505,12,24722,69,25336,130097010,1208,1,68,15280,5096300,4,115656,603,61028,133722614,44469303,143240023,2003112844,603,1731,2,1,4,4,959,1,1993695244,1946671212,802528518,150728055,150744439,2,1,6632034420,73389,73389,4,4,4,150728055,26,3,367467,65123042,3782297,118589,15213,1993695244,1583916,40686708,15059
91781.52,33,262144,64,106643,7026698096,64,42,131,1,603,1796157,12,26348,69,25336,130097010,1208,1,68,16126,5236064,4,115656,603,64412,135325814,47951197,153490720,2114524350,603,1731,2,1,4,4,959,1,2104582156,2057526522,926487157,159347310,159363694,2,1,7011281640,73389,73389,4,4,4,159347310,26,3,376022,68496977,3888269,131918,16059,2104582156,1664239,44062843,15059
97061.92,33,262144,64,110736,7296529656,64,42,131,1,603,1858968,12,27453,69,25336,130097010,1208,1,68,16730,5475724,4,115656,603,66824,136473590,49586118,160560050,2193945247,603,1731,2,1,4,4,959,1,2183618572,2136424107,967954832,165478356,165494740,2,1,7281047664,73389,73389,4,4,4,165478356,26,3,383016,72070529,3981694,134427,16662,2183618572,1724541,45603611,15059
102506.60,33,262144,64,114944,7573897856,64,42,132,1,603,1923532,12,28664,69,25336,130362462,1208,1,68,17348,5584664,4,115656,603,69296,137654006,50729410,165988837,2275340797,603,1731,2,1,4,4,959,1,2264621068,2217570265,989824150,171789626,171789626,2,1,7558022648,73389,73389,4,4,4,171773242,26,3,386876,75358561,4067377,137180,17280,2264621068,1786352,46662114,15059
107617.33,33,262144,64,119826,7895437320,64,42,133,2,603,1994336,12,30053,69,25336,130362462,1208,1,68,18064,5717856,4,115656,603,72164,139015094,53903055,174919042,2369776203,603,1731,2,1,4,4,959,1,2358599692,2311490240,1050521255,179092128,179108512,2,1,7880053632,73389,73389,4,4,4,179092128,26,3,388446,78560657,4179480,140029,17997,2358599692,1854307,49724157,15059
112655.96,33,262144,64,125238,8252241768,64,42,134,2,603,2091753,12,31583,69,25336,130627914,1208,1,68,18857,5848388,4,115656,603,75336,157570326,56116529,180969373,2474078091,603,1731,2,1,4,4,959,1,2462408716,2415806645,1083386066,187201320,187217704,2,1,8236858080,73389,73389,4,4,4,187201320,26,3,390821,81433336,4265677,159867,18790,2462408716,1931886,51851004,15059
117694.25,33,262144,64,131995,8697192136,64,42,135,2,603,2201218,12,33479,69,25336,130627914,1208,1,68,19852,6045402,4,115656,603,79316,159451286,59167761,188276954,2605091206,603,1731,2,1,4,4,959,1,2592825356,2545960020,1176743884,197301168,197317552,2,1,8681251392,73389,73389,4,4,4,197301168,26,3,397590,83996667,4372076,169897,19784,2592825356,2031321,54796116,15059
122703.33,33,262144,64,148424,9779753189,64,42,138,2,603,2447606,12,38076,69,25336,131158818,1208,1,68,22264,6089284,4,115656,603,88964,163892054,67919186,193469637,2922571488,603,1731,2,1,4,4,959,1,2908971020,2862404850,1239394367,221911590,221927974,2,1,9764109960,73389,73389,4,4,4,221911590,26,3,424238,85580265,4696092,175936,22196,2908971020,2271670,63223148,15059
127715.06,33,262144,64,171224,11282184902,64,42,142,2,603,2795058,12,44510,69,25336,131689722,1208,1,68,25615,6096031,4,115656,603,102368,170018390,78912397,195235562,3363586456,603,1731,2,1,4,4,959,1,3348193292,3301468322,1279460038,256062645,256079029,2,1,11266756380,73389,73389,4,4,4,256062645,26,3,447600,86481572,5166451,183909,25547,3348193292,2611149,73745988,15059
132727.09,33,262144,64,195324,12869838130,64,42,146,4,603,3178899,12,51356,69,25336,132486078,1208,1,68,29154,6101930,4,115656,603,116532,210351798,89307896,196197741,3828743395,603,1731,2,1,4,4,959,1,3811464734,3765616033,1303892490,292150886,292167270,2,1,12854638984,73389,73389,4,4,4,292150886,26,3,469193,87461228,5565866,192921,29086,3811464734,2985978,83742247,15059
137737.86,33,262144,64,220466,14526304158,64,42,150,6,603,3574151,12,58398,69,25336,133016982,1208,1,68,32849,6107561,4,115656,603,131312,217060406,99786128,196704157,4315023036,603,1731,2,1,4,4,959,1,4295775774,4249829300,1328681733,329803799,329803799,2,1,14511367156,73389,73389,4,4,4,329803799,26,3,491038,88384351,5910208,201551,32781,4295775774,3372600,93877563,15059
142746.33,33,262144,64,243945,16073518366,64,42,154,6,603,3932701,12,65052,69,25336,133547886,1208,1,68,36295,6113026,4,115656,603,145096,223325110,109880708,197466848,4768535343,603,1731,2,1,4,4,959,1,4747449886,4702093735,1392773424,364968503,364984887,2,1,16058614132,73389,73389,4,4,4,364968503,26,3,515330,89217856,6268217,210060,36227,4747449886,3722641,103614398,15059
147753.54,33,262144,64,267010,17593335218,64,42,158,6,603,4269434,12,71538,69,25336,134344242,1208,1,68,39686,6116703,4,115656,603,158664,246630334,119991509,197929154,5214797233,603,1731,2,1,4,4,959,1,5191915038,5146387978,1420211236,399496390,399512774,2,1,17577841160,73389,73389,4,4,4,399496390,26,3,531484,90005976,6576426,217541,39618,5191915038,4051893,113419001,15059
152762.38,33,262144,64,291367,19198355486,64,42,162,6,603,4604980,12,78417,69,25336,134875146,1208,1,68,43265,6121151,4,115656,603,172976,253085886,131392693,198205781,5685695481,603,1731,2,1,4,4,959,1,5660890654,5615592059,1452454292,435986039,435986039,2,1,19183385716,73389,73389,4,4,4,435986039,26,3,547064,90778289,6867075,225547,43197,5660890654,4379433,124530624,15059
157772.95,33,262144,64,316145,20830990542,64,42,166,6,603,4938164,12,85359,69,25336,135406050,1208,1,68,46906,6124560,4,115656,603,187544,276726294,143494283,198314353,6164859258,603,1731,2,1,4,4,959,1,6138123806,6092857289,1481614168,473090088,473090088,2,1,20815963872,73389,73389,4,4,4,473090088,26,3,572649,91495797,7143551,233387,46838,6138123806,4704777,136354849,15059
162780.75,33,262144,64,342666,22577837330,64,42,171,6,603,5284891,12,92909,69,25336,136202406,1208,1,68,50796,6127798,4,115656,603,203108,283712022,153390857,198373334,6676340833,603,1731,2,1,4,4,959,1,6647523116,6603382921,1505418405,512786683,512803067,2,1,22562614052,73389,73389,4,4,4,512786683,26,3,590696,92252711,7395493,242031,50728,6647523116,5042860,145999455,15059
167787.69,33,262144,64,367269,24199256972,64,42,175,6,603,5651910,12,99788,69,25336,136998762,1208,1,68,54412,6130817,4,115656,603,217576,307113198,164619755,198451592,7152224203,603,1731,2,1,4,4,959,1,7121479468,7077423881,1532455089,549642813,549642813,2,1,24183562876,73389,73389,4,4,4,549626429,26,3,609449,93013391,7654093,250548,54344,7121479468,5401362,156969404,15059
172794.09,33,262144,64,393843,25950342776,64,42,180,7,603,6007445,12,107360,69,25336,137770986,1208,1,68,58315,6134348,4,115656,603,233188,314112174,174815548,198474942,7665876916,603,1731,2,1,4,4,959,1,7633053484,7589283597,1552581268,589435553,589451937,2,1,25935164332,73389,73389,4,4,4,589435553,26,3,624735,93770070,7878504,259599,58247,7633053484,5747846,166940740,15059
