event,start_value,end_value,diff,description
IOBufferAllocs,1116854,1485702,368848,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1252,1654,402,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,913934,1158005,244071,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,1410302,1798695,388393,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,2103,2103,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,182233,182233,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,1504,1864,360,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,1867554,2070751,203197,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,222441355224,275685296634,53243941410,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,3375,4088,713,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,889765420896,1102741186536,212975765640,Total number of rows in the result of a JOIN operation.
LoadedDataParts,27,27,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,12555,12555,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807389,807389,0,Number of marks loaded (total across columns).
LoadedMarksFiles,110,110,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3659504,3659504,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,411985029231,494538021990,82552992759,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,26660,34355,7695,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,51141695,55406454,4264759,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,52888,64563,11675,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,5955661,6809647,853986,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,26612,34307,7695,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,7982663,8926874,944211,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1189400,1189400,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,553984,737206,183222,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,110,110,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,75737,88461,12724,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,12972580,15514349,2541769,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1220,1247,27,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1962,2004,42,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,362,370,8,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4191,4792,601,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,18403,18621,218,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,204604,259295,54691,Total time spent while merging sorted columns
NetworkReceiveBytes,916037,1160108,244071,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,32485860,32490784,4924,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,1592535,1980928,388393,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,178521,237166,58645,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,156954879759,190872547096,33917667337,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,90277986271,93858424448,3580438177,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,6339046694938,7872670212141,1533623517203,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,2174976,3129344,954368,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,35972,50574,14602,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,551916,734481,182565,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,1029971,1211549,181578,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,2512,3169,657,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,1987972,2439566,451594,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,10842,10868,26,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,1,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,334,344,10,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,2341,3001,660,Count queries with all subqueries
Query,1252,1654,402,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,7034,8714,1680,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,7086,8766,1680,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,2638259,2977924,339665,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,44700926961,51888150265,7187223304,Total time of all queries.
RWLockAcquiredReadLocks,2163,2520,357,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,591331,691811,100480,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,6334487284699,7867283373141,1532796088442,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,6255355648648,7748670470486,1493314821838,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,501341505301,598260813009,96919307708,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RowsReadByMainReader,423626758812,524433126348,100806367536,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,423626758812,524433126348,100806367536,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,75737,88461,12724,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1810,2237,427,Count SELECT queries with all subqueries
SelectQuery,721,890,169,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,44698938989,51885710699,7186771710,Total time of SELECT queries.
SelectedBytes,20444492897999,25312000379752,4867507481753,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,51812634,64141986,12329352,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,51812634,64141986,12329352,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,7060,8740,1680,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,7060,8740,1680,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,7060,8740,1680,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,423626782266,524433150300,100806368034,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,91,91,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,84714,100688,15974,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,283,333,50,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,65920,76755,10835,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,448221033,565660749,117439716,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,3995417827,4654308055,658890228,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,4646352264,5700745456,1054393192,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHit,50849513,63162198,12312685,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,6333071632233,7865624883013,1532553250780,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,3911008069,4555385688,644377619,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,152314614200,185178968405,32864354205,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,5994314,6777251,782937,Time spent loading marks
WriteBufferFromFileDescriptorWrite,532,765,233,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,30272,43522,13250,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
