event,value,description
MarkCacheHits,864277,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,110,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
QueryConditionCacheHits,10394,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,10446,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
CreatedReadBufferOrdinary,864741,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,5606640957,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,32432,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,32493437,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,262462,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,1346172,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,2208466,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,1171,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolThreadCreationMicroseconds,902270,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,1869669,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,41733,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,39486681,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,40085,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,40037,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,11266462,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,8193208,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,76340,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,595310595551,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,68551307,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,87410,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,113117,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,2224,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,328929238044,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,1315716952176,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,4908,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,2542135,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,3649894,Total time spent executing query plan optimizations.
SelectedParts,10420,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,10420,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,10420,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,76471338,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,76471338,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,625239518472,Number of rows SELECTed from all tables.
SelectedBytes,30179507879354,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,625239493884,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,625239493884,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,27,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,12555,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,35878,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,7926734,Time spent loading marks
LoadedMarksFiles,110,Number of mark files loaded.
LoadedMarksCount,807389,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3659504,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,308449,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,22759,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,155,Time spent resetting task for Common executor.
ContextLock,1901799,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,98527,Context lock wait time in microseconds
RWLockAcquiredReadLocks,2878,Number of times a read lock was acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,10894,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,353,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,129064,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,399,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,87862,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,720766446159,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,223111601237,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,6861144195,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,673367752,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,121774209866,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,229964095640,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSWriteBytes,3141632,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,9378217273068,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,52105,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHit,75240287,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,9369695125374,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,5514185638,Time spent reading data from page cache in ThreadPoolReader.
SynchronousReadWaitMicroseconds,5634315833,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,91,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,18922,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2047,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4897,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,378,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1274,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,167,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,2,Number of log messages with level Warning
LoggerElapsedNanoseconds,1189400,Cumulative time spend in logging
InterfaceHTTPSendBytes,2026233,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,1344069,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,182233,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,2103,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,1125,Number of created server HTTP connections
HTTPServerConnectionsReused,796,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,1042,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,1024,Number of expired server HTTP connections.
HTTPServerConnectionsReset,778,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsGranted,2,Number of CPU slot granted according to guarantee of 1 thread per query and for queries with setting 'use_concurrency_control' = 0
ConcurrencyControlSlotsAcquired,58967,Total number of CPU slots acquired
ConcurrencyControlSlotsAcquiredNonCompeting,2,Total number of noncompeting CPU slot acquired
ConcurrencyControlWaitMicroseconds,42558805546,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,136008869860,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,3119957,Total number of CPU preemptions
ConcurrencyControlUpscales,58966,Total number of CPU upscaling events
ConcurrencyControlDownscales,58966,Total number of CPU downscaling events
MemoryWorkerRun,101429,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,18417934,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,20582,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1258657,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,2,How many messages (accepted or dropped) have been sent to the async queue for the error file log
