event,start_value,end_value,diff,description
MergerMutatorsGetPartsForMergeElapsedMicroseconds,15691,16754,1063,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,52576,100226,47650,Total time spent while merging sorted columns
NetworkReceiveBytes,299332,485146,185814,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,32468118,32477687,9569,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,731087,941475,210388,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,69483,97023,27540,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,45236695338,83912520861,38675825523,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,30380627935,58137605424,27756977489,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,1800905014304,3304007984111,1503102969807,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,1191936,1204224,12288,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,18244,19767,1523,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,131256,252653,121397,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,244285,464122,219837,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1072,1472,400,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,1465695,1470906,5211,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,10727,10776,49,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,1,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,284,300,16,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,817,1247,430,Count queries with all subqueries
Query,502,674,172,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,1994,3674,1680,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,2046,3726,1680,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,823829,1641546,817717,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,12971388949,25108063306,12136674357,Total time of all queries.
RWLockAcquiredReadLocks,1067,1430,363,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,146230,249306,103076,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,1799500913709,3301285861154,1501784947445,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,1785012186475,3273654726087,1488642539612,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,139608640245,265123545335,125514905090,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RowsReadByMainReader,121207656204,222014023740,100806367536,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,121207656204,222014023740,100806367536,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,19147,32167,13020,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,526,953,427,Count SELECT queries with all subqueries
SelectQuery,211,380,169,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,12969923254,25106592400,12136669146,Total time of SELECT queries.
SelectedBytes,5841970399193,10709477880946,4867507481753,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,14824578,27153930,12329352,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,14824578,27153930,12329352,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,2020,3700,1680,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,2020,3700,1680,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,2020,3700,1680,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,121207677750,222014045784,100806368034,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,91,91,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,28926,44505,15579,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,108,171,63,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,18325,29508,11183,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,121075458,220248937,99173479,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1228492451,2269420755,1040928304,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,1310121583,2423241072,1113119489,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHit,14434600,26491939,12057339,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,1799157606624,3300693649457,1501536042833,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1203141809,2222064368,1018922559,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,43928379686,81492677456,37564297770,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,2210327,3498739,1288412,Time spent loading marks
WriteBufferFromFileDescriptorWrite,292,295,3,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,16624,16795,171,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
