event,value,description
ArenaAllocChunks,14348,Number of chunks allocated for memory Arena (used for GROUP BY and similar operations)
ArenaAllocBytes,61063168,Number of bytes allocated for memory Arena (used for GROUP BY and similar operations)
FunctionExecute,32458959,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
TableFunctionExecute,8,Number of table function calls.
MarkCacheHits,133493,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
QueryConditionCacheHits,439,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,453,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
CreatedReadBufferOrdinary,133724,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,1023288982,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,10,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,1187016845,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,634894,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,1004551,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,31846539,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,1129,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolThreadCreationMicroseconds,345957,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,146042,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,27760,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,12317139,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,24089,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,23941,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,3351545,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,157653707,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,15888083,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,192661739075,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,257503965,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,41297,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,47204,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,416,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,61526332296,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,246105329184,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,716,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,130976,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,534934,Total time spent executing query plan optimizations.
SelectedParts,446,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,446,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,446,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,16365747,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,16365747,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,133808781553,Number of rows SELECTed from all tables.
SelectedBytes,6386889271656,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,133808452146,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,133808452146,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,17,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2098139,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,989,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,4193322,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,33153,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,281875,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,88,Time spent resetting task for Common executor.
ContextLock,521660,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,15078,Context lock wait time in microseconds
RWLockAcquiredReadLocks,5032,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,8,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,2091982,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,2,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,395,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,13285,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,86,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,30707,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,206232488665,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,34360385507,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,949097589,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2794,Total time spent for memory allocator purge
SoftPageFaults,89718690,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,31,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,6251185233,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,35308647834,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,1867776,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,1995268495567,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,24656,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,37058157,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,15861051,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,1986774312351,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,903997183,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,5038471676,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,2201,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,21627,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,781,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2529,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,447,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,687,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,2004718,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,6714931,Cumulative time spend in logging
InterfaceHTTPSendBytes,26574735,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,983287,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,5271804,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,21264,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,2824,Number of created server HTTP connections
HTTPServerConnectionsReused,222,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,223,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,2760,Number of expired server HTTP connections.
HTTPServerConnectionsReset,2759,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,14091,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,5289429823,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,7308420858,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,181519,Total number of CPU preemptions
ConcurrencyControlUpscales,14091,Total number of CPU upscaling events
ConcurrencyControlDownscales,14091,Total number of CPU downscaling events
MemoryWorkerRun,23947,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,65049096,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,107149,Number of rows that passed the filter in the query
FilterTransformPassedBytes,34602985,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
