arrival_ms,start_ms,end_ms,latency_ms,qid
503840.3265,503840.4564,515972.4828,12132.0264,p_greedy_330
512776.3062,512776.3816,525176.5934,12400.2118,p_greedy_330
514863.0453,514863.1224,552644.8816,37781.7592,np_greedy_87
517024.1048,517024.1744,550014.3975,32990.2230,np_greedy_87
521781.6176,521781.6685,559647.7730,37866.1045,np_greedy_87
527529.9109,527529.9607,563476.0997,35946.1390,np_greedy_87
528412.7619,528412.8099,565619.0653,37206.2554,np_greedy_87
535479.9165,535479.9689,571654.2431,36174.2742,np_greedy_87
543476.3778,543476.4200,554759.4576,11283.0375,p_greedy_330
545341.6501,545341.7017,583478.1906,38136.4888,np_greedy_87
550086.3858,550086.4348,588533.5051,38447.0703,np_greedy_87
552514.5122,552514.5638,590933.8627,38419.2990,np_greedy_87
553582.8088,553582.8599,592078.9767,38496.1168,np_greedy_87
562653.7241,562653.7742,576629.3435,13975.5693,p_greedy_330
565046.9826,565047.0443,604270.5069,39223.4627,np_greedy_87
565196.2445,565196.2956,603493.0167,38296.7210,np_greedy_87
570220.0620,570220.1043,606473.5351,36253.4308,np_greedy_87
571503.7084,571503.7611,584749.0741,13245.3130,p_greedy_330
573234.8819,573234.9356,615633.6145,42398.6790,np_greedy_87
582029.5503,582029.6053,623024.6834,40995.0781,np_greedy_87
589366.9926,589367.0524,607046.6994,17679.6469,p_greedy_330
596929.3400,596929.3943,644560.2510,47630.8566,np_greedy_87
597029.3001,597029.3500,610284.2997,13254.9497,p_greedy_330
612219.9933,612220.0518,617630.9149,5410.8631,p_greedy_330
624711.9127,624711.9621,667516.3773,42804.4152,np_greedy_87
629600.0460,629600.0948,636886.9469,7286.8521,p_greedy_330
633038.9723,633039.0549,640343.0406,7303.9857,p_greedy_330
636507.1411,636507.2164,688117.2737,51610.0573,np_greedy_87
653753.8608,653753.9105,659086.7425,5332.8320,p_greedy_330
663745.7522,663745.8026,668911.0691,5165.2665,p_greedy_330
671458.2162,671458.2582,676519.2419,5060.9837,p_greedy_330
677294.5908,677294.6419,684967.6731,7673.0312,p_greedy_330
680235.0640,680235.1386,687793.5649,7558.4263,p_greedy_330
688292.3101,688292.3609,697050.3138,8757.9529,p_greedy_330
689853.2400,689853.3021,698740.9716,8887.6695,p_greedy_330
692139.4086,692139.4881,740665.9154,48526.4274,np_greedy_87
701522.4297,701522.4789,706774.5337,5252.0548,p_greedy_330
727993.2355,727993.2843,733351.6968,5358.4125,p_greedy_330
730664.0928,730664.1717,767780.4107,37116.2389,np_greedy_87
742180.2962,742180.3450,778218.6852,36038.3401,np_greedy_87
745258.8097,745258.8559,788529.7565,43270.9006,np_greedy_87
746100.4419,746100.4895,751449.1994,5348.7100,p_greedy_330
752919.5977,752919.6440,800635.6890,47716.0450,np_greedy_87
755183.6875,755183.7332,803230.9323,48047.1990,np_greedy_87
756983.1549,756983.2022,778387.4595,21404.2573,p_greedy_330
764884.4824,764884.5332,787973.3427,23088.8095,p_greedy_330
778668.9734,778669.0672,795717.7059,17048.6387,p_greedy_330
780179.2055,780179.2739,797526.6479,17347.3740,p_greedy_330
780803.6740,780803.7427,797650.4861,16846.7435,p_greedy_330
803715.8249,803715.8779,808867.4684,5151.5905,p_greedy_330
808917.2515,808917.2945,814171.9958,5254.7014,p_greedy_330
811052.1874,811052.2599,851481.4814,40429.2215,np_greedy_87
817861.2039,817861.2558,862520.2675,44659.0118,np_greedy_87
821722.8500,821722.9000,827096.5653,5373.6652,p_greedy_330
828047.5476,828047.5965,833464.3813,5416.7848,p_greedy_330
833194.0044,833194.0897,844923.1189,11729.0292,p_greedy_330
833995.1534,833995.2270,870773.0085,36777.7815,np_greedy_87
834518.2564,834518.3244,869611.1042,35092.7798,np_greedy_87
836193.4240,836193.4720,877001.8883,40808.4163,np_greedy_87
838679.8741,838679.9214,879159.8055,40479.8841,np_greedy_87
842111.5713,842111.6234,883949.9817,41838.3584,np_greedy_87
847137.9282,847137.9643,887615.1696,40477.2053,np_greedy_87
850232.4857,850232.5347,866485.5560,16253.0213,p_greedy_330
850814.3555,850814.4084,892023.9790,41209.5705,np_greedy_87
855099.3073,855099.3644,870709.3545,15609.9901,p_greedy_330
857411.5856,857411.6407,898150.7780,40739.1374,np_greedy_87
863728.6413,863728.6795,904198.9160,40470.2364,np_greedy_87
865060.5260,865060.5794,906307.9554,41247.3760,np_greedy_87
865809.2702,865809.3251,907163.3339,41354.0087,np_greedy_87
870890.4765,870890.5233,910852.2405,39961.7172,np_greedy_87
871328.6192,871328.6691,880848.5002,9519.8312,p_greedy_330
871966.5975,871966.6559,912433.9068,40467.2510,np_greedy_87
878543.7875,878543.8468,918847.8174,40303.9706,np_greedy_87
878642.7560,878642.8203,917185.7334,38542.9131,np_greedy_87
887532.6068,887532.6551,923754.7851,36222.1299,np_greedy_87
888416.9610,888417.0118,926705.7456,38288.7339,np_greedy_87
891222.9945,891223.0504,908736.3631,17513.3127,p_greedy_330
893532.0174,893532.0905,911514.9733,17982.8828,p_greedy_330
902141.5658,902141.6247,950081.4674,47939.8427,np_greedy_87
908139.5519,908139.6097,956431.3112,48291.7015,np_greedy_87
937343.8076,937343.8547,948571.1270,11227.2723,p_greedy_330
938089.6763,938089.7451,950402.6920,12312.9469,p_greedy_330
944294.6074,944294.6905,954361.4756,10066.7851,p_greedy_330
952334.5533,952334.6413,958596.7095,6262.0683,p_greedy_330
957059.3581,957059.4353,995526.5800,38467.1447,np_greedy_87
960585.4159,960585.4651,1002461.5360,41876.0710,np_greedy_87
967994.7681,967994.8139,1006624.7614,38629.9475,np_greedy_87
972816.5982,972816.6471,981460.7587,8644.1116,p_greedy_330
975042.7574,975042.8254,983689.0164,8646.1909,p_greedy_330
984091.0109,984091.0720,1017243.6932,33152.6212,np_greedy_87
984527.0703,984527.1151,1010422.4050,25895.2899,p_greedy_330
988814.9033,988814.9515,1030759.0991,41944.1476,np_greedy_87
989852.0122,989852.0742,1015757.6979,25905.6237,p_greedy_330
993774.2159,993774.2777,1039066.1101,45291.8324,np_greedy_87
1005580.5411,1005580.5908,1058884.9195,53304.3287,np_greedy_87
1019355.2846,1019355.3346,1030860.3374,11505.0028,p_greedy_330
1020865.2900,1020865.3888,1034060.8436,13195.4548,p_greedy_330
1024438.1676,1024438.2402,1035605.9921,11167.7519,p_greedy_330
1044289.5387,1044289.5888,1050555.9779,6266.3891,p_greedy_330
1046078.2520,1046078.3242,1093087.0760,47008.7518,np_greedy_87
1048795.7556,1048795.8222,1054990.5799,6194.7577,p_greedy_330
1071017.5694,1071017.6161,1117712.0387,46694.4226,np_greedy_87
1077309.5973,1077309.6443,1125702.4686,48392.8243,np_greedy_87
1082228.5911,1082228.6389,1096287.1924,14058.5535,p_greedy_330
1082842.1206,1082842.1900,1098195.2713,15353.0813,p_greedy_330
1088538.2553,1088538.3294,1107877.5435,19339.2141,p_greedy_330
1089856.1211,1089856.1839,1110495.1391,20638.9552,p_greedy_330
1091960.9668,1091961.0556,1134836.3380,42875.2824,np_greedy_87
1099726.0874,1099726.1698,1117506.1469,17779.9771,p_greedy_330
1105124.0853,1105124.1558,1141449.2908,36325.1350,np_greedy_87
1110514.1791,1110514.2207,1146316.9717,35802.7510,np_greedy_87
1113616.7571,1113616.8079,1149662.0408,36045.2329,np_greedy_87
1114562.2669,1114562.3195,1147721.3729,33159.0534,np_greedy_87
1137953.8331,1137953.8839,1154344.3100,16390.4262,p_greedy_330
1139016.4598,1139016.5095,1178600.4753,39583.9659,np_greedy_87
1139698.5098,1139698.5582,1180356.2274,40657.6692,np_greedy_87
1142500.4263,1142500.4774,1158037.6157,15537.1383,p_greedy_330
1148169.4377,1148169.5084,1187047.5368,38878.0283,np_greedy_87
1154556.4235,1154556.4983,1189024.0257,34467.5274,p_greedy_330
1157102.3780,1157102.4656,1199788.8692,42686.4036,np_greedy_87
1158137.7208,1158137.7701,1198509.8751,40372.1050,p_greedy_330
1158931.7520,1158931.9328,1206789.0057,47857.0729,np_greedy_87
1164837.5493,1164837.5989,1201874.9375,37037.3385,p_greedy_330
1171291.4835,1171291.5315,1222384.7631,51093.2316,np_greedy_87
1174654.3805,1174654.4300,1207140.4194,32485.9894,p_greedy_330
1177963.2701,1177963.3237,1208373.8847,30410.5610,p_greedy_330
1191547.0833,1191547.1522,1211741.5568,20194.4047,p_greedy_330
1199598.9966,1199599.0705,1213161.7016,13562.6312,p_greedy_330
1199957.1218,1199957.1953,1244469.3353,44512.1400,np_greedy_87
