timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
23590.10,15,253952,62,332404,21898155258,37,62439486,1374,43,43,304,2183,8,1026,2611303,8,21,130497,39,199813637,2054,1,0,4,1047,413683515,7,1654669324,38,57,9,447,1026,0,0,168835902,2226689,7145926811,0,1018,666,8,3,1,14,14,1569,3,7140379358,6914561715,233503716,419763781,419763781,1,3,1,21827716644,73389,73389,14,14,14,419763785,7,3,316172,2669557,3563847,59287,7140379358,2611303,165278551,3236
25598.88,15,253952,62,348901,22985637300,39,65617843,1465,45,45,304,2287,8,1026,2735177,8,21,136935,39,199813637,2054,1,0,4,1047,434090449,7,1736361796,38,59,9,447,1026,0,0,176625953,2351229,7523611116,0,1018,666,8,3,1,14,14,1569,3,7518673859,7259750011,244599562,440495513,440495513,1,3,1,22904062772,73389,73389,14,14,14,440462749,7,3,321494,2796383,3698458,62420,7518673859,2735177,172934299,3236
27611.10,16,253952,62,363314,23935434380,40,67750151,1570,45,45,304,2379,8,1035,2870455,8,21,142550,39,201625867,2072,1,0,4,1047,451927697,7,1807581588,38,59,9,447,1035,0,0,184560678,2646243,7859708081,0,1027,676,8,3,1,14,14,1569,3,7853559198,7561366954,254938091,458586621,458586621,1,3,1,23846504324,73389,73389,14,14,14,458586625,7,3,325299,2934608,3864883,65192,7853559198,2870455,180702903,3275
29630.25,16,253952,62,375427,24733688104,41,71319062,1677,45,45,304,2455,8,1035,2989959,8,21,147282,39,202253299,2072,1,0,4,1047,466921012,7,1867554648,38,59,9,447,1035,0,0,191340308,3029211,8143992389,0,1027,676,8,3,1,14,14,1569,3,8137202235,7815638167,265649714,473760747,473760747,1,3,1,24635558876,73389,73389,14,14,14,473760751,7,3,336972,3056710,4020051,67544,8137202235,2989959,187327617,3275
31644.46,17,253952,62,386397,25455720640,41,73114695,1739,45,45,304,2526,8,1062,3100895,8,21,151557,39,206751096,2126,1,0,4,1047,480452457,7,1921809828,38,59,9,447,1062,0,0,197419375,3195965,8406397511,0,1054,712,8,3,1,14,14,1569,3,8399393451,8045210016,273673378,487485333,487501717,1,3,1,25349237348,73389,73389,14,14,14,487485337,7,3,343046,3169991,4159147,69730,8399393451,3100895,193267806,3380
33654.23,17,253952,62,397543,26190633332,41,74552871,1815,45,45,304,2596,8,1386,3205763,8,21,155881,39,262684302,2774,1,0,4,1047,494172772,7,1976561724,38,59,9,447,1386,0,0,203745466,3533426,8669782021,0,1378,2056,8,3,1,14,14,1569,3,8662814434,8279503743,281763833,501432374,501448758,1,3,1,26074483480,73389,73389,14,14,14,501432378,7,3,353438,3277318,4307009,71899,8662814434,3205763,199446258,4598
35669.25,18,253952,62,408949,26940767336,41,75715964,1923,45,45,304,2671,8,1404,3306354,8,21,160322,39,267592006,2810,1,0,4,1047,508255500,7,2033022000,38,59,9,447,1404,0,0,210257751,3916321,8947097496,0,1396,2071,8,3,1,14,14,1569,3,8939501238,8518581300,289782567,515685566,515685566,1,3,1,26815649464,73389,73389,14,14,14,515685570,7,3,364160,3380508,4433809,74184,8939501238,3306354,205831987,4676
37678.94,20,253952,62,420206,27683175630,42,77719008,2017,47,47,304,2738,8,1413,3410039,8,21,164704,39,271540624,2828,1,0,4,1047,522165116,7,2088595916,38,61,9,447,1413,0,0,216819207,4473000,9214983074,0,1405,2077,8,3,1,14,14,1569,3,9207516349,8755114578,298870701,529792573,529792573,1,3,1,27549213828,73389,73389,14,14,14,529792577,7,3,379251,3486791,4583630,76389,9207516349,3410039,212243868,4710
39685.95,22,253952,62,431774,28444331260,43,79845247,2108,47,47,304,2809,8,1422,3510223,8,21,169190,39,273980655,2846,1,0,4,1047,536397349,7,2145524648,38,61,9,447,1422,0,0,223344306,4885566,9493838607,0,1414,2084,8,3,1,14,14,1569,3,9486158331,8997639443,307912601,544244088,544244088,1,3,1,28300692608,73389,73389,14,14,14,544244092,7,3,389149,3589436,4713942,78686,9486158331,3510223,218637900,4742
41697.22,22,253952,62,443148,29194443464,43,80958349,2203,47,47,304,2886,8,1422,3613589,8,21,173618,39,275235519,2846,1,0,4,1047,550402537,7,2201610148,38,61,9,447,1422,0,0,229844884,5333052,9773981623,0,1414,2084,8,3,1,14,14,1569,3,9765805283,9237185819,315944780,558449399,558465783,1,3,1,29039368780,73389,73389,14,14,14,558449403,7,3,394317,3695283,4836945,81007,9765805283,3613589,225016705,4742
43711.46,22,253952,62,454768,29960400006,43,82148958,2300,47,47,304,2958,8,1422,3717068,8,21,178126,39,275561301,2846,1,0,4,1047,564716312,7,2258800596,38,61,9,447,1422,0,0,236373332,5686868,10060143046,0,1414,2084,8,3,1,14,14,1569,3,10051861919,9481647935,323966200,572968165,572984549,1,3,1,29794344612,73389,73389,14,14,14,572968169,7,3,401982,3801269,4964264,83369,10051861919,3717068,231418072,4742
45719.18,24,253952,62,466570,30738030714,43,83424719,2388,47,47,304,3031,8,1422,3820323,8,21,182688,39,276188733,2846,1,0,4,1047,579211024,7,2316715068,38,61,9,447,1422,0,0,242894417,5987119,10350008100,0,1414,2084,8,3,1,14,14,1569,3,10341227736,9730541567,332057431,587669314,587669314,1,3,1,30558804360,73389,73389,14,14,14,587669318,7,3,411968,3907044,5097350,85762,10341227736,3820323,237806316,4742
47491.04,24,253952,62,476404,31385710638,43,84229264,2459,48,48,304,3127,9,1422,3917973,8,21,186584,42,283842922,2853,1,1226,4,1047,591599349,7,2366397396,41,69,38,4400,1422,1226,127,248780290,6336208,10580297283,8,1414,2084,8,3,1,14,14,1569,3,10571042716,9935835080,383053091,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,7,3,427347,4006898,5238525,87632,10571042716,3917973,243551223,4742
