timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
34896.25,12,253952,62,245853,16198389134,20,39263344,0,1367,24,24,1391,1630,9,1278,1973368,0,22,96426,26,245376533,2558,1,0,4,2650,305617768,14,1222406420,25,38,1,13,1101,1278,0,0,131191764,3362495,5340929625,0,1278,1249,0,3,1,14,14,3240,3,5336389405,5119916106,173667867,310138742,310138742,1,3,1,16127214616,73389,73389,14,14,14,310138746,9,3,203206,2019489,2765539,44309,5336389405,1973368,128431120,4473
36908.28,13,253952,62,256389,16892954738,20,40403594,0,1468,24,24,1391,1693,10,1296,2077308,0,22,100535,26,249316401,2594,1,0,4,2650,318641708,14,1274502176,25,38,1,13,1101,1296,0,0,137723201,3741562,5581067130,0,1296,1271,0,3,1,14,14,3240,3,5576046093,5340342199,181703375,323348947,323381715,1,3,1,16814145276,73389,73389,14,14,14,323348951,9,3,207066,2125981,2887441,46286,5576177165,2077362,134840880,4537
38918.96,14,253952,62,267028,17593944768,21,42451433,0,1562,25,25,1391,1765,10,1296,2185630,0,22,104696,26,249943833,2594,1,0,4,2650,331845530,14,1327317328,25,39,1,13,1101,1296,0,0,144269398,4223099,5825973912,0,1296,1271,0,3,1,14,14,3240,3,5820843628,5562899648,190774656,336725151,336741535,1,3,1,17509707884,73389,73389,14,14,14,336725155,9,3,213457,2238056,3030936,48325,5820843628,2185630,141243811,4537
40927.67,14,253952,62,277738,18298972488,21,43661994,0,1660,25,25,1391,1826,10,1296,2295625,0,22,108862,26,250571265,2594,1,0,4,2650,345118484,14,1380344348,25,39,1,13,1101,1296,0,0,150775406,4580747,6071779327,0,1296,1271,0,3,1,14,14,3240,3,6066795640,5786851562,198822816,350171209,350171209,1,3,1,18208902900,73389,73389,14,14,14,350171213,9,3,215998,2350578,3142365,50349,6066795640,2295625,147638618,4537
42940.89,15,253952,62,288356,18997995028,21,44758501,0,1749,25,25,1391,1896,10,1296,2409894,0,22,113010,26,251512413,2594,1,0,4,2650,358230496,14,1432857368,25,39,1,13,1101,1296,0,0,157292327,4993427,6317891778,0,1296,1271,0,3,1,14,14,3240,3,6312584032,6008914730,206815236,363469811,363486195,1,3,1,18900430204,73389,73389,14,14,14,363469815,9,3,222610,2467382,3287400,52392,6312584032,2409894,154010722,4537
44947.68,16,253952,62,299442,19728768906,21,46772453,0,1845,26,26,1391,1970,10,1305,2516788,0,22,117344,26,253324437,2612,1,0,4,2650,371960022,14,1487775408,25,40,1,13,1101,1305,0,0,163824586,5429085,6574916123,0,1305,1280,0,3,1,14,14,3240,3,6569639904,6240964890,215765545,377412978,377412978,1,3,1,19624622920,73389,73389,14,14,14,377396598,9,3,227456,2576919,3433367,54536,6569639904,2516788,160397246,4573
46955.42,19,253952,62,310677,20468866656,22,48902845,0,1935,26,26,1391,2037,10,1305,2633594,0,22,121725,26,253638153,2612,1,0,4,2650,385857953,14,1543431812,25,40,1,13,1101,1305,0,0,170422876,5761890,6835280521,0,1305,1280,0,3,1,14,14,3240,3,6829773142,6476152547,224816733,391510078,391510078,1,3,1,20357672120,73389,73389,14,14,14,391493698,9,3,246572,2696371,3582009,56686,6829773142,2633594,166847132,4573
48968.88,20,253952,62,322902,21275148174,22,51170847,0,2032,27,27,1391,2119,10,1305,2757326,0,22,126517,26,253638153,2612,1,0,4,2650,401057977,14,1604231908,25,41,1,13,1101,1305,0,0,177688937,6145611,7117235731,0,1305,1280,0,3,1,14,14,3240,3,7110953733,6731598807,234619354,406909262,406909262,1,3,1,21159281656,73389,73389,14,14,14,406909266,9,3,255204,2822985,3746563,59025,7110953733,2757326,173948886,4573
50976.26,20,253952,62,335494,22104166210,22,53040543,0,2124,27,27,1391,2196,10,1305,2880187,0,22,131411,26,253951869,2612,1,0,4,2650,416572403,14,1666289612,25,41,1,13,1101,1305,0,0,185097607,6397021,7405534721,0,1305,1280,0,3,1,14,14,3240,3,7400024680,6995258071,244211933,422677530,422693914,1,3,1,21979231592,73389,73389,14,14,14,422677534,9,3,264632,2948850,3898572,61427,7400024680,2880187,181205813,4573
52986.35,21,253952,62,347745,22911777618,22,55807605,0,2214,27,27,1391,2271,10,1305,3001742,0,22,136182,26,253951869,2612,1,0,4,2650,431755554,14,1726828784,25,41,1,13,1101,1305,0,0,192512917,6726338,7689744038,0,1305,1280,0,3,1,14,14,3240,3,7683224044,7251998517,254691671,438062489,438062489,1,3,1,22779249460,73389,73389,14,14,14,438062493,9,3,270321,3073202,4043529,63762,7683224044,3001742,188476417,4573
54997.80,22,253952,62,360117,23725877578,22,58287066,0,2315,27,27,1391,2352,10,1314,3122513,0,22,141012,26,255450611,2630,1,0,4,2650,447036427,14,1788081184,25,41,1,13,1101,1314,0,0,199923329,7039290,7976817233,0,1314,1290,0,3,1,14,14,3240,3,7970307345,7510485248,264866941,453560421,453576805,1,3,1,23585141924,73389,73389,14,14,14,453560425,9,3,275026,3196841,4190263,66163,7970307345,3122513,195740364,4603
57006.04,25,253952,62,373315,24595020674,22,60214216,0,2394,27,27,1391,2437,10,1314,3255688,0,22,146147,26,255450611,2630,1,0,4,2650,463322805,14,1853226672,25,41,1,13,1101,1314,0,0,207760136,7339676,8291603927,0,1314,1290,0,3,1,14,14,3240,3,8284829676,7786969138,274909365,470096578,470096578,1,3,1,24445022088,73389,73389,14,14,14,470096582,9,3,282588,3333102,4372101,68771,8284829676,3255688,203395593,4603
59012.04,25,253952,62,386766,25480937434,22,61890344,0,2477,27,27,1391,2520,12,1314,3387783,0,22,151386,26,255450611,2630,1,0,4,2650,479946916,14,1919787664,25,41,1,13,1101,1314,0,0,215820249,7651568,8607440663,0,1314,1290,0,3,1,14,14,3240,3,8601044349,8068586031,284923071,486958256,486974640,1,3,1,25320977376,73389,73389,14,14,14,486941876,9,3,293768,3468290,4552988,71389,8601044349,3387783,211275095,4603
61025.14,29,253952,62,399745,26338011806,22,63623497,0,2558,27,27,1391,2604,12,1620,3513373,0,22,156469,26,308968552,3242,1,0,4,2650,496056209,14,1984160260,25,41,1,13,1101,1620,0,0,223901043,7875242,8913396040,0,1620,1610,0,3,1,14,14,3240,3,8906355547,8341119695,294883286,503270182,503286566,1,3,1,26170049496,73389,73389,14,14,14,503270186,9,3,303413,3596725,4720403,73914,8906355547,3513373,219188735,5721
63032.27,34,253952,62,413668,27255513122,22,65795474,0,2665,28,28,1391,2691,13,1674,3645045,0,22,161895,26,320076464,3350,1,0,4,2650,513249850,14,2052999400,25,42,1,13,1101,1674,0,0,232613865,8149383,9239790767,0,1674,1667,0,3,1,14,14,3240,3,9232337161,8632630767,306093896,520750134,520766518,1,3,1,27079007000,73389,73389,14,14,14,520750138,9,3,308447,3731535,4888964,76599,9232337161,3645045,227733282,5939
65037.82,38,253952,62,428379,28225018786,23,67524022,0,2800,28,28,1391,2784,13,1674,3788687,0,22,167612,26,321645044,3350,1,0,4,2650,531384144,14,2125471948,25,42,1,13,1101,1674,0,0,241744907,8345399,9588806131,0,1674,1667,0,3,1,14,14,3240,3,9581195225,8941318097,317127720,539161815,539178199,1,3,1,28035562444,73389,73389,14,14,14,539145435,9,3,309584,3878511,5060341,79488,9581195225,3788687,236693251,5939
67048.63,39,253952,62,444482,29285690232,23,68885493,0,2909,29,29,1391,2888,13,1674,3949951,0,22,173889,26,321970826,3350,1,0,4,2650,551313440,14,2205124492,25,43,1,13,1101,1674,0,0,251924881,8680141,9972309430,0,1674,1667,0,3,1,14,14,3240,3,9964377329,9278959462,328991770,559342968,559342968,1,3,1,29085834368,73389,73389,14,14,14,559342972,9,3,321914,4043537,5265029,82658,9964377329,3949951,246668866,5939
69056.03,40,253952,62,461774,30424404642,24,71254512,0,3033,30,30,1391,2994,13,1674,4133451,0,22,180604,26,323563538,3350,1,0,4,2650,572618660,14,2290410096,25,44,1,13,1101,1674,0,0,262434837,8995167,10394395602,0,1674,1667,0,3,1,14,14,3240,3,10386254675,9642492091,342114792,580933145,580949529,1,3,1,30208523572,73389,73389,14,14,14,580933149,9,3,337494,4231093,5533053,86143,10386254675,4133451,256911144,5939
70762.84,43,253952,62,476996,31425678352,26,72403620,2,3141,35,35,1391,3127,14,1863,4283700,4,22,186584,30,361838772,3735,1,1226,4,2650,591599349,14,2366397396,29,56,1,25,1396,1863,1226,1193,272028582,9212214,10754157368,8,1859,1869,4,3,1,14,14,3240,3,10744647338,9960032246,415142689,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,9,3,353554,4384763,5744903,89091,10744647338,4283700,266293365,6621
