timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
27969.60,2,253952,62,140632,9265313986,28,44649969,0,369,36,36,10667,137,675,958577,36,35433,32,79,142942340,1352,1,0,31,50,23,14,1919,675,0,0,0,32028989,6902749,2757983150,0,675,478,2,1,14,14,386,1,2761947952,2712376747,87751468,210219064,210219064,1,2,1,9248917920,73389,73389,14,14,14,210202680,6,3,651317,977539,2391944,21091,2761947952,958577,29638181,2319
29978.91,2,253952,62,155746,10260809758,31,51583728,0,410,37,37,10667,139,675,1077280,36,39653,32,79,143473244,1352,1,0,31,51,23,14,1919,675,0,0,0,36114987,8445019,3050758291,0,675,478,2,1,14,14,386,1,3052112848,3003277429,101805091,232849181,232849181,1,2,1,10244643068,73389,73389,14,14,14,232832797,6,3,674599,1098500,2583759,23308,3052112848,1077280,33532491,2319
31991.61,2,253952,62,170858,11256764282,33,56137427,0,447,41,41,10667,142,675,1204380,36,43940,32,79,144004148,1352,1,0,31,55,23,14,1919,675,0,0,0,40082506,9803533,3342791725,0,675,478,2,1,14,14,386,1,3342830544,3294276710,114031714,255479298,255495682,1,2,1,11241089112,73389,73389,14,14,14,255479298,6,3,713220,1227743,2786614,25526,3342830544,1204380,37297289,2319
34002.87,2,253952,62,186645,12296955606,36,62861001,0,491,43,43,10667,144,675,1318665,36,48364,32,79,144269600,1352,1,0,31,57,23,14,1919,675,0,0,0,44087474,11051631,3646227509,0,675,478,2,1,14,14,386,1,3646655440,3598477746,127424119,279117031,279133415,1,2,1,12281149364,73389,73389,14,14,14,279117031,6,3,727366,1344217,2967793,27844,3646655440,1318665,41121218,2319
36011.65,2,253952,62,201754,13292448070,37,68902792,0,528,43,43,10667,147,675,1439648,36,52646,32,79,144800504,1352,1,0,31,57,23,14,1919,675,0,0,0,48097408,12683117,3935519305,0,675,478,2,1,14,14,386,1,3937766352,3889421338,140894532,301749307,301749307,1,2,1,13276248612,73389,73389,14,14,14,301732923,6,3,759319,1467291,3161842,30065,3937766352,1439648,44937245,2319
38027.10,2,253952,62,217444,14326282402,38,73393088,0,572,44,44,10667,149,675,1573129,36,57031,32,79,145065956,1352,1,0,31,58,23,14,1919,675,0,0,0,52149041,13690770,4238569295,0,675,478,2,1,14,14,386,1,4239494096,4191666211,151654214,325247776,325247776,1,2,1,14310902144,73389,73389,14,14,14,325247776,6,3,778305,1603010,3354973,32367,4239494096,1573129,48795898,2319
40041.88,2,253952,62,232995,15351007230,40,77978892,0,616,45,45,10667,152,675,1706051,36,61440,32,79,145596860,1352,1,0,31,59,23,14,1919,675,0,0,0,56164996,15075195,4537424473,0,675,478,2,1,14,14,386,1,4538993616,4491193430,162909427,348541445,348541445,1,2,1,15335823580,73389,73389,14,14,14,348541445,6,3,805011,1738163,3542233,34652,4538993616,1706051,52624745,2319
42052.78,2,253952,62,248504,16372979546,41,81794123,0,641,47,47,10667,154,675,1826058,36,65777,32,79,145862312,1352,1,0,31,61,23,14,1919,675,0,0,0,60197039,17157994,4837734208,0,675,478,2,1,14,14,386,1,4837313488,4789915952,176040539,371753194,371769578,1,2,1,16357140536,73389,73389,14,14,14,371753194,6,3,830460,1860310,3743769,36928,4837313488,1826058,56455415,2319
44059.16,2,253952,62,264019,17395345078,42,87960471,0,674,48,48,10667,157,675,1941873,36,70172,32,79,146393216,1352,1,0,31,62,23,14,1919,675,0,0,0,64159967,18834293,5136590371,0,675,478,2,1,14,14,386,1,5136288720,5088833637,189690997,394997711,394997711,1,2,1,17379899284,73389,73389,14,14,14,394997711,6,3,853904,1978914,3921411,39209,5136288720,1941873,60240845,2319
46067.11,2,253952,62,280529,18483184382,44,91601280,0,707,49,49,10667,159,675,2064683,36,74786,32,79,146658668,1352,1,0,31,63,23,14,1919,675,0,0,0,68300918,20017283,5452105915,0,675,478,2,1,14,14,386,1,5454269392,5406734805,200199093,419714629,419731013,1,2,1,18467443676,73389,73389,14,14,14,419714629,6,3,876928,2104007,4097677,41635,5454269392,2064683,64205684,2319
48077.43,2,253952,62,296021,19503351150,44,95661497,0,739,50,50,10667,162,675,2187176,36,79177,32,79,146924120,1352,1,0,31,64,23,14,1919,675,0,0,0,72406060,21988474,5753054329,0,675,478,2,1,14,14,386,1,5751675723,5705049067,212390209,442895769,442912153,1,2,1,19487413836,73389,73389,14,14,14,442895769,6,3,906853,2228677,4293702,43908,5751675723,2187176,68114934,2319
50088.12,2,253952,62,311078,20495242442,44,98988734,0,768,51,51,10667,166,675,2302232,36,83503,32,79,147720476,1352,1,0,31,65,23,14,1919,675,0,0,0,76354780,24141969,6040922889,0,675,478,2,1,14,14,386,1,6040851817,5994885993,224530395,465460350,465460350,1,2,1,20479534504,73389,73389,14,14,14,465443966,6,3,943621,2345823,4507638,46121,6040851817,2302232,71849850,2319
52097.27,2,253952,62,327015,21545264166,45,103259270,0,804,52,52,10667,168,675,2409404,36,87959,32,79,147985928,1352,1,0,31,66,23,14,1919,675,0,0,0,80448893,26182336,6348037090,0,675,478,2,1,14,14,386,1,6347822441,6301808930,237292684,489311075,489327459,1,2,1,21529687300,73389,73389,14,14,14,489311075,6,3,969581,2455769,4701172,48463,6347822441,2409404,75750290,2319
54112.93,2,253952,62,341770,22517408420,45,111164736,0,838,53,53,10667,172,675,2533909,36,92267,32,79,148782284,1352,1,0,31,67,23,14,1919,675,0,0,0,84225756,27789140,6629515906,0,675,478,2,1,14,14,386,1,6631141386,6585896338,252113515,511408712,511425096,1,2,1,22501983328,73389,73389,14,14,14,511408712,6,3,1008878,2582403,4914995,50631,6631141386,2533909,79312851,2319
56124.05,2,253952,62,358150,23596728044,48,116901044,0,873,53,53,10667,174,675,2655568,36,96820,32,79,149047736,1352,1,0,31,67,23,14,1919,675,0,0,0,88515109,29326317,6947903365,0,675,478,2,1,14,14,386,1,6946631690,6901536709,265675300,535945406,535945406,1,2,1,23580876968,73389,73389,14,14,14,535929022,6,3,1024216,2706311,5093135,53038,6946631690,2655568,83425102,2319
58132.18,2,253952,62,373366,24599072328,51,122524439,0,908,57,57,10667,178,675,2773916,36,101195,32,79,149844092,1352,1,0,31,71,23,14,1919,675,0,0,0,92539726,31172908,7239680310,0,675,478,2,1,14,14,386,1,7238392643,7194390342,280480802,558731171,558747555,1,2,1,24584171524,73389,73389,14,14,14,558731171,6,3,1063650,2826832,5322016,55270,7238392643,2773916,87220987,2319
60139.48,2,253952,62,388879,25620422052,52,127039462,0,942,59,59,10667,183,675,2910138,36,105691,32,79,150640448,1352,1,0,31,73,23,14,1919,675,0,0,0,96473134,32788946,7536714224,0,675,478,2,1,14,14,386,1,7535552391,7492884377,292217885,581951112,581951112,1,2,1,25605128032,73389,73389,14,14,14,581934728,6,3,1090262,2965179,5499647,57551,7535552391,2910138,90976896,2319
61943.34,2,253952,62,400982,26415782060,56,130719966,3,967,64,64,10667,191,675,2998702,36,109422,39,79,158511825,1359,1,1036,38,85,24,31,1963,675,629,1036,168,100111524,34773479,7767391572,8,675,478,2,1,14,14,386,1,7763869224,7725268584,363474445,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,6,3,1163191,3055487,5744814,59330,7763869224,2998702,94370249,2319
