timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
40798.39,31,253952,62,284644,18751091258,24,46678316,1639,29,29,672,1882,1,1026,2336876,2,92,111826,24,375,198152912,2054,1,0,4,2076,354449910,11,1417734880,23,43,10,530,1026,0,0,151614187,5127377,6078598071,0,1024,1009,2,3,1,14,14,2782,0,3,6073654809,5917866017,203158590,359637029,359637029,1,3,1,0,18701125540,73389,73389,14,14,14,359637033,7,3,277095,2392209,3227806,50494,6073654809,2336876,148392230,3963
42813.87,32,253952,62,295276,19450808664,25,49768372,1732,29,29,672,1952,1,1053,2447984,2,92,115979,24,375,202997937,2108,1,0,4,2076,367599794,11,1470334520,23,43,10,530,1053,0,0,158164820,5595559,6320480837,0,1051,1035,2,3,1,14,14,2782,0,3,6315313198,6139909084,213272356,372990816,372990816,1,3,1,0,19395522464,73389,73389,14,14,14,372990820,7,3,301719,2505781,3362838,52500,6315313198,2447984,154808059,4058
44822.13,32,253952,62,306194,20170083238,25,50954341,1823,29,29,672,2017,1,1071,2549740,2,92,120233,24,375,207528093,2144,1,0,4,2076,381144034,11,1524382460,23,43,10,530,1071,0,0,164706117,5984921,6568960539,0,1069,1047,2,3,1,14,14,2782,0,3,6563280456,6368170169,221336562,386711084,386711084,1,3,1,0,20108976400,73389,73389,14,14,14,386711088,7,3,309141,2609971,3496548,54551,6563280456,2549740,161215879,4122
46829.55,32,253952,62,317283,20900914382,25,52624330,1918,30,30,672,2083,3,1071,2650633,2,92,124561,24,375,208143459,2144,1,0,4,2076,394862555,11,1579321248,23,44,10,530,1071,0,0,171277716,6320721,6823180922,0,1069,1047,2,3,1,14,14,2782,0,3,6817740086,6599708222,229903240,400658569,400674953,1,3,1,0,20833393652,73389,73389,14,14,14,400642189,7,3,316884,2713328,3615766,56649,6817740086,2650633,167668486,4122
48838.45,33,253952,62,329357,21696672532,25,54924741,2012,30,30,672,2169,3,1071,2763575,2,92,129282,24,375,208481307,2144,1,0,4,2076,409791444,11,1639101196,23,44,10,530,1071,0,0,178500882,6620007,7102549572,0,1069,1047,2,3,1,14,14,2782,0,3,7096419477,6852779855,239711806,415799927,415799927,1,3,1,0,21621596236,73389,73389,14,14,14,415799931,7,3,324963,2828975,3760744,58979,7096419477,2763575,174746923,4122
50851.41,35,253952,62,341509,22497228774,25,57551834,2103,30,30,672,2243,3,1071,2880102,2,92,134015,24,375,208807089,2144,1,0,4,2076,424821394,11,1699220864,23,44,10,530,1071,0,0,185908649,6919369,7389293505,0,1069,1047,2,3,1,14,14,2782,0,3,7383181705,7107754388,250032426,431008980,431025364,1,3,1,0,22412466992,73389,73389,14,14,14,431008984,7,3,331168,2948321,3898772,61353,7383181705,2880102,182016924,4122
52859.28,35,253952,62,353536,23289520620,25,59816511,2193,30,30,672,2317,4,1071,2998108,2,92,138705,24,375,209398323,2144,1,0,4,2076,439684364,11,1758737456,23,44,10,530,1071,0,0,193335012,7287005,7669125382,0,1069,1047,2,3,1,14,14,2782,0,3,7662374658,7359307601,260070936,446119729,446119729,1,3,1,0,23198225940,73389,73389,14,14,14,446119733,7,3,337403,3069106,4056246,63665,7662374658,2998108,189286058,4122
54868.47,35,253952,62,365605,24084890760,25,62114646,2289,30,30,672,2393,4,1071,3118069,2,92,143412,24,375,209398323,2144,1,0,4,2076,454628969,11,1818515876,23,44,10,530,1071,0,0,200735265,7621704,7950695084,0,1069,1047,2,3,1,14,14,2782,0,3,7944988441,7612159104,270090151,461261087,461261087,1,3,1,0,23985576556,73389,73389,14,14,14,461261091,7,3,341829,3191859,4206755,66003,7944988441,3118069,196536045,4122
56879.61,36,253952,62,377976,24900402686,25,64118482,2375,30,30,672,2474,4,1071,3244089,2,92,148235,24,375,209398323,2144,1,0,4,2076,469926749,11,1879706996,23,44,10,530,1071,0,0,208531263,7960733,8242160839,0,1069,1047,2,3,1,14,14,2782,0,3,8235179849,7871333274,280206149,476777118,476777118,1,3,1,0,24792410168,73389,73389,14,14,14,476777122,7,3,345733,3320701,4371239,68407,8235179849,3244089,204167816,4122
58885.65,36,253952,62,391422,25786957046,25,66076120,2468,31,31,672,2560,4,1161,3374088,2,92,153482,24,375,224699276,2324,1,0,4,2076,486560103,11,1946240412,23,45,10,530,1161,0,0,216605597,8369003,8560330544,0,1159,1126,2,3,1,14,14,2782,0,3,8552944750,8153148112,290653274,493648703,493665087,1,3,1,0,25669732588,73389,73389,14,14,14,493648707,7,3,351928,3453789,4544748,71049,8552944750,3374088,212068926,4432
60894.21,36,253952,62,404670,26659556156,26,68769131,2573,31,31,672,2643,4,1431,3496466,2,92,158642,24,375,271957549,2864,1,0,4,2076,502927722,11,2011646404,23,45,10,530,1431,0,0,224685583,8703773,8873022334,0,1429,1379,2,3,1,14,14,2782,0,3,8865500756,8431028831,301714895,510231853,510248237,1,3,1,0,26532056388,73389,73389,14,14,14,510231857,7,3,358274,3579126,4713403,73621,8865500756,3496466,219980525,5408
62907.48,38,253952,62,418628,27578994214,26,69988147,2677,32,32,672,2727,4,1440,3626935,2,92,164068,24,375,275362086,2882,1,0,4,2076,520169248,11,2080482836,23,46,10,530,1440,0,0,233285491,8989486,9201541762,0,1438,1389,2,3,1,14,14,2782,0,3,9194410024,8723603288,311768322,527736381,527736381,1,3,1,0,27442291844,73389,73389,14,14,14,527736385,7,3,362793,3712857,4894817,76327,9194410024,3626935,228399294,5440
64917.04,39,253952,62,433627,28566722682,26,72415310,2815,32,32,672,2820,4,1440,3767202,2,92,169905,24,375,276592818,2882,1,0,4,2076,538666688,11,2154602140,23,46,10,530,1440,0,0,242481343,9165706,9553919582,0,1438,1389,2,3,1,14,14,2782,0,3,9545954066,9037987726,322609551,546512828,546512828,1,3,1,0,28418667088,73389,73389,14,14,14,546512832,7,3,368723,3856640,5089493,79222,9545954066,3767202,237400764,5440
66927.73,43,253952,62,449927,29641257934,26,74599163,2942,32,32,672,2926,4,1440,3936381,2,92,176234,24,375,279380064,2882,1,0,4,2076,558733867,11,2234806232,23,46,10,530,1440,0,0,252584523,9415524,9950231400,0,1438,1389,2,3,1,14,14,2782,0,3,9942719085,9380797781,336054285,566900496,566900496,1,3,1,0,29478825824,73389,73389,14,14,14,566900500,7,3,377254,4029720,5313462,82496,9942719085,3936381,247280294,5440
68936.46,47,253952,62,467147,30775905316,27,76726976,3067,33,33,672,3034,8,1440,4113598,2,92,182920,24,375,280393608,2882,1,0,4,2076,579919897,11,2319679588,23,47,10,530,1440,0,0,263069520,9917006,10368848272,0,1438,1389,2,3,1,14,14,2782,0,3,10363065686,9743402204,349105853,588355283,588388051,1,3,1,0,30593622780,73389,73389,14,14,14,588338903,7,3,386371,4211061,5544234,85968,10363065686,4113598,257534871,5440
70040.41,55,253952,62,476409,31385784932,27,77316301,3140,38,38,672,3130,8,1440,4202848,2,92,186584,28,375,288916549,2889,1,1226,4,2076,591599349,11,2366397396,27,59,23,558,1440,1226,148,268948961,10083136,10589081741,8,1438,1389,2,3,1,14,14,2782,61379761,3,10579588247,9936526601,478594899,600037902,600037902,1,3,1,61379761,31201970936,73389,73389,14,14,14,600037906,7,3,408517,4302461,5682637,87718,10579588247,4202848,263276104,5440
