event,start_value,end_value,diff,description
CreatedReadBufferOrdinary,81137,154199,73062,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,579388983,2168082227,1588693244,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,9,9,0,Total time spent waiting for write syscall. This include writes to page cache.
FairPolicyDequeue,3283774,3283774,0,Number of dequeues invoked at all FairPolicyNodes
FileOpen,1000,1454,454,Number of files opened.
FilteringMarksWithPrimaryKeyMicroseconds,6538,12808,6270,Time spent filtering parts by PK.
FunctionExecute,13114627,26229254,13114627,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,1316,3207,1891,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,5445448,19793134,14347686,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,6500,13572,7072,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,179778,1244373,1064595,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolShrinks,0,1570,1570,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,1026837,22111819,21084982,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,35,78,43,Number of created server HTTP connections
HTTPServerConnectionsExpired,18,32,14,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,88,176,88,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,2,3,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,72,147,75,Number of reused server HTTP connections
IOBufferAllocBytes,17065007709,32792499092,15727491383,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,163007,310051,147044,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,91,180,89,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,96121,186857,90736,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,125258,241426,116168,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,180,360,180,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,170963,1078867,907904,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,26621970705,53243941410,26621970705,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,749,1605,856,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,106487882820,212975765640,106487882820,Total number of rows in the result of a JOIN operation.
LoadedDataParts,34,34,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14505,14505,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807422,807422,0,Number of marks loaded (total across columns).
LoadedMarksFiles,143,143,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3661568,3661568,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,99909126189,607311967170,507402840981,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,5821,12804,6983,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,5754059,21113567,15359508,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,11213,18609,7396,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,1191219,2438004,1246785,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,5773,12756,6983,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,1713289,25119961,23406672,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1855608,1855608,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,80551,153613,73062,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,143,143,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,10710,17495,6785,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,2800601,5464099,2663498,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1282,1323,41,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2052,2184,132,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,303,315,12,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4202,4499,297,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,20241,21596,1355,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,68247,123188,54941,Total time spent while merging sorted columns
NetworkReceiveBytes,96121,186857,90736,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,9305,24934,15629,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,125258,241426,116168,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,17544,45788,28244,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,33232442959,71063612457,37831169498,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,6369989549,75643357271,69273367722,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,782341924524,1562738504299,780396579775,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,720,1432,712,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,80199,152812,72613,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,178034,1744346,1566312,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,918,1367,449,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,16752,16819,67,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,14,15,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,267,281,14,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,224,446,222,Count queries with all subqueries
Query,91,180,89,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,1098,2242,1144,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,1190,2334,1144,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,292180,1517432,1225252,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,4893828826,12962802043,8068973217,Total time of all queries.
RWLockAcquiredReadLocks,500,691,191,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,0,3,3,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,109647,192731,83084,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,781898311033,1561730133917,779831822884,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,775177881524,1550044965638,774867084114,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,109685924994,633197946525,523512021531,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,336,336,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,52803335376,105606670752,52803335376,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,52803335376,105606670752,52803335376,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,176,176,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,10710,17495,6785,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,224,446,222,Count SELECT queries with all subqueries
SelectQuery,91,180,89,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,4893828826,12962802043,8068973217,Total time of SELECT queries.
SelectedBytes,2539360428920,5078720848474,2539360419554,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,6458232,12916464,6458232,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,6458232,12916464,6458232,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,1144,2288,1144,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,1144,2288,1144,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,1144,2288,1144,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,52803335757,105606671443,52803335686,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,104,104,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,25855,43253,17398,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,3307,3715,408,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,11297,17282,5985,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,98063636,203603951,105540315,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,582322236,2182665629,1600343393,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,1036128224,2082470472,1046342248,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,6267577,12518523,6250946,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,781599485632,1561185973068,779586487436,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,568486557,2130582606,1562096049,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,32197122666,68982878881,36785756215,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,2472496,10275988,7803492,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
