event,start_value,end_value,diff,description
GlobalThreadPoolJobs,705,11243,10538,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,75,422527,422452,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,34842,1202676,1167834,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1,57,56,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,41,41,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,168,168,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,128,128,Number of reused server HTTP connections
IOBufferAllocBytes,21191413,33843875043,33822683630,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,420,326075,325655,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1,170,169,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,250,184471,184221,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,200587,200587,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,0,360,360,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,435283,435283,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,53243941410,53243941410,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,1551,1551,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,212975765640,212975765640,Total number of rows in the result of a JOIN operation.
LoadedDataParts,34,34,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14952,14952,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,0,807422,807422,Number of marks loaded (total across columns).
LoadedMarksFiles,0,143,143,Number of mark files loaded.
LoadedMarksMemoryBytes,0,3661568,3661568,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,67320,199331349789,199331282469,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,118,10485,10367,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,15998,12194832,12178834,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,118,21157,21039,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,45,4172149,4172104,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,70,10437,10367,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,6181,2716792,2710611,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1966618,1966618,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,161686,161686,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,0,143,143,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,1049,13891,12842,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,63395,5356156,5292761,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,902,1313,411,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1184,2276,1092,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,214,311,97,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2125,4329,2204,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,8917,21233,12316,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,0,136410,136410,Total time spent while merging sorted columns
NetworkReceiveBytes,250,184471,184221,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,6,5918,5912,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,0,200587,200587,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,0,39913,39913,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,0,66508152549,66508152549,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,0,13732659693,13732659693,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,0,1505506549557,1505506549557,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,0,1352,1352,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,160991,160991,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,83,465594,465511,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,280,1261,981,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,12651,13148,497,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,0,9,9,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,162,272,110,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,428,427,Count queries with all subqueries
Query,1,170,169,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,2140,2140,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,2228,2228,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,47,663039,662992,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,0,10913817345,10913817345,Total time of all queries.
RWLockAcquiredReadLocks,231,677,446,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,0,3,3,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,9289,144642,135353,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,21824523,1504364180400,1504342355877,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,308927,1488978034770,1488977725843,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,0,221137282487,221137282487,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,654,654,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,100806367536,100806367536,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,100806367536,100806367536,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,336,336,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,1049,13891,12842,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,428,427,Count SELECT queries with all subqueries
SelectQuery,1,170,169,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,10913817345,10913817345,Total time of SELECT queries.
SelectedBytes,0,4867507473157,4867507473157,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,12329352,12329352,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,12329352,12329352,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,2184,2184,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,2184,2184,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,2184,2184,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,100806367966,100806367966,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,103,103,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,3303,45168,41865,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,249,249,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,2442,14225,11783,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,187624961,187624961,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,312,1180577159,1180576847,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,2099956721,2099956721,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,40,12084236,12084196,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,254132,1503966638294,1503966384162,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,255,1152123605,1152123350,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,0,64409833329,64409833329,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,4255358,4255358,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
