event,value,description
NetworkSendElapsedMicroseconds,39913,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,184471,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,200587,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,1452,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolThreadCreationMicroseconds,1202676,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,422527,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,11243,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,8307480,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,10485,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,10437,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,2716792,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,4172149,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,21157,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,199331349789,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,12194832,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,81009,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,82384,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,360,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,53243941410,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,212975765640,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,1551,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,435283,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,663039,Total time spent executing query plan optimizations.
SelectedParts,2184,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,2184,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,2184,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,12329352,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,12329352,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,100806367966,Number of rows SELECTed from all tables.
SelectedBytes,4867507473157,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,100806367536,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,100806367536,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,34,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14952,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,16617,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,4255358,Time spent loading marks
LoadedMarksFiles,143,Number of mark files loaded.
LoadedMarksCount,807422,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3661568,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,136410,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,16444,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,143,Time spent resetting task for Common executor.
ContextLock,310539,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,18906,Context lock wait time in microseconds
RWLockAcquiredReadLocks,677,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,3,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,13148,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,9,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,272,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,45168,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,249,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,14225,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,221137282487,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,64409833329,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,2099956721,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,187624961,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,13732659693,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,66508152549,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,1505506549557,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,1352,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHit,12084236,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,1503966638294,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1152123605,Time spent reading data from page cache in ThreadPoolReader.
SynchronousReadWaitMicroseconds,1180577159,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,103,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,21233,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2276,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4329,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,311,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1313,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,154,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,2,Number of log messages with level Warning
LoggerElapsedNanoseconds,1966618,Cumulative time spend in logging
InterfaceHTTPSendBytes,200587,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,184471,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,57,Number of created server HTTP connections
HTTPServerConnectionsReused,128,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,168,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,41,Number of expired server HTTP connections.
HTTPServerConnectionsReset,1,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,17675,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,10639007021,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,28921274620,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,508430,Total number of CPU preemptions
ConcurrencyControlUpscales,17675,Total number of CPU upscaling events
ConcurrencyControlDownscales,17675,Total number of CPU downscaling events
MemoryWorkerRun,13891,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,5356156,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,2,How many messages (accepted or dropped) have been sent to the async queue for the error file log
