event,start_value,end_value,diff,description
RecomputeWeight,0,332,332,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,52803335376,52803335376,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,52803335376,52803335376,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,176,176,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,226,6822,6596,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,223,222,Count SELECT queries with all subqueries
SelectQuery,1,90,89,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,3424216658,3424216658,Total time of SELECT queries.
SelectedBytes,0,2539360411957,2539360411957,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,6458232,6458232,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,6458232,6458232,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,1144,1144,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,1144,1144,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,1144,1144,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,52803335626,52803335626,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,104,104,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,2334,18748,16414,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,59,59,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,1038,8037,6999,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,69595034,69595034,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,290,394737707,394737417,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,662492297,662492297,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,40,6299296,6299256,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,254132,785430644355,785430390223,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,233,385832421,385832188,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,0,22610660515,22610660515,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,1835081,1835081,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
