event,value,description
LoadedDataPartsMicroseconds,2904187,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,4118,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,9294452,Time spent loading marks
LoadedMarksFiles,23,Number of mark files loaded.
LoadedMarksCount,813119,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3660128,Size of in-memory representations of loaded marks.
Merge,1,Number of launched background merges.
MergeSourceParts,3,Number of source parts scheduled for merges.
MergedRows,41220,Rows read for background merges. This is the number of rows before merge.
MergedColumns,1538,Number of columns merged during the horizontal stage of merges.
MergedUncompressedBytes,56191870,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergeTotalMilliseconds,36327,Total time spent for background merges
MergeExecuteMilliseconds,36310,Total busy time spent for execution of background merges
MergeHorizontalStageTotalMilliseconds,29152,Total time spent for horizontal stage of background merges
MergeHorizontalStageExecuteMilliseconds,29135,Total busy time spent for execution of horizontal stage of background merges
MergeProjectionStageTotalMilliseconds,7175,Total time spent for projection stage of background merges
MergeProjectionStageExecuteMilliseconds,7175,Total busy time spent for execution of projection stage of background merges
MergingSortedMilliseconds,133727,Total time spent while merging sorted columns
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,36334004,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,4497,Time spent resetting task for MergeMutate executor.
CommonBackgroundExecutorTaskExecuteStepMicroseconds,42031091,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,189,Time spent resetting task for Common executor.
MergedIntoWideParts,1,Number of parts merged into Wide format.
ContextLock,1651343,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,114021,Context lock wait time in microseconds
RWLockAcquiredReadLocks,2542,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,7,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,2881432,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,608,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,67536,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,829,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,266971,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,1441781440519,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,164134578156,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,4471246904,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1904,Total time spent for memory allocator purge
SoftPageFaults,478586144,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,630,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,72991573476,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,168605275291,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,11147464704,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,27004928,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,8273865900940,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,9514965,"Number of bytes written to filesystem, including page cache, as well as network and other files."
CannotWriteToWriteBufferDiscard,3142,Number of stack traces dropped by query profiler or signal handler because pipe is full or cannot write to pipe.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,175920572,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,65840799,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,8237863214834,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,5196513772,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,40399944030,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,3286,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,10048,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1097,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3366,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,664,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1025,Amount of candidate parts for merge
MergerMutatorSelectRangePartsCount,3,Amount of parts in selected range for merge
AsyncLoaderWaitMicroseconds,2715098,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,12724783,Cumulative time spend in logging
InterfaceHTTPSendBytes,1221115,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,997455,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,375,Number of created server HTTP connections
HTTPServerConnectionsReused,930,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,933,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,14,Number of expired server HTTP connections.
HTTPServerConnectionsReset,11,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,31958,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,5677374518,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,10819054037,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,276332,Total number of CPU preemptions
ConcurrencyControlUpscales,31958,Total number of CPU upscaling events
ConcurrencyControlDownscales,31958,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,477,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,14884,Total time a query was waiting for a query slots
MemoryWorkerRun,234983,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,87413989,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
