event,start_value,end_value,diff,description
LocalThreadPoolLockWaitMicroseconds,419437013,1807925759,1388488746,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,32824,65867,33043,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,5419071,27792005,22372934,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,49,49,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,12724783,12724783,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,285197,557060,271863,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,23,1,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1904,1904,0,Total time spent for memory allocator purge
MemoryWorkerRun,162955,234956,72001,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,57033184,87411337,30378153,Total time spent by MemoryWorker for background work
Merge,0,1,1,Number of launched background merges.
MergeExecuteMilliseconds,0,36310,36310,Total busy time spent for execution of background merges
MergeHorizontalStageExecuteMilliseconds,0,29135,29135,Total busy time spent for execution of horizontal stage of background merges
MergeHorizontalStageTotalMilliseconds,0,29152,29152,Total time spent for horizontal stage of background merges
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,0,36334004,36334004,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,0,4497,4497,Time spent resetting task for MergeMutate executor.
MergeProjectionStageExecuteMilliseconds,0,7175,7175,Total busy time spent for execution of projection stage of background merges
MergeProjectionStageTotalMilliseconds,0,7175,7175,Total time spent for projection stage of background merges
MergeSourceParts,0,3,3,Number of source parts scheduled for merges.
MergeTotalMilliseconds,0,36327,36327,Total time spent for background merges
MergedColumns,0,1538,1538,Number of columns merged during the horizontal stage of merges.
MergedIntoWideParts,0,1,1,Number of parts merged into Wide format.
MergedRows,0,41220,41220,Rows read for background merges. This is the number of rows before merge.
MergedUncompressedBytes,0,56191870,56191870,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergerMutatorPartsInRangesForMergeCount,898,1025,127,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,910,1097,187,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,580,664,84,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2956,3366,410,Time spent to select parts from ranges which can be merged.
MergerMutatorSelectRangePartsCount,0,3,3,Amount of parts in selected range for merge
MergerMutatorsGetPartsForMergeElapsedMicroseconds,8814,10048,1234,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,71431,133727,62296,Total time spent while merging sorted columns
NetworkReceiveBytes,523544,997206,473662,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,14602,27706,13104,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,674889,1201791,526902,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,62690,123634,60944,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,84802985440,168605254785,83802269345,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,18535413582,72991385004,54455971422,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,11121156096,11147464704,26308608,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,4237327473241,8273865897283,4036538424042,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,0,27004928,27004928,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,3888,9514957,9511069,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,283989,554725,270736,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,239285,528579,289294,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1413,8358,6945,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2876437,2881432,4995,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,1,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,516,608,92,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1196,2332,1136,Count queries with all subqueries
Query,487,944,457,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,949,1861,912,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,959,1871,912,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,475454,1093120,617666,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,12847854607,25564454107,12716599500,Total time of all queries.
RWLockAcquiredReadLocks,1554,2541,987,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,5,7,2,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,2534962,3703336,1168374,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,4226615076933,8248950904860,4022335827927,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,4177782171099,8171646771654,3993864600555,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,600856464724,1441738592056,840882127332,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,4071,4071,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,286218079254,559835403786,273617324532,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,286218079254,559835362566,273617283312,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,1908,1908,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,162955,234956,72001,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1196,2332,1136,Count SELECT queries with all subqueries
SelectQuery,487,944,457,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,12847854607,25564454107,12716599500,Total time of SELECT queries.
SelectedBytes,13707265989774,26816894097955,13109628108181,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,35006553,68471937,33465384,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,35006553,68471937,33465384,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,954,1866,912,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,954,1866,912,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,954,1866,912,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,286218081309,559835365651,273617284342,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3286,3286,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,41603,67533,25930,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,548,829,281,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,185126,266949,81823,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,227343259,478585448,251242189,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,13895096988,40399944030,26504847042,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,2318335437,4471246903,2152911466,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,78225111,175920572,97695461,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,33720026,65840799,32120773,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,4219049272795,8237863214834,4018813942039,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,3039727670,5196513772,2156786102,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,82485186518,164134557648,81649371130,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,6814487,9294452,2479965,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,4713,4712,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,9507458,9507397,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
