event,value,description
LoadedDataPartsMicroseconds,2904187,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,2092,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,6814487,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,71431,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,525424,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,170,Time spent resetting task for Common executor.
ContextLock,864538,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,32147,Context lock wait time in microseconds
RWLockAcquiredReadLocks,1554,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,5,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,2876437,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,516,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,41603,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,548,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,185126,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,600856464724,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,82485186518,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,2318335437,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1904,Total time spent for memory allocator purge
SoftPageFaults,227343259,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,575,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,18535413582,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,84802985440,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,11121156096,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,4237327473241,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,3888,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,78225111,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,33720026,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,4219049272795,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,3039727670,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,13895096988,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,3286,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,8814,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,910,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2956,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,580,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,898,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,2715098,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,12724783,Cumulative time spend in logging
InterfaceHTTPSendBytes,674889,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,523544,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,202,Number of created server HTTP connections
HTTPServerConnectionsReused,477,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,477,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,9,Number of expired server HTTP connections.
HTTPServerConnectionsReset,9,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,31958,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,5677374518,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,10819054037,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,276332,Total number of CPU preemptions
ConcurrencyControlUpscales,31958,Total number of CPU upscaling events
ConcurrencyControlDownscales,31958,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,477,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,14884,Total time a query was waiting for a query slots
MemoryWorkerRun,162955,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,57033184,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
