event,start_value,end_value,diff,description
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,49,49,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,12724783,12724783,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,12407,285197,272790,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,22,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1904,1904,0,Total time spent for memory allocator purge
MemoryWorkerRun,91205,162928,71723,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,10989340,57027841,46038501,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,796,898,102,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,746,910,164,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,514,580,66,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2613,2956,343,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,7963,8814,851,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,3420,71431,68011,Total time spent while merging sorted columns
NetworkReceiveBytes,24330,523295,498965,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,887,14589,13702,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,131204,657452,526248,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,3370,62527,59157,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,3282248156,84802973908,81520725752,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,273621242,18535412443,18261791201,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,11121156096,11121156096,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,183785864993,4237327469591,4053541604598,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,224,3880,3656,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,12343,283989,271646,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,8146,239285,231139,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,269,1413,1144,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2876371,2876437,66,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,0,1,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,443,516,73,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,59,1195,1136,Count queries with all subqueries
Query,29,486,457,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,37,949,912,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,47,959,912,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,33731,475418,441687,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,588942303,12802993271,12214050968,Total time of all queries.
RWLockAcquiredReadLocks,584,1553,969,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,3,5,2,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,1405070,2534636,1129566,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,187214375394,4226614141153,4039399765759,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,181351102578,4177782171099,3996431068521,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,35615439618,600811602919,565196163301,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,183,4071,3888,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,12600795942,286218079254,273617283312,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,12600795942,286218079254,273617283312,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,84,1906,1822,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,91205,162928,71723,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,59,1195,1136,Count SELECT queries with all subqueries
SelectQuery,29,486,457,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,588942303,12802993271,12214050968,Total time of SELECT queries.
SelectedBytes,597637863557,13707265971625,13109628108068,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,1541169,35006553,33465384,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,1541169,35006553,33465384,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,42,954,912,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,42,954,912,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,42,954,912,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,12600796830,286218081171,273617284341,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,3286,3286,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,19622,41601,21979,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,91,548,457,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,103334,185104,81770,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,8406008,227343126,218937118,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1166958278,13895096988,12728138710,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,93065087,2318333869,2225268782,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,2747321,78225111,75477790,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,1455865,33720026,32264161,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,183026752083,4219049272795,4036022520712,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,944199705,3039727670,2095527965,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,3189253982,82485176550,79295922568,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,4954053,6814487,1860434,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
