event,value,description
JoinBuildTableRowCount,9020,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,1334056531995,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,5336226127980,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,18154,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,12384362,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,16117195,Total time spent executing query plan optimizations.
SelectedParts,9102,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,9102,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,9102,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,333993339,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,333993339,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,2730772503531,Number of rows SELECTed from all tables.
SelectedBytes,130978673802411,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,2730772533222,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,2730772492002,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,17,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2904187,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,22267,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,34329195,Time spent loading marks
LoadedMarksFiles,23,Number of mark files loaded.
LoadedMarksCount,813119,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3660128,Size of in-memory representations of loaded marks.
Merge,1,Number of launched background merges.
MergeSourceParts,3,Number of source parts scheduled for merges.
MergedRows,41220,Rows read for background merges. This is the number of rows before merge.
MergedColumns,1538,Number of columns merged during the horizontal stage of merges.
MergedUncompressedBytes,56191870,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergeTotalMilliseconds,36327,Total time spent for background merges
MergeExecuteMilliseconds,36310,Total busy time spent for execution of background merges
MergeHorizontalStageTotalMilliseconds,29152,Total time spent for horizontal stage of background merges
MergeHorizontalStageExecuteMilliseconds,29135,Total busy time spent for execution of horizontal stage of background merges
MergeProjectionStageTotalMilliseconds,7175,Total time spent for projection stage of background merges
MergeProjectionStageExecuteMilliseconds,7175,Total busy time spent for execution of projection stage of background merges
MergingSortedMilliseconds,1364812,Total time spent while merging sorted columns
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,36334004,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,4497,Time spent resetting task for MergeMutate executor.
CommonBackgroundExecutorTaskExecuteStepMicroseconds,42527871,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,374,Time spent resetting task for Common executor.
MergedIntoWideParts,1,Number of parts merged into Wide format.
ContextLock,7864361,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,16171702,Context lock wait time in microseconds
RWLockAcquiredReadLocks,10034,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,29,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,2881656,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,3,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,899,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,247272,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,4811,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,595419,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,18458661093085,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,839684964263,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,24034989679,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1904,Total time spent for memory allocator purge
SoftPageFaults,2592134273,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,630,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,1654721073179,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,863707507931,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,11147464704,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,27004928,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,40673873330494,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,9543965,"Number of bytes written to filesystem, including page cache, as well as network and other files."
CannotWriteToWriteBufferDiscard,3142,Number of stack traces dropped by query profiler or signal handler because pipe is full or cannot write to pipe.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1273508865,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,323868737,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,40487396736314,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,22189899823,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,598072313508,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,3286,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,13966,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1718,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4819,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,931,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1389,Amount of candidate parts for merge
MergerMutatorSelectRangePartsCount,3,Amount of parts in selected range for merge
AsyncLoaderWaitMicroseconds,2715098,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,12724783,Cumulative time spend in logging
InterfaceHTTPSendBytes,5405633,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,4869713,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,1308,Number of created server HTTP connections
HTTPServerConnectionsReused,4542,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,4550,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,26,Number of expired server HTTP connections.
HTTPServerConnectionsReset,18,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,121003,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,100505235483,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,111483790042,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,3049889,Total number of CPU preemptions
ConcurrencyControlUpscales,121003,Total number of CPU upscaling events
ConcurrencyControlDownscales,121003,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,2286,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,69894,Total time a query was waiting for a query slots
MemoryWorkerRun,521912,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,345358467,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
